nice: cannot set niceness: Permission denied
Precompiling packages...
   1949.0 ms  ✓ CommonSolve
   2396.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2008.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2205.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1920.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2494.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1918.2 ms  ✓ PolyesterWeave
   1677.9 ms  ✓ CloseOpenIntervals
   1902.3 ms  ✓ Accessors → LinearAlgebraExt
   1717.6 ms  ✓ LayoutPointers
   1902.4 ms  ✓ FillArrays → FillArraysStatisticsExt
   8709.8 ms  ✓ SpecialFunctions
   1190.2 ms  ✓ DiffRules
   1869.1 ms  ✓ StrideArraysCore
   2594.2 ms  ✓ SymbolicIndexingInterface
   3322.3 ms  ✓ SciMLOperators
   1509.3 ms  ✓ Polyester
   3086.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
DifferentiationInterfaceChainRulesCoreExt Waiting for background task / IO / timer.
[pid 927709] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1a84ce30->0x7ffb44834ee0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1178.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1588.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1308.5 ms  ✓ FastBroadcast
  22007.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  19036.3 ms  ✓ StaticArrays
   2908.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3059.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3202.1 ms  ✓ NLSolversBase
   3207.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3318.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4006.3 ms  ✓ Adapt → AdaptStaticArraysExt
   9096.9 ms  ✓ ForwardDiff
   4319.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4520.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4199.9 ms  ✓ LineSearches
  19094.8 ms  ✓ SparseMatrixColorings
   3788.2 ms  ✓ FastPower → FastPowerForwardDiffExt
  12311.9 ms  ✓ RecursiveArrayTools
   5103.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4691.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4618.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  22907.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
  22514.8 ms  ✓ Moshi
   5613.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2082.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   7099.7 ms  ✓ FastGaussQuadrature
   2307.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   2023.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2056.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  21626.2 ms  ✓ Krylov
StaticArraysExt Waiting for background task / IO / timer.
[pid 928643] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1e53dc80->0x769e17e71ed0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 928957] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2f0679f0->0x7b83c1f71d80
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22975.3 ms  ✓ Accessors → StaticArraysExt
  31235.0 ms  ✓ ExponentialUtilities
    937.1 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  22185.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7108.0 ms  ✓ SciMLBase
    845.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    913.3 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1060.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1808.1 ms  ✓ SciMLJacobianOperators
   2970.9 ms  ✓ LineSearch
    874.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4153.8 ms  ✓ NonlinearSolveBase
   2860.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   9373.0 ms  ✓ LinearSolve
   2894.9 ms  ✓ BracketingNonlinearSolve
   2313.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1042.5 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1924.5 ms  ✓ DiffEqBase
    931.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2854.9 ms  ✓ OrdinaryDiffEqCore
   1012.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 929439] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3b18d00->0x79909b215810
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 929434] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1123e2a0->0x72ebee935120
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 929440] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x20efa390->0x71407484d870
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 929435] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3f3d3af0->0x7c0814bfc550
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2897.0 ms  ✓ OrdinaryDiffEqFunctionMap
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 929496] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x383a6e10->0x791a459e6f80
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3722.0 ms  ✓ OrdinaryDiffEqSymplecticRK
   4007.9 ms  ✓ OrdinaryDiffEqHighOrderRK
   4097.2 ms  ✓ OrdinaryDiffEqExplicitRK
   4429.5 ms  ✓ OrdinaryDiffEqStabilizedRK
   4806.0 ms  ✓ OrdinaryDiffEqSSPRK
   5505.7 ms  ✓ OrdinaryDiffEqLowOrderRK
   3101.3 ms  ✓ OrdinaryDiffEqLinear
   2944.2 ms  ✓ OrdinaryDiffEqPRK
   3239.5 ms  ✓ OrdinaryDiffEqFeagin
   3693.1 ms  ✓ OrdinaryDiffEqRKN
   2767.1 ms  ✓ OrdinaryDiffEqQPRK
   2387.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3819.3 ms  ✓ OrdinaryDiffEqLowStorageRK
   6680.6 ms  ✓ OrdinaryDiffEqTsit5
  22908.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  22916.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  22965.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  22979.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1527.1 ms  ✓ OrdinaryDiffEqNordsieck
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 929499] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3067dd00->0x771539929f60
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  21037.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 929534] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x322b13f0->0x73ed7aeb3520
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4951.3 ms  ✓ NonlinearSolveSpectralMethods
DiffEqBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 929599] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2b1cc5f0->0x773599701510
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1027.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  31605.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  31504.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  31801.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   4395.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 929600] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2dd0caa0->0x79d5d1609480
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  28865.9 ms  ✓ OrdinaryDiffEqVerner
  11521.2 ms  ✓ SimpleNonlinearSolve
  43715.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3246.9 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  17317.9 ms  ✓ NonlinearSolveQuasiNewton
   1192.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2997.7 ms  ✓ OrdinaryDiffEqDifferentiation
   1545.7 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5218.3 ms  ✓ OrdinaryDiffEqExponentialRK
   6565.3 ms  ✓ OrdinaryDiffEqExtrapolation
  28351.4 ms  ✓ NonlinearSolveFirstOrder
   7449.0 ms  ✓ NonlinearSolve
   5195.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
  23345.5 ms  ✓ OrdinaryDiffEqRosenbrock
   4010.8 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4059.2 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4350.1 ms  ✓ OrdinaryDiffEqPDIRK
   5141.1 ms  ✓ OrdinaryDiffEqSDIRK
  14794.4 ms  ✓ OrdinaryDiffEqFIRK
  10182.3 ms  ✓ OrdinaryDiffEqBDF
  18368.3 ms  ✓ OrdinaryDiffEqDefault
   2801.5 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 188 seconds
  13 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 929434] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1123e2a0->0x72ebee935120
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 929600] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2dd0caa0->0x79d5d1609480
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 929439] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3b18d00->0x79909b215810
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 927047] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2a032a40->0x72e477fd14e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
│  [pid 929440] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x20efa390->0x71407484d870
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
│  [pid 927709] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1a84ce30->0x7ffb44834ee0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 928643] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1e53dc80->0x769e17e71ed0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 929499] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3067dd00->0x771539929f60
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 929496] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x383a6e10->0x791a459e6f80
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 928957] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2f0679f0->0x7b83c1f71d80
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 929534] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x322b13f0->0x73ed7aeb3520
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 929435] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3f3d3af0->0x7c0814bfc550
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseChainRulesCoreExt
│  [pid 929599] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2b1cc5f0->0x773599701510
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 552.97
	System time (seconds): 44.02
	Percent of CPU this job got: 315%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:08.95
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1416380
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 761
	Minor (reclaiming a frame) page faults: 11866182
	Voluntary context switches: 267538
	Involuntary context switches: 98379
	Swaps: 0
	File system inputs: 464
	File system outputs: 1392808
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
