nice: cannot set niceness: Permission denied
Precompiling packages...
   1883.3 ms  ✓ CommonSolve
  10088.5 ms  ✓ ForwardDiff
   3318.9 ms  ✓ LineSearches
   3266.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  12417.0 ms  ✓ RecursiveArrayTools
  18975.8 ms  ✓ SparseMatrixColorings
   3899.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   3999.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  22404.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   7006.0 ms  ✓ FastGaussQuadrature
  22210.2 ms  ✓ Moshi
   1585.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5035.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   1747.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1459.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1783.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  20665.9 ms  ✓ Krylov
StaticArraysExt Waiting for background task / IO / timer.
[pid 2304134] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x14719130->0x7af010e69b10
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 2304444] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x11ab3880->0x76abeed71d80
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22395.6 ms  ✓ Accessors → StaticArraysExt
  31307.3 ms  ✓ ExponentialUtilities
    934.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  21861.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7104.5 ms  ✓ SciMLBase
    858.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    927.1 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1053.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1800.9 ms  ✓ SciMLJacobianOperators
   3014.3 ms  ✓ LineSearch
    883.8 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4183.1 ms  ✓ NonlinearSolveBase
   2923.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   9440.8 ms  ✓ LinearSolve
   2325.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2992.3 ms  ✓ BracketingNonlinearSolve
   1032.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1917.8 ms  ✓ DiffEqBase
    922.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2772.8 ms  ✓ OrdinaryDiffEqCore
NonlinearSolveBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 2304931] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xe07a410->0x79047829d930
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2304926] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3b5da2d0->0x78abc8bffe20
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1051.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 2304925] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1f36c50->0x7dcc616902b0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 2304929] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x20fc2970->0x77cfc32a7f70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2623.3 ms  ✓ OrdinaryDiffEqFunctionMap
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2304987] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3aad3420->0x7cd45afe6980
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3527.9 ms  ✓ OrdinaryDiffEqSymplecticRK
   3816.3 ms  ✓ OrdinaryDiffEqHighOrderRK
   3900.4 ms  ✓ OrdinaryDiffEqExplicitRK
   4194.7 ms  ✓ OrdinaryDiffEqStabilizedRK
   4628.2 ms  ✓ OrdinaryDiffEqSSPRK
   5329.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   3113.3 ms  ✓ OrdinaryDiffEqLinear
   3002.0 ms  ✓ OrdinaryDiffEqPRK
   3529.5 ms  ✓ OrdinaryDiffEqRKN
   3300.0 ms  ✓ OrdinaryDiffEqFeagin
   2722.7 ms  ✓ OrdinaryDiffEqQPRK
   2286.9 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3564.0 ms  ✓ OrdinaryDiffEqLowStorageRK
  22653.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
  22664.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   6560.2 ms  ✓ OrdinaryDiffEqTsit5
  22994.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  23001.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1500.0 ms  ✓ OrdinaryDiffEqNordsieck
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 2304990] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1988c260->0x7531da31d6c0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  21018.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2305046] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x26a57ac0->0x75837768a320
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4985.2 ms  ✓ NonlinearSolveSpectralMethods
DiffEqBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 2305090] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x184ccdf0->0x75084bf9e590
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1018.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  31648.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  31461.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2305091] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xce5b420->0x7e61fe3d3a00
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  31628.2 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   3001.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  27866.5 ms  ✓ OrdinaryDiffEqVerner
  10499.9 ms  ✓ SimpleNonlinearSolve
  41317.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  14352.0 ms  ✓ NonlinearSolveQuasiNewton
   1882.0 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   1189.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2716.0 ms  ✓ OrdinaryDiffEqDifferentiation
   1496.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2712.9 ms  ✓ OrdinaryDiffEqExponentialRK
   3375.7 ms  ✓ OrdinaryDiffEqExtrapolation
  27374.6 ms  ✓ NonlinearSolveFirstOrder
  11248.7 ms  ✓ NonlinearSolve
  22324.5 ms  ✓ OrdinaryDiffEqRosenbrock
   2809.2 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2800.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2810.0 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3127.5 ms  ✓ OrdinaryDiffEqPDIRK
   3936.4 ms  ✓ OrdinaryDiffEqSDIRK
  14112.4 ms  ✓ OrdinaryDiffEqFIRK
  10243.5 ms  ✓ OrdinaryDiffEqBDF
  18397.0 ms  ✓ OrdinaryDiffEqDefault
   2828.6 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 187 seconds
  13 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 2304925] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1f36c50->0x7dcc616902b0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 2305091] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xce5b420->0x7e61fe3d3a00
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 2304929] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x20fc2970->0x77cfc32a7f70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 2302538] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2bc9c970->0x74eda59d14e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
│  [pid 2304931] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xe07a410->0x79047829d930
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
│  [pid 2303261] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x136d8750->0x79f988c34ee0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 2304134] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x14719130->0x7af010e69b10
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 2304990] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1988c260->0x7531da31d6c0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 2304987] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3aad3420->0x7cd45afe6980
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 2304444] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x11ab3880->0x76abeed71d80
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 2305046] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x26a57ac0->0x75837768a320
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 2304926] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3b5da2d0->0x78abc8bffe20
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseChainRulesCoreExt
│  [pid 2305090] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x184ccdf0->0x75084bf9e590
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 544.70
	System time (seconds): 42.17
	Percent of CPU this job got: 311%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:08.17
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1366128
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1066
	Minor (reclaiming a frame) page faults: 11918337
	Voluntary context switches: 273294
	Involuntary context switches: 96154
	Swaps: 0
	File system inputs: 28184
	File system outputs: 1378776
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
