nice: cannot set niceness: Permission denied
Precompiling packages...
    418.0 ms  ✓ CommonSolve
    628.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    898.2 ms  ✓ NLSolversBase
   1118.8 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1068.7 ms  ✓ LineSearches
   2366.0 ms  ✓ LazyArrays
   1178.1 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
  12454.2 ms  ✓ StaticArrayInterface
    767.9 ms  ✓ CloseOpenIntervals
    885.9 ms  ✓ LayoutPointers
    937.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   9888.6 ms  ✓ SciMLBase
    986.7 ms  ✓ StrideArraysCore
    995.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1061.2 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1493.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    865.6 ms  ✓ Polyester
    700.3 ms  ✓ FastBroadcast
    639.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2686.9 ms  ✓ SciMLJacobianOperators
   2200.8 ms  ✓ DiffEqBase
  26376.4 ms  ✓ ExponentialUtilities
   1215.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1146.4 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   3497.7 ms  ✓ LineSearch
   1267.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1553.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1093.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5800.2 ms  ✓ NonlinearSolveBase
   3220.5 ms  ✓ OrdinaryDiffEqCore
    847.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
    935.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1288.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1298.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1616.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1388.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  11728.3 ms  ✓ LinearSolve
   1709.9 ms  ✓ OrdinaryDiffEqFunctionMap
   2710.3 ms  ✓ OrdinaryDiffEqStabilizedRK
   4361.2 ms  ✓ BracketingNonlinearSolve
   1921.2 ms  ✓ OrdinaryDiffEqQPRK
   2045.4 ms  ✓ OrdinaryDiffEqSymplecticRK
   2207.5 ms  ✓ OrdinaryDiffEqFeagin
   3409.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   2563.4 ms  ✓ OrdinaryDiffEqSSPRK
   2410.2 ms  ✓ OrdinaryDiffEqRKN
   2389.2 ms  ✓ OrdinaryDiffEqHighOrderRK
   2417.6 ms  ✓ OrdinaryDiffEqExplicitRK
   2391.4 ms  ✓ OrdinaryDiffEqPRK
   3690.8 ms  ✓ OrdinaryDiffEqLowStorageRK
  15008.3 ms  ✓ NonlinearSolveSpectralMethods
   2717.6 ms  ✓ OrdinaryDiffEqLinear
   2326.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3816.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1324.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1522.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6618.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2907.1 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   1579.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  13966.3 ms  ✓ OrdinaryDiffEqTsit5
   2753.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   4203.1 ms  ✓ OrdinaryDiffEqDifferentiation
   1934.6 ms  ✓ OrdinaryDiffEqNordsieck
   4123.5 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  15839.4 ms  ✓ SimpleNonlinearSolve
   5959.5 ms  ✓ OrdinaryDiffEqExponentialRK
  41029.8 ms  ✓ OrdinaryDiffEqVerner
   6943.3 ms  ✓ OrdinaryDiffEqExtrapolation
   1435.3 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  24294.4 ms  ✓ NonlinearSolveQuasiNewton
   2221.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  32559.9 ms  ✓ NonlinearSolveFirstOrder
  25392.4 ms  ✓ OrdinaryDiffEqRosenbrock
  12023.2 ms  ✓ NonlinearSolve
   3449.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3795.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3838.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4198.4 ms  ✓ OrdinaryDiffEqPDIRK
   5034.3 ms  ✓ OrdinaryDiffEqSDIRK
  18103.6 ms  ✓ OrdinaryDiffEqFIRK
  15431.1 ms  ✓ OrdinaryDiffEqBDF
  26723.7 ms  ✓ OrdinaryDiffEqDefault
   3648.6 ms  ✓ OrdinaryDiffEq
  219 dependencies successfully precompiled in 191 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 758.09
	System time (seconds): 49.74
	Percent of CPU this job got: 288%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:40.32
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2642028
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1230
	Minor (reclaiming a frame) page faults: 17607949
	Voluntary context switches: 39805
	Involuntary context switches: 20900
	Swaps: 0
	File system inputs: 0
	File system outputs: 1637040
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
