nice: cannot set niceness: Permission denied
Precompiling packages...
    428.4 ms  ✓ CommonSolve
    681.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    614.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    735.5 ms  ✓ DiffRules
   1914.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1652.2 ms  ✓ FastGaussQuadrature
    548.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    796.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    882.1 ms  ✓ NLSolversBase
    862.9 ms  ✓ LineSearches
  25839.2 ms  ✓ Static
    587.3 ms  ✓ BitTwiddlingConvenienceFunctions
   4986.6 ms  ✓ RecursiveArrayTools
   3990.0 ms  ✓ ForwardDiff
   1171.8 ms  ✓ CPUSummary
    791.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    556.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    717.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    537.1 ms  ✓ FastPower → FastPowerForwardDiffExt
    654.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    601.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    643.7 ms  ✓ PolyesterWeave
   1305.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   9298.7 ms  ✓ SciMLBase
   1216.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1317.5 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
  12882.1 ms  ✓ StaticArrayInterface
   1718.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    645.1 ms  ✓ CloseOpenIntervals
    817.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    629.2 ms  ✓ LayoutPointers
    823.7 ms  ✓ StrideArraysCore
   2913.1 ms  ✓ SciMLJacobianOperators
    807.9 ms  ✓ Polyester
    865.6 ms  ✓ FastBroadcast
    769.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  27783.4 ms  ✓ ExponentialUtilities
   4230.2 ms  ✓ LineSearch
   1750.6 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    710.4 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5609.9 ms  ✓ NonlinearSolveBase
    923.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    972.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1417.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1447.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1383.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10902.6 ms  ✓ LinearSolve
   1671.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3935.1 ms  ✓ BracketingNonlinearSolve
   2898.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1007.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
    985.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   5080.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2663.6 ms  ✓ DiffEqBase
   1719.0 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1242.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1290.1 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1581.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  15521.6 ms  ✓ NonlinearSolveSpectralMethods
   4814.7 ms  ✓ OrdinaryDiffEqCore
   1501.0 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1501.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   1773.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  16008.7 ms  ✓ SimpleNonlinearSolve
   1961.0 ms  ✓ OrdinaryDiffEqFunctionMap
   2946.1 ms  ✓ OrdinaryDiffEqStabilizedRK
   2055.9 ms  ✓ OrdinaryDiffEqQPRK
   2254.9 ms  ✓ OrdinaryDiffEqSymplecticRK
   3988.0 ms  ✓ OrdinaryDiffEqLowOrderRK
   2935.2 ms  ✓ OrdinaryDiffEqFeagin
   3131.9 ms  ✓ OrdinaryDiffEqRKN
   3462.6 ms  ✓ OrdinaryDiffEqSSPRK
  24447.7 ms  ✓ NonlinearSolveQuasiNewton
   2489.5 ms  ✓ OrdinaryDiffEqHighOrderRK
   2285.7 ms  ✓ OrdinaryDiffEqExplicitRK
   2603.0 ms  ✓ OrdinaryDiffEqPRK
   3806.4 ms  ✓ OrdinaryDiffEqLowStorageRK
   3608.7 ms  ✓ OrdinaryDiffEqLinear
   1405.5 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   5156.3 ms  ✓ OrdinaryDiffEqDifferentiation
   3407.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2889.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  38360.8 ms  ✓ NonlinearSolveFirstOrder
  15407.4 ms  ✓ OrdinaryDiffEqTsit5
   2741.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1711.4 ms  ✓ OrdinaryDiffEqNordsieck
   5066.3 ms  ✓ OrdinaryDiffEqExtrapolation
   4784.8 ms  ✓ OrdinaryDiffEqExponentialRK
  14260.6 ms  ✓ NonlinearSolve
  38805.4 ms  ✓ OrdinaryDiffEqVerner
   3471.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4044.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4046.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4412.7 ms  ✓ OrdinaryDiffEqPDIRK
   5359.0 ms  ✓ OrdinaryDiffEqSDIRK
  27298.5 ms  ✓ OrdinaryDiffEqRosenbrock
  16588.9 ms  ✓ OrdinaryDiffEqBDF
  18268.9 ms  ✓ OrdinaryDiffEqFIRK
  26966.8 ms  ✓ OrdinaryDiffEqDefault
   3870.6 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 179 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 757.92
	System time (seconds): 48.75
	Percent of CPU this job got: 294%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:34.18
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2750412
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1052
	Minor (reclaiming a frame) page faults: 17462533
	Voluntary context switches: 39852
	Involuntary context switches: 21129
	Swaps: 0
	File system inputs: 1048
	File system outputs: 1588008
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
