nice: cannot set niceness: Permission denied
Precompiling packages...
   1870.7 ms  ✓ LazyArtifacts
   3480.2 ms  ✓ SymbolicIndexingInterface
   1288.3 ms  ✓ FastBroadcast
   3993.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4207.3 ms  ✓ SciMLOperators
    892.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1098.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  20337.5 ms  ✓ StaticArrays
   2567.4 ms  ✓ Adapt → AdaptStaticArraysExt
   2772.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2777.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2867.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2955.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   8591.5 ms  ✓ ForwardDiff
   4056.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3213.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3701.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3828.6 ms  ✓ Accessors → StaticArraysExt
   3205.6 ms  ✓ FastPower → FastPowerForwardDiffExt
  18313.3 ms  ✓ SparseMatrixColorings
   4107.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4286.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   8063.6 ms  ✓ FastGaussQuadrature
  11798.8 ms  ✓ RecursiveArrayTools
   5321.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  22584.8 ms  ✓ Moshi
   1985.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1194.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1231.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1287.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  20682.5 ms  ✓ Krylov
    491.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7387.9 ms  ✓ SciMLBase
    870.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    888.9 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1082.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2854.0 ms  ✓ SciMLJacobianOperators
  33143.9 ms  ✓ ExponentialUtilities
   5109.9 ms  ✓ LineSearch
   1120.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    883.3 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6482.5 ms  ✓ NonlinearSolveBase
   1378.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  10713.3 ms  ✓ LinearSolve
   1270.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1314.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1318.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1514.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2755.8 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3440.2 ms  ✓ BracketingNonlinearSolve
   1226.9 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1150.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2175.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1265.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1358.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2679.6 ms  ✓ DiffEqBase
   6325.3 ms  ✓ NonlinearSolveSpectralMethods
   1811.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1671.0 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1731.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1822.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3747.8 ms  ✓ OrdinaryDiffEqCore
   2333.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  11548.2 ms  ✓ SimpleNonlinearSolve
   9303.0 ms  ✓ OrdinaryDiffEqFunctionMap
  11497.6 ms  ✓ OrdinaryDiffEqLinear
  11595.7 ms  ✓ OrdinaryDiffEqPRK
  12033.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  12729.4 ms  ✓ OrdinaryDiffEqHighOrderRK
  10698.7 ms  ✓ OrdinaryDiffEqQPRK
  13092.6 ms  ✓ OrdinaryDiffEqFeagin
  13436.5 ms  ✓ OrdinaryDiffEqExplicitRK
  13808.6 ms  ✓ OrdinaryDiffEqRKN
  15521.1 ms  ✓ OrdinaryDiffEqStabilizedRK
  16223.7 ms  ✓ OrdinaryDiffEqSSPRK
  16421.6 ms  ✓ OrdinaryDiffEqLowOrderRK
  25396.6 ms  ✓ NonlinearSolveQuasiNewton
   5082.1 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   2099.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   9835.2 ms  ✓ OrdinaryDiffEqLowStorageRK
   8015.7 ms  ✓ OrdinaryDiffEqDifferentiation
   3107.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  21028.7 ms  ✓ OrdinaryDiffEqTsit5
   2485.5 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1786.3 ms  ✓ OrdinaryDiffEqNordsieck
   4315.4 ms  ✓ OrdinaryDiffEqExponentialRK
   6579.4 ms  ✓ OrdinaryDiffEqExtrapolation
  39519.2 ms  ✓ NonlinearSolveFirstOrder
   7695.0 ms  ✓ NonlinearSolve
  11266.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
  20825.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
  22003.2 ms  ✓ OrdinaryDiffEqIMEXMultistep
  22319.0 ms  ✓ OrdinaryDiffEqPDIRK
  50797.1 ms  ✓ OrdinaryDiffEqRosenbrock
  23687.9 ms  ✓ OrdinaryDiffEqSDIRK
  77461.8 ms  ✓ OrdinaryDiffEqVerner
  33874.3 ms  ✓ OrdinaryDiffEqFIRK
  10410.3 ms  ✓ OrdinaryDiffEqBDF
  18305.8 ms  ✓ OrdinaryDiffEqDefault
   2798.4 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 179 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 659.59
	System time (seconds): 47.41
	Percent of CPU this job got: 392%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:00.24
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1421732
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 753
	Minor (reclaiming a frame) page faults: 11845755
	Voluntary context switches: 259698
	Involuntary context switches: 130415
	Swaps: 0
	File system inputs: 10528
	File system outputs: 1445248
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
