nice: cannot set niceness: Permission denied
Precompiling packages...
   1807.9 ms  ✓ LazyArtifacts
   3687.7 ms  ✓ SciMLStructures
   2217.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3279.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   9631.1 ms  ✓ Jieko
   2500.7 ms  ✓ MKL_jll
   6743.9 ms  ✓ Setfield
   2167.1 ms  ✓ BitTwiddlingConvenienceFunctions
   2012.7 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1890.8 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2120.1 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
  14696.3 ms  ✓ SparseArrays
   4378.0 ms  ✓ CPUSummary
   4270.1 ms  ✓ StaticArrayInterface
   2266.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   7275.9 ms  ✓ PreallocationTools
   3471.8 ms  ✓ FiniteDiff
   2316.8 ms  ✓ Adapt → AdaptSparseArraysExt
   4990.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   9231.1 ms  ✓ Accessors
   3079.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2154.3 ms  ✓ CloseOpenIntervals
   2826.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3994.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1901.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   4265.5 ms  ✓ Statistics
   2715.7 ms  ✓ PolyesterWeave
   2246.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2532.8 ms  ✓ LayoutPointers
   2035.8 ms  ✓ Accessors → LinearAlgebraExt
   2061.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2197.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2248.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2090.9 ms  ✓ NLSolversBase
   2730.1 ms  ✓ StrideArraysCore
  11307.7 ms  ✓ SpecialFunctions
   1749.4 ms  ✓ LineSearches
   1822.2 ms  ✓ Polyester
   1863.9 ms  ✓ DiffRules
   4604.8 ms  ✓ SciMLOperators
   4884.4 ms  ✓ SymbolicIndexingInterface
   1736.2 ms  ✓ FastBroadcast
   1713.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2015.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   4226.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  23217.8 ms  ✓ StaticArrays
   2291.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2492.3 ms  ✓ Adapt → AdaptStaticArraysExt
   3058.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3094.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3394.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4612.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2376.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  10458.4 ms  ✓ ForwardDiff
   4216.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3325.0 ms  ✓ Accessors → StaticArraysExt
  21186.2 ms  ✓ SparseMatrixColorings
   7487.4 ms  ✓ FastGaussQuadrature
   2459.2 ms  ✓ FastPower → FastPowerForwardDiffExt
   2436.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2669.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  22591.7 ms  ✓ Krylov
  13491.8 ms  ✓ RecursiveArrayTools
   4006.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2702.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  26055.2 ms  ✓ Moshi
   1134.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1251.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1300.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    635.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  10068.9 ms  ✓ SciMLBase
   1438.9 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1552.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1700.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   5927.9 ms  ✓ SciMLJacobianOperators
  41407.3 ms  ✓ ExponentialUtilities
   1416.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   5302.3 ms  ✓ LineSearch
   1597.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
   7409.9 ms  ✓ NonlinearSolveBase
  15055.4 ms  ✓ LinearSolve
   1700.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2014.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2012.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   2046.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2198.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   4144.7 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   4896.7 ms  ✓ BracketingNonlinearSolve
   2084.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1869.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3422.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2205.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2180.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   4089.8 ms  ✓ DiffEqBase
   9198.3 ms  ✓ NonlinearSolveSpectralMethods
   2451.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2476.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   2751.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   2882.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5620.3 ms  ✓ OrdinaryDiffEqCore
  13149.2 ms  ✓ SimpleNonlinearSolve
   3210.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   6071.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  10302.6 ms  ✓ OrdinaryDiffEqFunctionMap
  10805.8 ms  ✓ OrdinaryDiffEqLinear
  11870.7 ms  ✓ OrdinaryDiffEqFeagin
  12090.3 ms  ✓ OrdinaryDiffEqHighOrderRK
  12711.1 ms  ✓ OrdinaryDiffEqExplicitRK
  13003.0 ms  ✓ OrdinaryDiffEqPRK
  13312.7 ms  ✓ OrdinaryDiffEqSymplecticRK
  13604.9 ms  ✓ OrdinaryDiffEqRKN
  15239.4 ms  ✓ OrdinaryDiffEqStabilizedRK
  10514.5 ms  ✓ OrdinaryDiffEqQPRK
  17308.9 ms  ✓ OrdinaryDiffEqSSPRK
  18849.2 ms  ✓ OrdinaryDiffEqLowOrderRK
  32200.7 ms  ✓ NonlinearSolveQuasiNewton
  12011.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   4227.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  13987.4 ms  ✓ OrdinaryDiffEqDifferentiation
   6066.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  24912.9 ms  ✓ OrdinaryDiffEqTsit5
   2484.5 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2381.7 ms  ✓ OrdinaryDiffEqNordsieck
   5077.4 ms  ✓ OrdinaryDiffEqExponentialRK
   5838.2 ms  ✓ OrdinaryDiffEqExtrapolation
  56093.4 ms  ✓ NonlinearSolveFirstOrder
  25476.5 ms  ✓ NonlinearSolve
  70709.9 ms  ✓ OrdinaryDiffEqVerner
  44264.2 ms  ✓ OrdinaryDiffEqRosenbrock
   3616.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3942.6 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4103.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4487.6 ms  ✓ OrdinaryDiffEqPDIRK
   5738.1 ms  ✓ OrdinaryDiffEqSDIRK
  14671.0 ms  ✓ OrdinaryDiffEqBDF
  21225.4 ms  ✓ OrdinaryDiffEqFIRK
  26057.0 ms  ✓ OrdinaryDiffEqDefault
   3778.4 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 217 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 769.70
	System time (seconds): 51.47
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:38.36
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1423300
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 583
	Minor (reclaiming a frame) page faults: 11844455
	Voluntary context switches: 250494
	Involuntary context switches: 224558
	Swaps: 0
	File system inputs: 25544
	File system outputs: 1376912
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
