nice: cannot set niceness: Permission denied
Precompiling packages...
   1927.0 ms  ✓ LazyArtifacts
   3972.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4011.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4402.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   5302.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2908.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   5630.5 ms  ✓ Adapt → AdaptStaticArraysExt
   3998.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4083.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3637.0 ms  ✓ Accessors → StaticArraysExt
  19019.1 ms  ✓ SparseMatrixColorings
  12004.1 ms  ✓ RecursiveArrayTools
   5417.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   8679.6 ms  ✓ FastGaussQuadrature
   3028.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3106.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  21939.0 ms  ✓ Moshi
   1483.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1523.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1532.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1574.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  20663.7 ms  ✓ Krylov
    497.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7302.3 ms  ✓ SciMLBase
    877.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    915.4 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1087.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2645.0 ms  ✓ SciMLJacobianOperators
  33120.1 ms  ✓ ExponentialUtilities
   5406.9 ms  ✓ LineSearch
    898.5 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1015.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   6606.0 ms  ✓ NonlinearSolveBase
  10787.9 ms  ✓ LinearSolve
   1655.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1316.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1328.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1330.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1511.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2735.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3503.3 ms  ✓ BracketingNonlinearSolve
   1239.9 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1169.6 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2106.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1229.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1403.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2655.8 ms  ✓ DiffEqBase
   6329.5 ms  ✓ NonlinearSolveSpectralMethods
   1792.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1681.7 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1726.8 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1854.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3866.4 ms  ✓ OrdinaryDiffEqCore
   2341.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  10864.9 ms  ✓ SimpleNonlinearSolve
   9855.2 ms  ✓ OrdinaryDiffEqFunctionMap
  11171.2 ms  ✓ OrdinaryDiffEqLinear
  10493.1 ms  ✓ OrdinaryDiffEqQPRK
  12177.0 ms  ✓ OrdinaryDiffEqSymplecticRK
  12931.6 ms  ✓ OrdinaryDiffEqFeagin
  13241.8 ms  ✓ OrdinaryDiffEqHighOrderRK
  13479.1 ms  ✓ OrdinaryDiffEqExplicitRK
  13870.6 ms  ✓ OrdinaryDiffEqRKN
  13960.4 ms  ✓ OrdinaryDiffEqPRK
  13975.9 ms  ✓ OrdinaryDiffEqStabilizedRK
  15271.8 ms  ✓ OrdinaryDiffEqSSPRK
  24642.2 ms  ✓ NonlinearSolveQuasiNewton
   4371.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  16472.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   2667.2 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  19140.8 ms  ✓ OrdinaryDiffEqTsit5
   9524.9 ms  ✓ OrdinaryDiffEqLowStorageRK
   8370.9 ms  ✓ OrdinaryDiffEqDifferentiation
   3593.4 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   1716.6 ms  ✓ OrdinaryDiffEqNordsieck
   1696.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   4822.4 ms  ✓ OrdinaryDiffEqExponentialRK
   7141.8 ms  ✓ OrdinaryDiffEqExtrapolation
  38811.1 ms  ✓ NonlinearSolveFirstOrder
  13812.9 ms  ✓ NonlinearSolve
   8123.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
  53350.4 ms  ✓ OrdinaryDiffEqVerner
  33702.5 ms  ✓ OrdinaryDiffEqRosenbrock
   4166.4 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4243.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4708.1 ms  ✓ OrdinaryDiffEqPDIRK
   5359.1 ms  ✓ OrdinaryDiffEqSDIRK
  10165.6 ms  ✓ OrdinaryDiffEqBDF
  15946.7 ms  ✓ OrdinaryDiffEqFIRK
  18306.5 ms  ✓ OrdinaryDiffEqDefault
   2797.6 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 163 seconds
  1 dependency had output during precompilation:
┌ DiffEqBase
│  WARNING: could not import SciMLBase.NoiseSizeIncompatibilityError into DiffEqBase
│  WARNING: could not import SciMLBase.DIRECT_AUTODIFF_INCOMPATIBILITY_MESSAGE into DiffEqBase
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 582.89
	System time (seconds): 47.96
	Percent of CPU this job got: 384%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:44.02
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1405696
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 775
	Minor (reclaiming a frame) page faults: 11806013
	Voluntary context switches: 264388
	Involuntary context switches: 121454
	Swaps: 0
	File system inputs: 0
	File system outputs: 1353864
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
