nice: cannot set niceness: Permission denied
Precompiling packages...
   1572.7 ms  ✓ nghttp2_jll
   1130.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
  32274.9 ms  ✓ PureKLU
   2216.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3256.4 ms  ✓ SciMLJacobianOperators
   4762.3 ms  ✓ LineSearch
   9144.4 ms  ✓ LinearSolve
   7224.0 ms  ✓ NonlinearSolveBase
   1893.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2271.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2383.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   4205.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   3914.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   4072.6 ms  ✓ BracketingNonlinearSolve
   6165.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1615.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   7410.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3182.9 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   4635.0 ms  ✓ DiffEqBase
   1793.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
  10986.2 ms  ✓ NonlinearSolveSpectralMethods
   6192.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2080.0 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   7132.8 ms  ✓ OrdinaryDiffEqCore
   1562.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  11746.6 ms  ✓ SimpleNonlinearSolve
   7999.2 ms  ✓ OrdinaryDiffEqTsit5
   7576.0 ms  ✓ OrdinaryDiffEqDifferentiation
  21242.1 ms  ✓ NonlinearSolveQuasiNewton
   2663.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2035.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  26937.2 ms  ✓ OrdinaryDiffEqVerner
  39147.3 ms  ✓ NonlinearSolveFirstOrder
  20160.2 ms  ✓ OrdinaryDiffEqRosenbrock
  32969.8 ms  ✓ NonlinearSolve
   4390.9 ms  ✓ OrdinaryDiffEqNonlinearSolve
  28009.2 ms  ✓ OrdinaryDiffEqSDIRK
   8062.2 ms  ✓ OrdinaryDiffEqBDF
  21697.6 ms  ✓ OrdinaryDiffEqDefault
   2897.0 ms  ✓ OrdinaryDiffEq
  143 dependencies successfully precompiled in 215 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 751.27
	System time (seconds): 42.55
	Percent of CPU this job got: 284%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:38.94
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2176524
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 827
	Minor (reclaiming a frame) page faults: 12197490
	Voluntary context switches: 30799
	Involuntary context switches: 43514
	Swaps: 0
	File system inputs: 0
	File system outputs: 1520288
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
