nice: cannot set niceness: Permission denied
Precompiling packages...
   1874.6 ms  ✓ LazyArtifacts
  20036.5 ms  ✓ StaticArrays
   3060.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3065.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3132.0 ms  ✓ Adapt → AdaptStaticArraysExt
   3365.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4151.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4822.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   9507.3 ms  ✓ ForwardDiff
  10673.6 ms  ✓ RecursiveArrayTools
   4089.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4196.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4800.5 ms  ✓ Accessors → StaticArraysExt
  18715.3 ms  ✓ SparseMatrixColorings
   3508.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   3699.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   9028.3 ms  ✓ FastGaussQuadrature
   2921.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3997.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3014.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3041.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  22549.2 ms  ✓ Moshi
  19979.4 ms  ✓ Krylov
   4406.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   1223.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    619.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7560.8 ms  ✓ SciMLBase
    850.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    987.7 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1086.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2261.9 ms  ✓ SciMLJacobianOperators
   5863.5 ms  ✓ LineSearch
  33445.1 ms  ✓ ExponentialUtilities
    887.4 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1023.1 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   7038.0 ms  ✓ NonlinearSolveBase
   1548.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  12222.3 ms  ✓ LinearSolve
   1899.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1910.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1919.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2027.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3855.1 ms  ✓ BracketingNonlinearSolve
   2697.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1343.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1318.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2396.3 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1427.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2864.9 ms  ✓ DiffEqBase
   1392.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1718.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   6540.7 ms  ✓ NonlinearSolveSpectralMethods
   1764.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1832.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1901.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3875.7 ms  ✓ OrdinaryDiffEqCore
   2386.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  11005.5 ms  ✓ SimpleNonlinearSolve
   9597.2 ms  ✓ OrdinaryDiffEqFunctionMap
  10995.5 ms  ✓ OrdinaryDiffEqLinear
  11588.9 ms  ✓ OrdinaryDiffEqPRK
  10800.4 ms  ✓ OrdinaryDiffEqQPRK
  12699.2 ms  ✓ OrdinaryDiffEqSymplecticRK
  12728.0 ms  ✓ OrdinaryDiffEqFeagin
  13095.2 ms  ✓ OrdinaryDiffEqHighOrderRK
  13208.8 ms  ✓ OrdinaryDiffEqExplicitRK
  13385.9 ms  ✓ OrdinaryDiffEqRKN
  13599.3 ms  ✓ OrdinaryDiffEqStabilizedRK
  14400.7 ms  ✓ OrdinaryDiffEqSSPRK
   5292.8 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  17023.4 ms  ✓ OrdinaryDiffEqLowOrderRK
  26013.7 ms  ✓ NonlinearSolveQuasiNewton
  10494.7 ms  ✓ OrdinaryDiffEqLowStorageRK
  20401.4 ms  ✓ OrdinaryDiffEqTsit5
   9870.3 ms  ✓ OrdinaryDiffEqDifferentiation
   2871.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   4183.1 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   1794.8 ms  ✓ OrdinaryDiffEqNordsieck
   1686.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   3119.6 ms  ✓ OrdinaryDiffEqExponentialRK
   3834.0 ms  ✓ OrdinaryDiffEqExtrapolation
  44317.2 ms  ✓ NonlinearSolveFirstOrder
  49479.9 ms  ✓ OrdinaryDiffEqVerner
  16294.0 ms  ✓ NonlinearSolve
  30746.0 ms  ✓ OrdinaryDiffEqRosenbrock
   2703.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2801.7 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2853.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3151.3 ms  ✓ OrdinaryDiffEqPDIRK
   3971.9 ms  ✓ OrdinaryDiffEqSDIRK
  10317.9 ms  ✓ OrdinaryDiffEqBDF
  14353.7 ms  ✓ OrdinaryDiffEqFIRK
  18304.4 ms  ✓ OrdinaryDiffEqDefault
   2807.0 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 166 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 588.90
	System time (seconds): 46.53
	Percent of CPU this job got: 380%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:46.99
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1417512
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 751
	Minor (reclaiming a frame) page faults: 11846986
	Voluntary context switches: 260574
	Involuntary context switches: 117409
	Swaps: 0
	File system inputs: 29216
	File system outputs: 1377424
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
