nice: cannot set niceness: Permission denied
Precompiling packages...
    407.4 ms  ✓ CommonSolve
    850.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1807.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    653.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    643.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    634.2 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
   7339.4 ms  ✓ SciMLBase
    705.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1002.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2226.2 ms  ✓ SciMLJacobianOperators
   3918.3 ms  ✓ LineSearch
   5364.9 ms  ✓ NonlinearSolveBase
   1026.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1288.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1510.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3158.2 ms  ✓ BracketingNonlinearSolve
  32774.3 ms  ✓ PureKLU
   1189.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1015.6 ms  ✓ PureKLU → PureKLUForwardDiffExt
   6292.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3381.9 ms  ✓ DiffEqBase
   1032.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4596.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3813.3 ms  ✓ OrdinaryDiffEqCore
   1554.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  12809.7 ms  ✓ NonlinearSolveSpectralMethods
    999.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  12682.6 ms  ✓ LinearSolve
  11763.3 ms  ✓ SimpleNonlinearSolve
   1697.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2800.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   7869.6 ms  ✓ OrdinaryDiffEqTsit5
   5816.5 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1587.0 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3271.6 ms  ✓ OrdinaryDiffEqDifferentiation
   1764.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  28338.2 ms  ✓ OrdinaryDiffEqVerner
  16114.1 ms  ✓ NonlinearSolveQuasiNewton
   1662.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  20892.4 ms  ✓ OrdinaryDiffEqRosenbrock
  31893.9 ms  ✓ NonlinearSolveFirstOrder
  40294.5 ms  ✓ NonlinearSolve
   3343.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
  40659.5 ms  ✓ OrdinaryDiffEqSDIRK
  10076.2 ms  ✓ OrdinaryDiffEqBDF
  27499.8 ms  ✓ OrdinaryDiffEqDefault
   2698.1 ms  ✓ OrdinaryDiffEq
  144 dependencies successfully precompiled in 229 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 671.11
	System time (seconds): 35.73
	Percent of CPU this job got: 220%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:20.10
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2701712
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 936
	Minor (reclaiming a frame) page faults: 13367443
	Voluntary context switches: 31250
	Involuntary context switches: 13524
	Swaps: 0
	File system inputs: 0
	File system outputs: 1474176
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
