nice: cannot set niceness: Permission denied
Precompiling packages...
   1901.4 ms  ✓ CommonSolve
   4149.9 ms  ✓ ThreadingUtilities
   2704.3 ms  ✓ DiffResults
   2900.7 ms  ✓ SciMLLogging
   5198.9 ms  ✓ DifferentiationInterface
   1906.8 ms  ✓ EnzymeCore → AdaptExt
   2195.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  10100.8 ms  ✓ MacroTools
   2359.6 ms  ✓ GPUArraysCore
   2692.1 ms  ✓ ArrayInterface
   3449.5 ms  ✓ LogExpFunctions
   2604.1 ms  ✓ oneTBB_jll
   2996.9 ms  ✓ IntelOpenMP_jll
   2454.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2998.4 ms  ✓ OpenSpecFun_jll
   8699.1 ms  ✓ TimerOutputs
   2639.9 ms  ✓ CommonSubexpressions
   8003.0 ms  ✓ DataStructures
   3191.8 ms  ✓ TruncatedStacktraces
   1999.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3686.3 ms  ✓ Static
   1986.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2344.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6305.7 ms  ✓ ChainRulesCore
   2100.3 ms  ✓ SciMLStructures
   3505.9 ms  ✓ MaybeInplace
   8301.2 ms  ✓ Jieko
   2787.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2501.8 ms  ✓ BitTwiddlingConvenienceFunctions
   5595.1 ms  ✓ Setfield
   2804.4 ms  ✓ MKL_jll
   6515.1 ms  ✓ RecipesBase
   2206.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1808.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   3565.7 ms  ✓ PreallocationTools
   3106.8 ms  ✓ CPUSummary
   1134.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1453.8 ms  ✓ FiniteDiff
   3601.0 ms  ✓ StaticArrayInterface
   6912.0 ms  ✓ Accessors
   1501.7 ms  ✓ PolyesterWeave
  13599.5 ms  ✓ SparseArrays
   3792.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1519.3 ms  ✓ CloseOpenIntervals
   1850.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1816.7 ms  ✓ LayoutPointers
   1587.5 ms  ✓ Accessors → LinearAlgebraExt
   1797.3 ms  ✓ Adapt → AdaptSparseArraysExt
   1896.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1899.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2190.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2297.0 ms  ✓ Statistics
   7796.9 ms  ✓ SpecialFunctions
   1289.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2297.0 ms  ✓ StrideArraysCore
   1492.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   1713.8 ms  ✓ DiffRules
   3202.5 ms  ✓ SymbolicIndexingInterface
   1610.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1713.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1718.1 ms  ✓ Polyester
   4495.1 ms  ✓ SciMLOperators
   3609.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1475.7 ms  ✓ FastBroadcast
   1094.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1192.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3090.4 ms  ✓ RecursiveArrayTools
   1221.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  18349.1 ms  ✓ StaticArrays
   2585.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2418.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2559.3 ms  ✓ Adapt → AdaptStaticArraysExt
   2735.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2806.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   8484.2 ms  ✓ ForwardDiff
   4138.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2954.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3892.2 ms  ✓ Accessors → StaticArraysExt
   3390.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   3703.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   7256.8 ms  ✓ FastGaussQuadrature
   4098.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4708.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4408.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  17391.3 ms  ✓ SparseMatrixColorings
   4612.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  20408.6 ms  ✓ Moshi
    745.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    874.3 ms  ✓ NLSolversBase
  18418.4 ms  ✓ Krylov
    744.6 ms  ✓ LineSearches
   5816.4 ms  ✓ SciMLBase
    979.5 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1036.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1291.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1917.5 ms  ✓ DiffEqBase
  16222.5 ms  ✓ ArrayLayouts
    722.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1920.5 ms  ✓ SciMLJacobianOperators
   1206.0 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1381.3 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1486.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3231.9 ms  ✓ OrdinaryDiffEqCore
   2340.1 ms  ✓ LazyArrays
   2974.5 ms  ✓ LineSearch
   1584.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2343.2 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2690.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
  14901.7 ms  ✓ NonlinearSolveBase
  10200.8 ms  ✓ OrdinaryDiffEqQPRK
  11002.6 ms  ✓ OrdinaryDiffEqFunctionMap
  11563.1 ms  ✓ OrdinaryDiffEqExplicitRK
  12601.7 ms  ✓ OrdinaryDiffEqHighOrderRK
  12961.2 ms  ✓ OrdinaryDiffEqStabilizedRK
  13062.3 ms  ✓ OrdinaryDiffEqRKN
  15361.9 ms  ✓ OrdinaryDiffEqSymplecticRK
  15247.9 ms  ✓ OrdinaryDiffEqPRK
   4453.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  16308.2 ms  ✓ OrdinaryDiffEqFeagin
  16886.5 ms  ✓ OrdinaryDiffEqLowOrderRK
  17889.3 ms  ✓ OrdinaryDiffEqSSPRK
   3537.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  17844.4 ms  ✓ OrdinaryDiffEqLowStorageRK
   3569.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3798.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   4245.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  49912.2 ms  ✓ ExponentialUtilities
  22211.6 ms  ✓ OrdinaryDiffEqTsit5
   5900.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2104.6 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   8967.8 ms  ✓ BracketingNonlinearSolve
   2790.4 ms  ✓ OrdinaryDiffEqLinear
   2624.4 ms  ✓ OrdinaryDiffEqNordsieck
   1025.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1018.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  11057.8 ms  ✓ NonlinearSolveSpectralMethods
   1326.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  21251.9 ms  ✓ LinearSolve
   3814.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
  10077.9 ms  ✓ SimpleNonlinearSolve
    923.9 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   1367.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2293.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2666.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  10342.9 ms  ✓ OrdinaryDiffEqDifferentiation
   2582.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  52680.0 ms  ✓ OrdinaryDiffEqVerner
   3685.2 ms  ✓ OrdinaryDiffEqExponentialRK
   4336.0 ms  ✓ OrdinaryDiffEqExtrapolation
  17715.0 ms  ✓ NonlinearSolveQuasiNewton
   1562.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  26978.4 ms  ✓ NonlinearSolveFirstOrder
  21860.8 ms  ✓ OrdinaryDiffEqRosenbrock
   9789.3 ms  ✓ NonlinearSolve
   2596.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2929.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2982.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3262.6 ms  ✓ OrdinaryDiffEqPDIRK
   4111.8 ms  ✓ OrdinaryDiffEqSDIRK
  10381.2 ms  ✓ OrdinaryDiffEqBDF
  14587.4 ms  ✓ OrdinaryDiffEqFIRK
  19369.3 ms  ✓ OrdinaryDiffEqDefault
   3026.8 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 168 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 587.91
	System time (seconds): 46.14
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:48.58
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1436132
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 669
	Minor (reclaiming a frame) page faults: 12092507
	Voluntary context switches: 266193
	Involuntary context switches: 111905
	Swaps: 0
	File system inputs: 0
	File system outputs: 1368624
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
