nice: cannot set niceness: Permission denied
Precompiling packages...
   1569.6 ms  ✓ nghttp2_jll
   9017.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4293.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  37362.0 ms  ✓ Moshi
   6188.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    892.8 ms  ✓ NLSolversBase
   1929.4 ms  ✓ LineSearches
  21017.7 ms  ✓ ArrayLayouts
  37883.4 ms  ✓ StaticArrayInterface
   1566.4 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    645.8 ms  ✓ CloseOpenIntervals
   1126.1 ms  ✓ LayoutPointers
   1424.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  14778.5 ms  ✓ SciMLBase
   3302.6 ms  ✓ StrideArraysCore
   3780.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3803.4 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   2170.5 ms  ✓ Polyester
   7156.9 ms  ✓ LazyArrays
   1154.1 ms  ✓ FastBroadcast
   5881.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  47698.5 ms  ✓ ExponentialUtilities
    632.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1326.9 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   1394.9 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   4150.9 ms  ✓ SciMLJacobianOperators
   2094.2 ms  ✓ DiffEqBase
   1844.6 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1941.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1979.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4073.3 ms  ✓ LineSearch
   3851.1 ms  ✓ OrdinaryDiffEqCore
    964.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
    986.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  10302.0 ms  ✓ OrdinaryDiffEqFunctionMap
  12288.1 ms  ✓ OrdinaryDiffEqQPRK
  17851.1 ms  ✓ NonlinearSolveBase
  13203.5 ms  ✓ OrdinaryDiffEqSymplecticRK
  14092.5 ms  ✓ OrdinaryDiffEqExplicitRK
  14188.5 ms  ✓ OrdinaryDiffEqPRK
  14892.5 ms  ✓ OrdinaryDiffEqFeagin
  14992.4 ms  ✓ OrdinaryDiffEqLinear
  15390.3 ms  ✓ OrdinaryDiffEqHighOrderRK
  15492.8 ms  ✓ OrdinaryDiffEqRKN
  15765.8 ms  ✓ OrdinaryDiffEqStabilizedRK
  16896.3 ms  ✓ OrdinaryDiffEqSSPRK
   6970.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   7096.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   5433.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   6461.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   5491.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
  26363.2 ms  ✓ LinearSolve
  19761.8 ms  ✓ OrdinaryDiffEqLowOrderRK
  12403.0 ms  ✓ OrdinaryDiffEqLowStorageRK
  24988.2 ms  ✓ OrdinaryDiffEqTsit5
   6558.8 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  11454.9 ms  ✓ BracketingNonlinearSolve
   7903.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   8213.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1712.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3095.8 ms  ✓ OrdinaryDiffEqNordsieck
   9536.4 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1992.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  14095.4 ms  ✓ NonlinearSolveSpectralMethods
   4399.1 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1432.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6744.1 ms  ✓ OrdinaryDiffEqDifferentiation
  10857.4 ms  ✓ SimpleNonlinearSolve
   3898.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1388.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6593.2 ms  ✓ OrdinaryDiffEqExponentialRK
  10555.4 ms  ✓ OrdinaryDiffEqExtrapolation
  24692.0 ms  ✓ NonlinearSolveQuasiNewton
  54112.6 ms  ✓ OrdinaryDiffEqVerner
   2339.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  32442.5 ms  ✓ NonlinearSolveFirstOrder
  26867.7 ms  ✓ OrdinaryDiffEqRosenbrock
  11942.5 ms  ✓ NonlinearSolve
   3515.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3828.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3841.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4342.0 ms  ✓ OrdinaryDiffEqPDIRK
   5075.4 ms  ✓ OrdinaryDiffEqSDIRK
  11936.8 ms  ✓ OrdinaryDiffEqBDF
  18795.6 ms  ✓ OrdinaryDiffEqFIRK
  20523.0 ms  ✓ OrdinaryDiffEqDefault
   3684.5 ms  ✓ OrdinaryDiffEq
  218 dependencies successfully precompiled in 214 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.3 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 891.81
	System time (seconds): 64.06
	Percent of CPU this job got: 346%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:35.81
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2148932
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 845
	Minor (reclaiming a frame) page faults: 15971083
	Voluntary context switches: 37999
	Involuntary context switches: 72960
	Swaps: 0
	File system inputs: 0
	File system outputs: 1578624
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
