nice: cannot set niceness: Permission denied
Precompiling packages...
    395.2 ms  ✓ CommonSolve
    691.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    702.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    613.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    779.0 ms  ✓ DiffRules
   1655.4 ms  ✓ FastGaussQuadrature
   1975.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
    548.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    906.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    772.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    900.3 ms  ✓ NLSolversBase
    865.8 ms  ✓ LineSearches
  25859.1 ms  ✓ Static
    580.9 ms  ✓ BitTwiddlingConvenienceFunctions
   5042.1 ms  ✓ RecursiveArrayTools
   1202.4 ms  ✓ CPUSummary
    544.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    761.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4063.4 ms  ✓ ForwardDiff
    706.2 ms  ✓ PolyesterWeave
    708.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    507.6 ms  ✓ FastPower → FastPowerForwardDiffExt
    642.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    580.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1184.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   9740.8 ms  ✓ SciMLBase
   1173.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1267.1 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1678.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  12774.0 ms  ✓ StaticArrayInterface
    678.5 ms  ✓ CloseOpenIntervals
    846.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    652.7 ms  ✓ LayoutPointers
    829.8 ms  ✓ StrideArraysCore
   2962.8 ms  ✓ SciMLJacobianOperators
    819.0 ms  ✓ Polyester
    891.6 ms  ✓ FastBroadcast
    801.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  28807.1 ms  ✓ ExponentialUtilities
   4408.6 ms  ✓ LineSearch
   1754.8 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    735.4 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5842.9 ms  ✓ NonlinearSolveBase
    991.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1004.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1489.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1502.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1355.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  11243.5 ms  ✓ LinearSolve
   1690.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3915.7 ms  ✓ BracketingNonlinearSolve
   2878.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1090.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
    958.6 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2667.8 ms  ✓ DiffEqBase
   5065.4 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1211.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1267.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1270.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1722.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3793.3 ms  ✓ OrdinaryDiffEqCore
   1417.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  14565.1 ms  ✓ NonlinearSolveSpectralMethods
   2599.7 ms  ✓ OrdinaryDiffEqStabilizedRK
   1609.2 ms  ✓ OrdinaryDiffEqFunctionMap
   1946.6 ms  ✓ OrdinaryDiffEqQPRK
  13837.8 ms  ✓ SimpleNonlinearSolve
   2175.1 ms  ✓ OrdinaryDiffEqSymplecticRK
   3378.4 ms  ✓ OrdinaryDiffEqLowOrderRK
   2394.2 ms  ✓ OrdinaryDiffEqFeagin
   2585.6 ms  ✓ OrdinaryDiffEqRKN
   4007.6 ms  ✓ OrdinaryDiffEqSSPRK
   2490.1 ms  ✓ OrdinaryDiffEqHighOrderRK
   2350.7 ms  ✓ OrdinaryDiffEqExplicitRK
   2287.7 ms  ✓ OrdinaryDiffEqPRK
   5779.0 ms  ✓ OrdinaryDiffEqLowStorageRK
   4381.6 ms  ✓ OrdinaryDiffEqLinear
  33396.3 ms  ✓ NonlinearSolveQuasiNewton
   1610.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1663.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  17998.1 ms  ✓ OrdinaryDiffEqTsit5
   5995.4 ms  ✓ OrdinaryDiffEqDifferentiation
  38473.4 ms  ✓ NonlinearSolveFirstOrder
   3522.4 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2428.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2018.5 ms  ✓ OrdinaryDiffEqNordsieck
   2237.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5573.8 ms  ✓ OrdinaryDiffEqExponentialRK
   5875.7 ms  ✓ OrdinaryDiffEqExtrapolation
  41990.6 ms  ✓ OrdinaryDiffEqVerner
  14301.3 ms  ✓ NonlinearSolve
   3472.8 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3593.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3897.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4239.8 ms  ✓ OrdinaryDiffEqPDIRK
   5167.7 ms  ✓ OrdinaryDiffEqSDIRK
  27718.8 ms  ✓ OrdinaryDiffEqRosenbrock
  18130.4 ms  ✓ OrdinaryDiffEqFIRK
  17148.6 ms  ✓ OrdinaryDiffEqBDF
  25313.6 ms  ✓ OrdinaryDiffEqDefault
   3836.0 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 181 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 761.27
	System time (seconds): 48.07
	Percent of CPU this job got: 294%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:35.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2781376
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 944
	Minor (reclaiming a frame) page faults: 17301501
	Voluntary context switches: 40016
	Involuntary context switches: 21232
	Swaps: 0
	File system inputs: 208
	File system outputs: 1603104
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
