nice: cannot set niceness: Permission denied
Precompiling packages...
   1592.2 ms  ✓ nghttp2_jll
   2299.6 ms  ✓ EnzymeCore → AdaptExt
   3214.2 ms  ✓ GPUArraysCore
   2904.5 ms  ✓ CommonSubexpressions
   3788.6 ms  ✓ LogExpFunctions
   2505.3 ms  ✓ Compat → CompatLinearAlgebraExt
  11107.4 ms  ✓ ThreadingUtilities
  12495.4 ms  ✓ DifferentiationInterface
   3997.2 ms  ✓ OpenSpecFun_jll
   2307.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  16709.2 ms  ✓ Distributed
   8808.5 ms  ✓ DataStructures
   2383.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3891.6 ms  ✓ TruncatedStacktraces
   7305.0 ms  ✓ IntelOpenMP_jll
   7580.9 ms  ✓ oneTBB_jll
  19516.1 ms  ✓ TimerOutputs
   8940.5 ms  ✓ Jieko
  10021.6 ms  ✓ ArrayInterface
   6712.0 ms  ✓ Setfield
   2283.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2384.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   9099.9 ms  ✓ RecipesBase
   3277.7 ms  ✓ FastBroadcast
   3283.5 ms  ✓ MaybeInplace
   2485.0 ms  ✓ FiniteDiff
   5022.5 ms  ✓ MKL_jll
   5203.4 ms  ✓ PreallocationTools
   1213.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  23497.9 ms  ✓ SparseArrays
   7221.4 ms  ✓ SciMLStructures
   8993.0 ms  ✓ FunctionWrappersWrappers
  11005.6 ms  ✓ SpecialFunctions
  14100.8 ms  ✓ Accessors
   2989.7 ms  ✓ Adapt → AdaptSparseArraysExt
   3084.4 ms  ✓ Statistics → SparseArraysExt
   3073.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3137.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3270.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3285.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2597.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1614.9 ms  ✓ DiffRules
   1397.4 ms  ✓ Accessors → LinearAlgebraExt
   6404.7 ms  ✓ NLSolversBase
   7797.0 ms  ✓ SymbolicIndexingInterface
   8993.4 ms  ✓ SciMLOperators
   7595.9 ms  ✓ LineSearches
   2420.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3612.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  30527.9 ms  ✓ StaticArrays
  29301.7 ms  ✓ Static
   2802.1 ms  ✓ BitTwiddlingConvenienceFunctions
   3138.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3363.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3373.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3320.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3639.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4343.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4608.2 ms  ✓ Accessors → StaticArraysExt
   2712.1 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   5702.4 ms  ✓ CPUSummary
  23980.6 ms  ✓ SparseMatrixColorings
  19801.3 ms  ✓ ForwardDiff
   8294.9 ms  ✓ FastGaussQuadrature
   2292.4 ms  ✓ PolyesterWeave
   2190.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   3401.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   3463.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4349.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  28627.6 ms  ✓ Krylov
  35116.4 ms  ✓ Moshi
   5163.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  10069.8 ms  ✓ StaticArrayInterface
  18607.4 ms  ✓ RecursiveArrayTools
   1009.4 ms  ✓ CloseOpenIntervals
   1076.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1118.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1168.5 ms  ✓ LayoutPointers
   1133.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1209.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   1278.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    748.0 ms  ✓ StrideArraysCore
    651.2 ms  ✓ Polyester
    505.3 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
    876.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
  39945.7 ms  ✓ ExponentialUtilities
  12263.2 ms  ✓ SciMLBase
   1793.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    904.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1944.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3312.2 ms  ✓ SciMLJacobianOperators
   4767.6 ms  ✓ LineSearch
   8990.2 ms  ✓ LinearSolve
    918.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   7523.5 ms  ✓ NonlinearSolveBase
   3161.3 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   4890.5 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2334.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2632.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2639.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4115.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2348.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   5218.9 ms  ✓ BracketingNonlinearSolve
   2025.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   7255.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3632.1 ms  ✓ DiffEqBase
   1949.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
  10225.0 ms  ✓ NonlinearSolveSpectralMethods
   1571.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6369.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   7011.0 ms  ✓ OrdinaryDiffEqCore
   8315.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  11828.5 ms  ✓ OrdinaryDiffEqFunctionMap
  22161.5 ms  ✓ SimpleNonlinearSolve
  13610.8 ms  ✓ OrdinaryDiffEqSymplecticRK
  13744.9 ms  ✓ OrdinaryDiffEqExplicitRK
  14441.0 ms  ✓ OrdinaryDiffEqHighOrderRK
  14406.7 ms  ✓ OrdinaryDiffEqFeagin
  14458.2 ms  ✓ OrdinaryDiffEqStabilizedRK
  14698.9 ms  ✓ OrdinaryDiffEqRKN
  15298.0 ms  ✓ OrdinaryDiffEqPRK
  16452.8 ms  ✓ OrdinaryDiffEqSSPRK
   9440.7 ms  ✓ OrdinaryDiffEqQPRK
  18046.0 ms  ✓ OrdinaryDiffEqLowOrderRK
   7702.7 ms  ✓ OrdinaryDiffEqLinear
   9992.4 ms  ✓ OrdinaryDiffEqLowStorageRK
  34071.0 ms  ✓ NonlinearSolveQuasiNewton
  23137.9 ms  ✓ OrdinaryDiffEqTsit5
   6288.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  11370.4 ms  ✓ OrdinaryDiffEqDifferentiation
   2944.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2328.1 ms  ✓ OrdinaryDiffEqNordsieck
   2140.4 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   4590.7 ms  ✓ OrdinaryDiffEqExponentialRK
   5706.6 ms  ✓ OrdinaryDiffEqExtrapolation
  45168.8 ms  ✓ NonlinearSolveFirstOrder
  42306.5 ms  ✓ OrdinaryDiffEqVerner
  27007.3 ms  ✓ OrdinaryDiffEqRosenbrock
  38148.9 ms  ✓ NonlinearSolve
   3530.8 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3930.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3968.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4469.2 ms  ✓ OrdinaryDiffEqPDIRK
  12815.4 ms  ✓ OrdinaryDiffEqSDIRK
  18978.9 ms  ✓ OrdinaryDiffEqFIRK
   9249.8 ms  ✓ OrdinaryDiffEqBDF
  20776.4 ms  ✓ OrdinaryDiffEqDefault
   3799.1 ms  ✓ OrdinaryDiffEq
  200 dependencies successfully precompiled in 231 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 900.73
	System time (seconds): 56.28
	Percent of CPU this job got: 325%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:54.37
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2195172
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 855
	Minor (reclaiming a frame) page faults: 15573086
	Voluntary context switches: 40755
	Involuntary context switches: 65104
	Swaps: 0
	File system inputs: 0
	File system outputs: 1759200
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
