nice: cannot set niceness: Permission denied
Precompiling packages...
    414.9 ms  ✓ CommonSolve
   2034.6 ms  ✓ Jieko
   1800.4 ms  ✓ DataStructures
    446.4 ms  ✓ RuntimeGeneratedFunctions
    594.2 ms  ✓ CommonSubexpressions
    711.2 ms  ✓ LogExpFunctions
    601.6 ms  ✓ Adapt
    557.6 ms  ✓ Compat → CompatLinearAlgebraExt
   4103.6 ms  ✓ TimerOutputs
    508.2 ms  ✓ FunctionWrappersWrappers
   2880.6 ms  ✓ Distributed
    468.0 ms  ✓ PrecompileTools
    547.2 ms  ✓ JLLWrappers
   1565.1 ms  ✓ Setfield
    636.1 ms  ✓ SciMLLogging
    590.3 ms  ✓ TruncatedStacktraces
    443.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    585.0 ms  ✓ ArrayInterface
    580.6 ms  ✓ GPUArraysCore
   4509.5 ms  ✓ SparseArrays
    495.2 ms  ✓ EnzymeCore → AdaptExt
   2613.0 ms  ✓ Accessors
   1458.6 ms  ✓ ChainRulesCore
    697.0 ms  ✓ OpenSpecFun_jll
   1986.2 ms  ✓ RecipesBase
   1100.7 ms  ✓ IntelOpenMP_jll
   1134.1 ms  ✓ oneTBB_jll
    407.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    703.0 ms  ✓ MaybeInplace
    638.5 ms  ✓ SciMLStructures
    417.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    441.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1325.7 ms  ✓ PreallocationTools
    601.4 ms  ✓ Statistics → SparseArraysExt
    758.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    684.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    698.9 ms  ✓ Adapt → AdaptSparseArraysExt
  10358.6 ms  ✓ Moshi
    681.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    577.4 ms  ✓ Accessors → LinearAlgebraExt
    697.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    528.8 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    490.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    568.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   7895.4 ms  ✓ Krylov
    521.7 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1441.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  15158.9 ms  ✓ StaticArrays
   1457.1 ms  ✓ MKL_jll
    881.0 ms  ✓ FiniteDiff
    776.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3213.5 ms  ✓ SpecialFunctions
   9926.1 ms  ✓ SparseMatrixColorings
   1477.3 ms  ✓ SymbolicIndexingInterface
   2234.7 ms  ✓ SciMLOperators
    712.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    754.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    733.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    794.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
    749.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    672.2 ms  ✓ Adapt → AdaptStaticArraysExt
    722.7 ms  ✓ Accessors → StaticArraysExt
    700.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    747.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    634.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    745.7 ms  ✓ DiffRules
   1939.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1719.5 ms  ✓ FastGaussQuadrature
    950.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    559.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    793.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    827.9 ms  ✓ NLSolversBase
  23563.6 ms  ✓ Static
    458.3 ms  ✓ BitTwiddlingConvenienceFunctions
    707.9 ms  ✓ LineSearches
    976.6 ms  ✓ CPUSummary
    705.7 ms  ✓ PolyesterWeave
   4424.2 ms  ✓ RecursiveArrayTools
   3683.8 ms  ✓ ForwardDiff
    583.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    762.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    694.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    531.7 ms  ✓ FastPower → FastPowerForwardDiffExt
    660.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    569.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1141.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4733.6 ms  ✓ StaticArrayInterface
    493.3 ms  ✓ CloseOpenIntervals
    584.0 ms  ✓ LayoutPointers
    664.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    690.6 ms  ✓ StrideArraysCore
    591.4 ms  ✓ Polyester
    598.1 ms  ✓ FastBroadcast
    548.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   9136.6 ms  ✓ SciMLBase
    790.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    933.7 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1128.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2272.9 ms  ✓ SciMLJacobianOperators
  25980.8 ms  ✓ ExponentialUtilities
   1738.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3698.8 ms  ✓ LineSearch
    703.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5095.6 ms  ✓ NonlinearSolveBase
    910.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    923.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1389.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1411.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  10020.1 ms  ✓ LinearSolve
   4031.9 ms  ✓ BracketingNonlinearSolve
   3162.7 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   6013.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2056.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1342.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   5557.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1124.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2807.6 ms  ✓ DiffEqBase
   1743.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1065.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    852.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   4322.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  15188.0 ms  ✓ NonlinearSolveSpectralMethods
   1080.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3525.5 ms  ✓ OrdinaryDiffEqCore
  13700.4 ms  ✓ SimpleNonlinearSolve
   1647.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2738.9 ms  ✓ OrdinaryDiffEqStabilizedRK
   1654.5 ms  ✓ OrdinaryDiffEqFunctionMap
   1992.2 ms  ✓ OrdinaryDiffEqQPRK
   2245.6 ms  ✓ OrdinaryDiffEqSymplecticRK
   2342.6 ms  ✓ OrdinaryDiffEqFeagin
   3457.8 ms  ✓ OrdinaryDiffEqLowOrderRK
   2574.4 ms  ✓ OrdinaryDiffEqRKN
   4025.8 ms  ✓ OrdinaryDiffEqSSPRK
   2537.2 ms  ✓ OrdinaryDiffEqHighOrderRK
   2727.4 ms  ✓ OrdinaryDiffEqExplicitRK
   3160.4 ms  ✓ OrdinaryDiffEqPRK
  33310.6 ms  ✓ NonlinearSolveQuasiNewton
   1459.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6401.5 ms  ✓ OrdinaryDiffEqLowStorageRK
  36456.8 ms  ✓ NonlinearSolveFirstOrder
   3455.8 ms  ✓ OrdinaryDiffEqLinear
   4874.5 ms  ✓ OrdinaryDiffEqDifferentiation
   2369.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2944.2 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  17745.9 ms  ✓ OrdinaryDiffEqTsit5
   2677.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2117.0 ms  ✓ OrdinaryDiffEqNordsieck
   5933.5 ms  ✓ OrdinaryDiffEqExtrapolation
   5287.7 ms  ✓ OrdinaryDiffEqExponentialRK
  39041.1 ms  ✓ OrdinaryDiffEqVerner
  14713.8 ms  ✓ NonlinearSolve
   3436.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4626.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4624.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   5002.1 ms  ✓ OrdinaryDiffEqPDIRK
  24193.1 ms  ✓ OrdinaryDiffEqRosenbrock
  21316.8 ms  ✓ OrdinaryDiffEqSDIRK
  17494.4 ms  ✓ OrdinaryDiffEqFIRK
   9275.2 ms  ✓ OrdinaryDiffEqBDF
  24158.9 ms  ✓ OrdinaryDiffEqDefault
   3904.2 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 186 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 748.37
	System time (seconds): 48.04
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:36.81
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2708040
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1171
	Minor (reclaiming a frame) page faults: 17244278
	Voluntary context switches: 39914
	Involuntary context switches: 19122
	Swaps: 0
	File system inputs: 0
	File system outputs: 1638640
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
