nice: cannot set niceness: Permission denied
Precompiling packages...
   1898.1 ms  ✓ LazyArtifacts
   2201.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3198.0 ms  ✓ ArrayInterface
   2999.5 ms  ✓ EnzymeCore → AdaptExt
   2491.8 ms  ✓ OpenSpecFun_jll
   3304.0 ms  ✓ IntelOpenMP_jll
   8368.6 ms  ✓ TimerOutputs
   3308.5 ms  ✓ oneTBB_jll
   2285.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   5642.4 ms  ✓ ChainRulesCore
   2506.7 ms  ✓ TruncatedStacktraces
   2507.5 ms  ✓ CommonSubexpressions
   3855.0 ms  ✓ Static
   2592.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8655.4 ms  ✓ DataStructures
   1996.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7889.1 ms  ✓ Jieko
   2429.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2201.0 ms  ✓ SciMLStructures
   3379.1 ms  ✓ MaybeInplace
   2134.2 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   6508.5 ms  ✓ RecipesBase
   2030.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2706.6 ms  ✓ MKL_jll
   1999.4 ms  ✓ BitTwiddlingConvenienceFunctions
   4801.0 ms  ✓ Setfield
   3457.8 ms  ✓ PreallocationTools
   1426.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2916.3 ms  ✓ CPUSummary
   3909.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1489.3 ms  ✓ FiniteDiff
  13816.6 ms  ✓ SparseArrays
   3508.3 ms  ✓ StaticArrayInterface
   7004.0 ms  ✓ Accessors
   2005.9 ms  ✓ PolyesterWeave
   1771.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1802.1 ms  ✓ CloseOpenIntervals
   2158.3 ms  ✓ Adapt → AdaptSparseArraysExt
   1952.4 ms  ✓ Accessors → LinearAlgebraExt
   2280.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2230.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2207.9 ms  ✓ LayoutPointers
   2576.9 ms  ✓ Statistics
   2578.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1207.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   8159.1 ms  ✓ SpecialFunctions
   1490.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   2096.5 ms  ✓ StrideArraysCore
   1416.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1613.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1713.1 ms  ✓ DiffRules
   3135.4 ms  ✓ SymbolicIndexingInterface
   1409.1 ms  ✓ Polyester
   4104.9 ms  ✓ SciMLOperators
   3530.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1390.9 ms  ✓ FastBroadcast
   1195.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1369.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3297.5 ms  ✓ RecursiveArrayTools
  18705.5 ms  ✓ StaticArrays
   2108.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2452.5 ms  ✓ Adapt → AdaptStaticArraysExt
   2481.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2702.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2853.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3291.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8093.5 ms  ✓ ForwardDiff
   3701.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2816.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3328.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4039.9 ms  ✓ Accessors → StaticArraysExt
   6890.6 ms  ✓ FastGaussQuadrature
   3500.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   3619.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3901.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  17767.3 ms  ✓ SparseMatrixColorings
   4599.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4961.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  21238.4 ms  ✓ Moshi
  18891.0 ms  ✓ Krylov
   1732.3 ms  ✓ NLSolversBase
   1259.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    723.4 ms  ✓ LineSearches
   5764.2 ms  ✓ SciMLBase
    999.1 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1028.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1294.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1947.4 ms  ✓ DiffEqBase
  16456.3 ms  ✓ ArrayLayouts
    773.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    944.8 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1888.5 ms  ✓ SciMLJacobianOperators
   1414.5 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1519.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2652.3 ms  ✓ LazyArrays
   3228.7 ms  ✓ OrdinaryDiffEqCore
   3179.5 ms  ✓ LineSearch
   1636.4 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2843.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3768.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   9799.3 ms  ✓ OrdinaryDiffEqSymplecticRK
   9331.0 ms  ✓ OrdinaryDiffEqQPRK
  11507.0 ms  ✓ OrdinaryDiffEqHighOrderRK
  11494.2 ms  ✓ OrdinaryDiffEqFeagin
  11806.1 ms  ✓ OrdinaryDiffEqExplicitRK
  12004.1 ms  ✓ OrdinaryDiffEqRKN
  12305.9 ms  ✓ OrdinaryDiffEqStabilizedRK
  12405.3 ms  ✓ OrdinaryDiffEqPRK
  18599.0 ms  ✓ NonlinearSolveBase
  13004.2 ms  ✓ OrdinaryDiffEqFunctionMap
   2555.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  15589.6 ms  ✓ OrdinaryDiffEqSSPRK
  16513.6 ms  ✓ OrdinaryDiffEqLowOrderRK
  46622.4 ms  ✓ ExponentialUtilities
   2924.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3013.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3608.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   9708.8 ms  ✓ OrdinaryDiffEqLowStorageRK
   4416.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  20499.0 ms  ✓ OrdinaryDiffEqTsit5
   4481.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   4972.7 ms  ✓ OrdinaryDiffEqLinear
   5579.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2257.0 ms  ✓ OrdinaryDiffEqNordsieck
   7908.5 ms  ✓ BracketingNonlinearSolve
   1905.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  28220.9 ms  ✓ LinearSolve
   1692.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   9799.6 ms  ✓ NonlinearSolveSpectralMethods
    857.7 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3585.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1422.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3307.7 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   8905.9 ms  ✓ SimpleNonlinearSolve
   2523.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1057.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   5703.9 ms  ✓ OrdinaryDiffEqDifferentiation
   5805.5 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  52381.1 ms  ✓ OrdinaryDiffEqVerner
   7800.7 ms  ✓ OrdinaryDiffEqExponentialRK
   8359.2 ms  ✓ OrdinaryDiffEqExtrapolation
  21333.2 ms  ✓ NonlinearSolveQuasiNewton
   1614.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  31467.0 ms  ✓ NonlinearSolveFirstOrder
  25349.3 ms  ✓ OrdinaryDiffEqRosenbrock
   9557.8 ms  ✓ NonlinearSolve
   2677.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2906.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2944.5 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3246.8 ms  ✓ OrdinaryDiffEqPDIRK
   4127.0 ms  ✓ OrdinaryDiffEqSDIRK
  10209.2 ms  ✓ OrdinaryDiffEqBDF
  14704.5 ms  ✓ OrdinaryDiffEqFIRK
  19542.8 ms  ✓ OrdinaryDiffEqDefault
   3023.8 ms  ✓ OrdinaryDiffEq
  209 dependencies successfully precompiled in 169 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 589.03
	System time (seconds): 47.89
	Percent of CPU this job got: 375%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:49.45
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1414880
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 676
	Minor (reclaiming a frame) page faults: 11976059
	Voluntary context switches: 258963
	Involuntary context switches: 115457
	Swaps: 0
	File system inputs: 0
	File system outputs: 1365712
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
