nice: cannot set niceness: Permission denied
Precompiling packages...
   1949.6 ms  ✓ LazyArtifacts
   3188.9 ms  ✓ RecursiveArrayTools
  19101.3 ms  ✓ StaticArrays
   2295.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2780.6 ms  ✓ Adapt → AdaptStaticArraysExt
   2884.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2997.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3055.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3196.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   8906.0 ms  ✓ ForwardDiff
   3409.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4007.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   7086.6 ms  ✓ FastGaussQuadrature
   3299.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   5803.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3413.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4703.6 ms  ✓ Accessors → StaticArraysExt
   3888.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3807.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  18814.8 ms  ✓ SparseMatrixColorings
   4506.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  21968.0 ms  ✓ Moshi
   1678.8 ms  ✓ NLSolversBase
    932.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  19839.9 ms  ✓ Krylov
    800.0 ms  ✓ LineSearches
   5960.2 ms  ✓ SciMLBase
   1000.7 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1027.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1299.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  16254.8 ms  ✓ ArrayLayouts
   1949.8 ms  ✓ DiffEqBase
    868.3 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    786.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1946.5 ms  ✓ SciMLJacobianOperators
   1278.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1441.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2544.4 ms  ✓ LazyArrays
   3188.6 ms  ✓ OrdinaryDiffEqCore
   3133.2 ms  ✓ LineSearch
   1331.0 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   3378.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   4289.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
  11796.2 ms  ✓ NonlinearSolveBase
  10655.9 ms  ✓ OrdinaryDiffEqFunctionMap
  11309.7 ms  ✓ OrdinaryDiffEqFeagin
  12237.2 ms  ✓ OrdinaryDiffEqRKN
  12490.6 ms  ✓ OrdinaryDiffEqSymplecticRK
  12799.0 ms  ✓ OrdinaryDiffEqStabilizedRK
  12907.0 ms  ✓ OrdinaryDiffEqExplicitRK
  12992.9 ms  ✓ OrdinaryDiffEqHighOrderRK
  12604.4 ms  ✓ OrdinaryDiffEqQPRK
  13986.2 ms  ✓ OrdinaryDiffEqPRK
   3746.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  14609.7 ms  ✓ OrdinaryDiffEqSSPRK
  46946.1 ms  ✓ ExponentialUtilities
  16204.2 ms  ✓ OrdinaryDiffEqLowOrderRK
   3154.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3157.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3202.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3302.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  12963.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   3144.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   5001.9 ms  ✓ OrdinaryDiffEqLinear
  21286.2 ms  ✓ OrdinaryDiffEqTsit5
   5461.9 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   7977.4 ms  ✓ BracketingNonlinearSolve
   1757.1 ms  ✓ OrdinaryDiffEqNordsieck
    991.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2407.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  29769.1 ms  ✓ LinearSolve
  10839.0 ms  ✓ NonlinearSolveSpectralMethods
    862.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3456.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2665.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   9902.4 ms  ✓ SimpleNonlinearSolve
   3372.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    937.1 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   1415.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   8891.3 ms  ✓ OrdinaryDiffEqDifferentiation
   3370.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  49997.5 ms  ✓ OrdinaryDiffEqVerner
   5048.8 ms  ✓ OrdinaryDiffEqExponentialRK
   5766.1 ms  ✓ OrdinaryDiffEqExtrapolation
  19631.2 ms  ✓ NonlinearSolveQuasiNewton
   1599.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  28600.3 ms  ✓ NonlinearSolveFirstOrder
  23002.5 ms  ✓ OrdinaryDiffEqRosenbrock
  10080.4 ms  ✓ NonlinearSolve
   2657.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2894.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2949.5 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3274.9 ms  ✓ OrdinaryDiffEqPDIRK
   4041.2 ms  ✓ OrdinaryDiffEqSDIRK
  10114.8 ms  ✓ OrdinaryDiffEqBDF
  14571.2 ms  ✓ OrdinaryDiffEqFIRK
  19435.7 ms  ✓ OrdinaryDiffEqDefault
   2995.3 ms  ✓ OrdinaryDiffEq
  209 dependencies successfully precompiled in 167 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 585.72
	System time (seconds): 47.07
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:47.88
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1412728
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 801
	Minor (reclaiming a frame) page faults: 11984837
	Voluntary context switches: 267904
	Involuntary context switches: 118147
	Swaps: 0
	File system inputs: 0
	File system outputs: 1365392
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
