nice: cannot set niceness: Permission denied
Precompiling packages...
   1949.2 ms  ✓ IteratorInterfaceExtensions
   2991.9 ms  ✓ MKL_jll
   6182.9 ms  ✓ Setfield
   1919.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   7095.2 ms  ✓ RecipesBase
   1844.0 ms  ✓ BitTwiddlingConvenienceFunctions
   5151.3 ms  ✓ PreallocationTools
   2607.4 ms  ✓ CPUSummary
  13837.3 ms  ✓ SparseArrays
   7493.0 ms  ✓ Accessors
   1621.5 ms  ✓ FiniteDiff
   4599.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   4211.2 ms  ✓ StaticArrayInterface
   2080.4 ms  ✓ PolyesterWeave
   2401.5 ms  ✓ Adapt → AdaptSparseArraysExt
   2407.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2514.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2696.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2716.3 ms  ✓ Statistics
   2800.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1999.1 ms  ✓ Accessors → LinearAlgebraExt
   1715.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2181.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1428.8 ms  ✓ CloseOpenIntervals
   1801.7 ms  ✓ LayoutPointers
   8896.5 ms  ✓ SpecialFunctions
   1683.1 ms  ✓ FillArrays → FillArraysStatisticsExt
   1896.2 ms  ✓ NLSolversBase
   1409.8 ms  ✓ DiffRules
   1991.6 ms  ✓ StrideArraysCore
   3204.2 ms  ✓ SymbolicIndexingInterface
   1559.9 ms  ✓ LineSearches
   3810.5 ms  ✓ SciMLOperators
   1671.5 ms  ✓ Polyester
DifferentiationInterfaceChainRulesCoreExt Waiting for background task / IO / timer.
[pid 1260074] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x16505fb0->0x799c6a634ee0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4100.0 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1485.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1607.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1231.8 ms  ✓ FastBroadcast
  20404.1 ms  ✓ StaticArrays
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 1260443] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x30955fc0->0x7aae3b028520
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3094.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4098.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  10300.5 ms  ✓ ForwardDiff
   4202.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4497.5 ms  ✓ Adapt → AdaptStaticArraysExt
   4513.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4595.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4890.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  10492.5 ms  ✓ RecursiveArrayTools
  17202.7 ms  ✓ SparseMatrixColorings
   3192.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2912.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3424.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3596.2 ms  ✓ FastPower → FastPowerForwardDiffExt
  23310.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   4001.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3397.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3297.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  22330.6 ms  ✓ Moshi
   3630.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2637.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  20716.8 ms  ✓ Krylov
   4995.6 ms  ✓ FastGaussQuadrature
  22228.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
StaticArraysExt Waiting for background task / IO / timer.
[pid 1261040] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2ec86d70->0x716282a75cc0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 1261243] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x30894880->0x7edc78d71e70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  31392.7 ms  ✓ ExponentialUtilities
    954.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  24060.5 ms  ✓ Accessors → StaticArraysExt
  22786.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7126.3 ms  ✓ SciMLBase
    874.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    941.5 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1054.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1798.9 ms  ✓ SciMLJacobianOperators
   2922.7 ms  ✓ LineSearch
    873.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4239.8 ms  ✓ NonlinearSolveBase
   3184.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   9413.7 ms  ✓ LinearSolve
   2537.5 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3006.2 ms  ✓ BracketingNonlinearSolve
   1083.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1916.8 ms  ✓ DiffEqBase
    939.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2807.8 ms  ✓ OrdinaryDiffEqCore
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 1261802] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2d75fd00->0x78f025a49480
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 1261808] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3de2b8b0->0x71bd3b8d5b10
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1049.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 1261806] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x35999470->0x716317da55d0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3077.8 ms  ✓ OrdinaryDiffEqFunctionMap
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 1261864] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x67a2f30->0x73d7b24025f0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4269.9 ms  ✓ OrdinaryDiffEqHighOrderRK
   4375.5 ms  ✓ OrdinaryDiffEqExplicitRK
   4461.1 ms  ✓ OrdinaryDiffEqSymplecticRK
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 1261803] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x37c84960->0x746d4f86ed70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4766.2 ms  ✓ OrdinaryDiffEqStabilizedRK
   5370.6 ms  ✓ OrdinaryDiffEqSSPRK
   5976.4 ms  ✓ OrdinaryDiffEqLowOrderRK
   3498.9 ms  ✓ OrdinaryDiffEqLinear
   3205.9 ms  ✓ OrdinaryDiffEqPRK
   3767.4 ms  ✓ OrdinaryDiffEqRKN
   3280.4 ms  ✓ OrdinaryDiffEqFeagin
   2756.1 ms  ✓ OrdinaryDiffEqQPRK
   2501.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  23093.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  23189.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
  23285.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   4154.4 ms  ✓ OrdinaryDiffEqLowStorageRK
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 1261867] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2e04e90->0x798e5eb33400
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   7405.3 ms  ✓ OrdinaryDiffEqTsit5
  21423.6 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
  25077.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1701.4 ms  ✓ OrdinaryDiffEqNordsieck
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 1261923] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x17e97d60->0x79b8990fc670
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
DiffEqBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 1261967] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xb247c70->0x749c867b7640
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   6186.8 ms  ✓ NonlinearSolveSpectralMethods
   1010.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  31712.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  31557.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  31753.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   2917.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 1261968] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x37304610->0x7a797fcddb40
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  24317.6 ms  ✓ OrdinaryDiffEqVerner
   9218.2 ms  ✓ SimpleNonlinearSolve
   1921.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  14022.9 ms  ✓ NonlinearSolveQuasiNewton
  42149.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1525.2 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2706.9 ms  ✓ OrdinaryDiffEqDifferentiation
   1565.4 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  26218.3 ms  ✓ NonlinearSolveFirstOrder
   6906.6 ms  ✓ OrdinaryDiffEqExponentialRK
   7116.2 ms  ✓ OrdinaryDiffEqExtrapolation
   7572.7 ms  ✓ NonlinearSolve
  18873.9 ms  ✓ OrdinaryDiffEqRosenbrock
   4946.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2871.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   2890.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3235.5 ms  ✓ OrdinaryDiffEqPDIRK
  10778.1 ms  ✓ OrdinaryDiffEqSDIRK
  13925.9 ms  ✓ OrdinaryDiffEqFIRK
   7389.6 ms  ✓ OrdinaryDiffEqBDF
  18409.2 ms  ✓ OrdinaryDiffEqDefault
   2918.2 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 188 seconds
  13 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 1261802] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2d75fd00->0x78f025a49480
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 1261968] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x37304610->0x7a797fcddb40
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 1261806] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x35999470->0x716317da55d0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
│  [pid 1261808] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3de2b8b0->0x71bd3b8d5b10
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
│  [pid 1260074] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x16505fb0->0x799c6a634ee0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 1261040] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2ec86d70->0x716282a75cc0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 1261867] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2e04e90->0x798e5eb33400
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 1260443] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x30955fc0->0x7aae3b028520
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 1261864] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x67a2f30->0x73d7b24025f0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 1261243] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x30894880->0x7edc78d71e70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 1261923] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x17e97d60->0x79b8990fc670
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 1261803] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x37c84960->0x746d4f86ed70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseChainRulesCoreExt
│  [pid 1261967] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xb247c70->0x749c867b7640
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 538.59
	System time (seconds): 46.05
	Percent of CPU this job got: 309%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:09.06
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1369416
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 859
	Minor (reclaiming a frame) page faults: 12058632
	Voluntary context switches: 265592
	Involuntary context switches: 96166
	Swaps: 0
	File system inputs: 0
	File system outputs: 1421800
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
