nice: cannot set niceness: Permission denied
Precompiling packages...
    424.3 ms  ✓ CommonSolve
    531.2 ms  ✓ FillArrays → FillArraysStatisticsExt
    421.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    397.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1143.1 ms  ✓ DifferentiationInterface
   1998.8 ms  ✓ Jieko
   1840.1 ms  ✓ DataStructures
    457.8 ms  ✓ RuntimeGeneratedFunctions
    564.1 ms  ✓ CommonSubexpressions
    719.6 ms  ✓ LogExpFunctions
    628.9 ms  ✓ Adapt
    531.8 ms  ✓ Compat → CompatLinearAlgebraExt
   4170.2 ms  ✓ TimerOutputs
    551.4 ms  ✓ FunctionWrappersWrappers
   2878.8 ms  ✓ Distributed
    454.0 ms  ✓ PrecompileTools
    561.7 ms  ✓ JLLWrappers
   1577.2 ms  ✓ Setfield
    623.2 ms  ✓ SciMLLogging
    574.4 ms  ✓ TruncatedStacktraces
    445.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    599.1 ms  ✓ ArrayInterface
    575.4 ms  ✓ GPUArraysCore
   4559.7 ms  ✓ SparseArrays
    474.0 ms  ✓ EnzymeCore → AdaptExt
   2607.6 ms  ✓ Accessors
   1478.2 ms  ✓ ChainRulesCore
    739.0 ms  ✓ OpenSpecFun_jll
   2007.6 ms  ✓ RecipesBase
   1106.8 ms  ✓ IntelOpenMP_jll
   1145.6 ms  ✓ oneTBB_jll
    410.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    711.8 ms  ✓ MaybeInplace
    661.2 ms  ✓ SciMLStructures
    437.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    413.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1205.0 ms  ✓ PreallocationTools
    586.5 ms  ✓ Statistics → SparseArraysExt
    737.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
    705.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    694.2 ms  ✓ Adapt → AdaptSparseArraysExt
  10330.4 ms  ✓ Moshi
    644.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    571.6 ms  ✓ Accessors → LinearAlgebraExt
    682.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    545.4 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    515.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    530.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   8049.3 ms  ✓ Krylov
    526.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1535.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  15249.4 ms  ✓ StaticArrays
   1821.3 ms  ✓ MKL_jll
    984.5 ms  ✓ FiniteDiff
    845.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3708.4 ms  ✓ SpecialFunctions
  10379.2 ms  ✓ SparseMatrixColorings
   1371.8 ms  ✓ SymbolicIndexingInterface
   2161.3 ms  ✓ SciMLOperators
    774.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    730.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    700.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    815.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
    707.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    739.5 ms  ✓ Adapt → AdaptStaticArraysExt
    722.7 ms  ✓ Accessors → StaticArraysExt
    719.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    698.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    615.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    766.3 ms  ✓ DiffRules
   1659.3 ms  ✓ FastGaussQuadrature
   1936.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
    912.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    562.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    775.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    867.7 ms  ✓ NLSolversBase
    891.6 ms  ✓ LineSearches
  25744.4 ms  ✓ Static
    521.4 ms  ✓ BitTwiddlingConvenienceFunctions
   1146.0 ms  ✓ CPUSummary
   4954.4 ms  ✓ RecursiveArrayTools
   4058.6 ms  ✓ ForwardDiff
    773.4 ms  ✓ PolyesterWeave
    553.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    713.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    697.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    509.8 ms  ✓ FastPower → FastPowerForwardDiffExt
    654.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    588.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1129.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   9231.4 ms  ✓ SciMLBase
   1206.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1248.9 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
  12951.0 ms  ✓ StaticArrayInterface
   1618.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    814.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    633.9 ms  ✓ CloseOpenIntervals
    646.0 ms  ✓ LayoutPointers
    847.7 ms  ✓ StrideArraysCore
   2837.4 ms  ✓ SciMLJacobianOperators
    782.1 ms  ✓ Polyester
    900.2 ms  ✓ FastBroadcast
    821.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  28899.9 ms  ✓ ExponentialUtilities
   4363.1 ms  ✓ LineSearch
   1786.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    717.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5646.1 ms  ✓ NonlinearSolveBase
   1019.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1031.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1507.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1507.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1316.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10814.2 ms  ✓ LinearSolve
   1674.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3978.3 ms  ✓ BracketingNonlinearSolve
   2855.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    842.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1008.6 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   4986.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2649.7 ms  ✓ DiffEqBase
   1705.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1036.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1000.2 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1063.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  13364.2 ms  ✓ NonlinearSolveSpectralMethods
   3410.1 ms  ✓ OrdinaryDiffEqCore
    979.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1204.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2167.8 ms  ✓ OrdinaryDiffEqStabilizedRK
   1415.2 ms  ✓ OrdinaryDiffEqFunctionMap
  12406.0 ms  ✓ SimpleNonlinearSolve
   1780.1 ms  ✓ OrdinaryDiffEqQPRK
   2144.5 ms  ✓ OrdinaryDiffEqSymplecticRK
   2355.2 ms  ✓ OrdinaryDiffEqFeagin
   3382.9 ms  ✓ OrdinaryDiffEqLowOrderRK
   2748.6 ms  ✓ OrdinaryDiffEqSSPRK
   2515.2 ms  ✓ OrdinaryDiffEqRKN
   2486.3 ms  ✓ OrdinaryDiffEqHighOrderRK
   2445.6 ms  ✓ OrdinaryDiffEqExplicitRK
   2159.0 ms  ✓ OrdinaryDiffEqPRK
   3648.5 ms  ✓ OrdinaryDiffEqLowStorageRK
   3680.5 ms  ✓ OrdinaryDiffEqLinear
  31829.8 ms  ✓ NonlinearSolveQuasiNewton
   1402.1 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  14738.9 ms  ✓ OrdinaryDiffEqTsit5
   5043.8 ms  ✓ OrdinaryDiffEqDifferentiation
   2917.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2229.9 ms  ✓ OrdinaryDiffEqNordsieck
   2389.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2720.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   6614.9 ms  ✓ OrdinaryDiffEqExponentialRK
   6913.0 ms  ✓ OrdinaryDiffEqExtrapolation
  46355.8 ms  ✓ NonlinearSolveFirstOrder
  39140.1 ms  ✓ OrdinaryDiffEqVerner
  12325.9 ms  ✓ NonlinearSolve
   3450.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4241.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4260.7 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4898.9 ms  ✓ OrdinaryDiffEqPDIRK
  28886.8 ms  ✓ OrdinaryDiffEqRosenbrock
   5830.0 ms  ✓ OrdinaryDiffEqSDIRK
  15915.0 ms  ✓ OrdinaryDiffEqBDF
  17572.4 ms  ✓ OrdinaryDiffEqFIRK
  24278.9 ms  ✓ OrdinaryDiffEqDefault
   3834.6 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 182 seconds. 27 already precompiled.
  1 dependency had output during precompilation:
┌ DiffEqBase
│  WARNING: Imported binding SciMLBase.NoiseSizeIncompatibilityError was undeclared at import time during import to DiffEqBase.
│  WARNING: Imported binding SciMLBase.DIRECT_AUTODIFF_INCOMPATIBILITY_MESSAGE was undeclared at import time during import to DiffEqBase.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 743.58
	System time (seconds): 48.39
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:35.38
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2793168
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 967
	Minor (reclaiming a frame) page faults: 17165264
	Voluntary context switches: 39513
	Involuntary context switches: 19393
	Swaps: 0
	File system inputs: 0
	File system outputs: 1590928
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
