nice: cannot set niceness: Permission denied
Precompiling packages...
   1979.9 ms  ✓ IteratorInterfaceExtensions
   2209.1 ms  ✓ GPUArraysCore
   8006.6 ms  ✓ TimerOutputs
   2897.2 ms  ✓ IntelOpenMP_jll
   3318.0 ms  ✓ LogExpFunctions
   2499.3 ms  ✓ TruncatedStacktraces
   2720.2 ms  ✓ CommonSubexpressions
   7914.6 ms  ✓ DataStructures
   2090.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2196.1 ms  ✓ SciMLStructures
   4295.1 ms  ✓ Static
   6684.6 ms  ✓ ChainRulesCore
   2004.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3393.9 ms  ✓ MaybeInplace
   7792.1 ms  ✓ Jieko
   2591.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2795.0 ms  ✓ MKL_jll
   2695.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1900.2 ms  ✓ BitTwiddlingConvenienceFunctions
   6401.6 ms  ✓ RecipesBase
   5403.8 ms  ✓ Setfield
   3794.8 ms  ✓ PreallocationTools
   1702.9 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1900.5 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   3011.4 ms  ✓ CPUSummary
   1287.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1594.4 ms  ✓ FiniteDiff
   3610.6 ms  ✓ StaticArrayInterface
   6903.8 ms  ✓ Accessors
  13576.3 ms  ✓ SparseArrays
   1380.1 ms  ✓ PolyesterWeave
   3916.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1714.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1588.2 ms  ✓ CloseOpenIntervals
   1596.6 ms  ✓ Accessors → LinearAlgebraExt
   1810.1 ms  ✓ LayoutPointers
   2008.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2114.6 ms  ✓ Adapt → AdaptSparseArraysExt
   2293.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2316.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2510.3 ms  ✓ Statistics
   7990.8 ms  ✓ SpecialFunctions
   2002.2 ms  ✓ StrideArraysCore
   1585.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1813.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   1815.9 ms  ✓ DiffRules
   3508.7 ms  ✓ SymbolicIndexingInterface
   1683.7 ms  ✓ Polyester
   1698.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1895.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   4419.4 ms  ✓ SciMLOperators
   1377.3 ms  ✓ FastBroadcast
   3822.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1190.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1391.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3102.5 ms  ✓ RecursiveArrayTools
   1197.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  18639.9 ms  ✓ StaticArrays
   2593.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2767.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2862.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2947.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3066.2 ms  ✓ Adapt → AdaptStaticArraysExt
   3670.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8783.7 ms  ✓ ForwardDiff
   3300.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3619.3 ms  ✓ Accessors → StaticArraysExt
   3699.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3099.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3400.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3599.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   3811.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  17601.3 ms  ✓ SparseMatrixColorings
   8164.9 ms  ✓ FastGaussQuadrature
   4613.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  21549.5 ms  ✓ Moshi
  18532.2 ms  ✓ Krylov
   1068.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1712.5 ms  ✓ NLSolversBase
    668.7 ms  ✓ LineSearches
   5828.8 ms  ✓ SciMLBase
   1017.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1046.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1324.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1956.5 ms  ✓ DiffEqBase
  16410.6 ms  ✓ ArrayLayouts
    705.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1962.8 ms  ✓ SciMLJacobianOperators
    964.5 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1251.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1467.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2534.9 ms  ✓ LazyArrays
   3258.5 ms  ✓ OrdinaryDiffEqCore
   2959.7 ms  ✓ LineSearch
   2257.2 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2652.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
   2805.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   8174.3 ms  ✓ OrdinaryDiffEqFunctionMap
  15518.4 ms  ✓ NonlinearSolveBase
  10374.7 ms  ✓ OrdinaryDiffEqSymplecticRK
  11877.5 ms  ✓ OrdinaryDiffEqHighOrderRK
  12292.6 ms  ✓ OrdinaryDiffEqRKN
  12689.9 ms  ✓ OrdinaryDiffEqQPRK
  12890.8 ms  ✓ OrdinaryDiffEqExplicitRK
  13498.6 ms  ✓ OrdinaryDiffEqSSPRK
  13993.3 ms  ✓ OrdinaryDiffEqFeagin
  14099.7 ms  ✓ OrdinaryDiffEqPRK
   4613.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  14784.1 ms  ✓ OrdinaryDiffEqStabilizedRK
  15373.6 ms  ✓ OrdinaryDiffEqLowOrderRK
  45411.1 ms  ✓ ExponentialUtilities
   2912.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3069.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3291.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3667.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10722.3 ms  ✓ OrdinaryDiffEqLowStorageRK
   3116.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   4840.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   4082.3 ms  ✓ OrdinaryDiffEqLinear
  22158.1 ms  ✓ OrdinaryDiffEqTsit5
   7721.5 ms  ✓ BracketingNonlinearSolve
   1024.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2035.9 ms  ✓ OrdinaryDiffEqNordsieck
   2572.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  27596.4 ms  ✓ LinearSolve
  10790.3 ms  ✓ NonlinearSolveSpectralMethods
    870.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3563.7 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2050.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
  10241.7 ms  ✓ SimpleNonlinearSolve
   3431.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1911.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
    978.0 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6004.7 ms  ✓ OrdinaryDiffEqDifferentiation
   5424.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  51330.1 ms  ✓ OrdinaryDiffEqVerner
   6298.3 ms  ✓ OrdinaryDiffEqExponentialRK
   6825.2 ms  ✓ OrdinaryDiffEqExtrapolation
  19740.4 ms  ✓ NonlinearSolveQuasiNewton
   1579.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  29374.0 ms  ✓ NonlinearSolveFirstOrder
  24301.9 ms  ✓ OrdinaryDiffEqRosenbrock
   9631.6 ms  ✓ NonlinearSolve
   2692.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2960.1 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2992.2 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3349.5 ms  ✓ OrdinaryDiffEqPDIRK
   4166.4 ms  ✓ OrdinaryDiffEqSDIRK
  10004.8 ms  ✓ OrdinaryDiffEqBDF
  14278.5 ms  ✓ OrdinaryDiffEqFIRK
  19558.5 ms  ✓ OrdinaryDiffEqDefault
   3020.0 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 167 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 583.67
	System time (seconds): 48.39
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:47.69
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1420276
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 746
	Minor (reclaiming a frame) page faults: 12105525
	Voluntary context switches: 261536
	Involuntary context switches: 106779
	Swaps: 0
	File system inputs: 344
	File system outputs: 1367096
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
