nice: cannot set niceness: Permission denied
Precompiling packages...
   1841.8 ms  ✓ CommonSolve
   8591.9 ms  ✓ DataStructures
   7424.3 ms  ✓ Jieko
   3413.1 ms  ✓ MaybeInplace
   3097.9 ms  ✓ SciMLStructures
   2304.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2316.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2013.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6783.1 ms  ✓ RecipesBase
   1918.6 ms  ✓ BitTwiddlingConvenienceFunctions
   5108.7 ms  ✓ Setfield
   2389.9 ms  ✓ MKL_jll
   1602.3 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   1717.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1684.0 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   4870.7 ms  ✓ PreallocationTools
   3307.9 ms  ✓ CPUSummary
   1691.7 ms  ✓ FiniteDiff
   1203.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   3919.2 ms  ✓ StaticArrayInterface
  13603.7 ms  ✓ SparseArrays
   7919.1 ms  ✓ Accessors
   2301.2 ms  ✓ PolyesterWeave
   2008.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2083.3 ms  ✓ CloseOpenIntervals
   4701.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2283.2 ms  ✓ Adapt → AdaptSparseArraysExt
   2317.0 ms  ✓ LayoutPointers
   2504.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2579.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2657.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1906.7 ms  ✓ Accessors → LinearAlgebraExt
   2760.4 ms  ✓ Statistics
   1220.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2008.6 ms  ✓ NLSolversBase
   8782.0 ms  ✓ SpecialFunctions
   1738.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2303.6 ms  ✓ StrideArraysCore
   1629.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1872.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1939.5 ms  ✓ LineSearches
   3300.3 ms  ✓ SymbolicIndexingInterface
   1518.4 ms  ✓ DiffRules
   1591.7 ms  ✓ Polyester
   4128.9 ms  ✓ SciMLOperators
   1395.0 ms  ✓ FastBroadcast
   1083.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3541.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1407.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  19893.2 ms  ✓ StaticArrays
   2510.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2593.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2602.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2705.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2984.4 ms  ✓ Adapt → AdaptStaticArraysExt
   3313.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9403.2 ms  ✓ ForwardDiff
   2716.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4306.6 ms  ✓ Accessors → StaticArraysExt
   4594.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  18117.4 ms  ✓ SparseMatrixColorings
  12206.8 ms  ✓ RecursiveArrayTools
   7799.4 ms  ✓ FastGaussQuadrature
   3217.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   3400.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3716.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  21898.1 ms  ✓ Moshi
   4090.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   1591.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1531.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1628.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1669.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  19958.7 ms  ✓ Krylov
    486.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7395.3 ms  ✓ SciMLBase
    859.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    900.3 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1102.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2270.8 ms  ✓ SciMLJacobianOperators
   5747.4 ms  ✓ LineSearch
  33218.1 ms  ✓ ExponentialUtilities
    908.3 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1039.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   7001.9 ms  ✓ NonlinearSolveBase
   1659.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  11158.8 ms  ✓ LinearSolve
   1330.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1336.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1342.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1503.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2650.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3453.5 ms  ✓ BracketingNonlinearSolve
   1239.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1132.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2202.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1292.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1393.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2693.8 ms  ✓ DiffEqBase
   6432.2 ms  ✓ NonlinearSolveSpectralMethods
   1867.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1777.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1724.8 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1832.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3822.7 ms  ✓ OrdinaryDiffEqCore
   9549.9 ms  ✓ SimpleNonlinearSolve
   2306.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   7172.1 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   9383.9 ms  ✓ OrdinaryDiffEqFunctionMap
  11155.6 ms  ✓ OrdinaryDiffEqLinear
  11485.9 ms  ✓ OrdinaryDiffEqPRK
  11980.7 ms  ✓ OrdinaryDiffEqSymplecticRK
  12692.4 ms  ✓ OrdinaryDiffEqHighOrderRK
  12971.3 ms  ✓ OrdinaryDiffEqFeagin
  13881.0 ms  ✓ OrdinaryDiffEqRKN
  14889.2 ms  ✓ OrdinaryDiffEqExplicitRK
  15061.1 ms  ✓ OrdinaryDiffEqStabilizedRK
  15606.4 ms  ✓ OrdinaryDiffEqSSPRK
  16289.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   9331.0 ms  ✓ OrdinaryDiffEqQPRK
  25525.1 ms  ✓ NonlinearSolveQuasiNewton
   9508.8 ms  ✓ OrdinaryDiffEqLowStorageRK
   2157.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   8734.7 ms  ✓ OrdinaryDiffEqDifferentiation
   3691.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  20757.9 ms  ✓ OrdinaryDiffEqTsit5
   2103.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1659.8 ms  ✓ OrdinaryDiffEqNordsieck
   4090.6 ms  ✓ OrdinaryDiffEqExponentialRK
   6502.4 ms  ✓ OrdinaryDiffEqExtrapolation
  39310.7 ms  ✓ NonlinearSolveFirstOrder
   8877.9 ms  ✓ NonlinearSolve
  13500.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
  16610.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
  17298.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
  18017.3 ms  ✓ OrdinaryDiffEqPDIRK
  49831.3 ms  ✓ OrdinaryDiffEqRosenbrock
  18912.0 ms  ✓ OrdinaryDiffEqSDIRK
  76066.7 ms  ✓ OrdinaryDiffEqVerner
  10490.6 ms  ✓ OrdinaryDiffEqBDF
  29588.2 ms  ✓ OrdinaryDiffEqFIRK
  18268.1 ms  ✓ OrdinaryDiffEqDefault
   2857.9 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 178 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 652.58
	System time (seconds): 47.19
	Percent of CPU this job got: 391%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:58.61
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1455140
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 806
	Minor (reclaiming a frame) page faults: 11872699
	Voluntary context switches: 260970
	Involuntary context switches: 136016
	Swaps: 0
	File system inputs: 8952
	File system outputs: 1445400
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
