nice: cannot set niceness: Permission denied
Precompiling packages...
   1866.1 ms  ✓ IteratorInterfaceExtensions
   2200.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1815.8 ms  ✓ CloseOpenIntervals
   2978.9 ms  ✓ Statistics
   1526.1 ms  ✓ Accessors → LinearAlgebraExt
   1810.3 ms  ✓ LayoutPointers
   8711.3 ms  ✓ SpecialFunctions
   1697.4 ms  ✓ FillArrays → FillArraysStatisticsExt
   1801.4 ms  ✓ NLSolversBase
   1903.2 ms  ✓ StrideArraysCore
   1371.9 ms  ✓ DiffRules
   2729.6 ms  ✓ SymbolicIndexingInterface
   1500.9 ms  ✓ LineSearches
   1414.5 ms  ✓ Polyester
   3626.1 ms  ✓ SciMLOperators
   1007.3 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
   1001.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1413.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  18801.6 ms  ✓ StaticArrays
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 2757828] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x272a5570->0x7c76c2c28580
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2398.0 ms  ✓ Adapt → AdaptStaticArraysExt
   2479.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2484.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2497.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2593.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
FiniteDiffSparseArraysExt Waiting for background task / IO / timer.
[pid 2757861] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x243618b0->0x773dea979930
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2792.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2890.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8505.9 ms  ✓ ForwardDiff
  10380.4 ms  ✓ RecursiveArrayTools
  17188.0 ms  ✓ SparseMatrixColorings
   3186.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   3794.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4190.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   2516.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  20590.8 ms  ✓ Moshi
   4919.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2929.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   7019.0 ms  ✓ FastGaussQuadrature
   3013.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2336.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  19620.4 ms  ✓ Krylov
    854.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
  22121.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
StaticArraysExt Waiting for background task / IO / timer.
[pid 2758390] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2196e3d0->0x723a01871e10
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22139.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 2758605] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x164d49c0->0x715dc6f71f30
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22375.3 ms  ✓ Accessors → StaticArraysExt
  30358.8 ms  ✓ ExponentialUtilities
    964.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  22957.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7200.3 ms  ✓ SciMLBase
    864.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1093.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1841.2 ms  ✓ SciMLJacobianOperators
   3159.1 ms  ✓ LineSearch
   1572.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5383.6 ms  ✓ NonlinearSolveBase
   8756.2 ms  ✓ LinearSolve
   1392.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2650.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1055.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2962.9 ms  ✓ BracketingNonlinearSolve
   2318.5 ms  ✓ DiffEqBase
    887.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2563.5 ms  ✓ OrdinaryDiffEqCore
   1012.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 2759152] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x23601290->0x76b132c80460
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 2759147] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x4456520->0x777df72817e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 2759181] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x38d18450->0x77bbf35d7790
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2759177] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2d1e3a90->0x7daf18585600
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4152.9 ms  ✓ OrdinaryDiffEqFunctionMap
   4749.6 ms  ✓ OrdinaryDiffEqSymplecticRK
   5015.5 ms  ✓ OrdinaryDiffEqLinear
   5464.0 ms  ✓ OrdinaryDiffEqExplicitRK
   5626.5 ms  ✓ OrdinaryDiffEqStabilizedRK
   5729.7 ms  ✓ OrdinaryDiffEqHighOrderRK
   6925.4 ms  ✓ OrdinaryDiffEqSSPRK
   8028.0 ms  ✓ OrdinaryDiffEqLowOrderRK
   4280.7 ms  ✓ OrdinaryDiffEqPRK
   3597.1 ms  ✓ OrdinaryDiffEqQPRK
   4435.1 ms  ✓ OrdinaryDiffEqRKN
   4002.1 ms  ✓ OrdinaryDiffEqFeagin
  21564.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  21691.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4908.7 ms  ✓ OrdinaryDiffEqLowStorageRK
  22175.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  22377.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   3922.9 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  11998.9 ms  ✓ OrdinaryDiffEqTsit5
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2759148] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xf50afa0->0x7703134db3a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1792.4 ms  ✓ OrdinaryDiffEqNordsieck
   6843.7 ms  ✓ NonlinearSolveSpectralMethods
  32849.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10072.7 ms  ✓ NonlinearSolveQuasiNewton
   1239.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2759275] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xe24c2d0->0x766499e23700
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveSpectralMethodsForwardDiffExt Waiting for background task / IO / timer.
[pid 2759820] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x17560b00->0x7ae6bd655b70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  27331.8 ms  ✓ OrdinaryDiffEqVerner
  41023.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2759301] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2159bc90->0x78e1691421a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  21065.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   9705.9 ms  ✓ SimpleNonlinearSolve
  23804.9 ms  ✓ NonlinearSolveFirstOrder
  52180.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2561.8 ms  ✓ OrdinaryDiffEqDifferentiation
   1265.7 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2628.0 ms  ✓ OrdinaryDiffEqExponentialRK
   3297.2 ms  ✓ OrdinaryDiffEqExtrapolation
  15479.1 ms  ✓ OrdinaryDiffEqRosenbrock
  30962.8 ms  ✓ NonlinearSolve
   2742.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3047.2 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3084.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3402.1 ms  ✓ OrdinaryDiffEqPDIRK
  14327.4 ms  ✓ OrdinaryDiffEqSDIRK
  15796.4 ms  ✓ OrdinaryDiffEqFIRK
   6903.1 ms  ✓ OrdinaryDiffEqBDF
  19464.7 ms  ✓ OrdinaryDiffEqDefault
   3172.5 ms  ✓ OrdinaryDiffEq
  197 dependencies successfully precompiled in 208 seconds
  12 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 2759147] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x4456520->0x777df72817e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 2759301] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2159bc90->0x78e1691421a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 2759152] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x23601290->0x76b132c80460
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
│  [pid 2759820] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x17560b00->0x7ae6bd655b70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 2758390] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2196e3d0->0x723a01871e10
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 2759181] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x38d18450->0x77bbf35d7790
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 2757828] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x272a5570->0x7c76c2c28580
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 2759177] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2d1e3a90->0x7daf18585600
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 2758605] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x164d49c0->0x715dc6f71f30
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ FiniteDiff → FiniteDiffSparseArraysExt
│  [pid 2757861] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x243618b0->0x773dea979930
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 2759275] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xe24c2d0->0x766499e23700
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 2759148] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xf50afa0->0x7703134db3a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 584.80
	System time (seconds): 43.42
	Percent of CPU this job got: 300%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:29.32
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1594488
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 723
	Minor (reclaiming a frame) page faults: 11851910
	Voluntary context switches: 249459
	Involuntary context switches: 92420
	Swaps: 0
	File system inputs: 0
	File system outputs: 1605784
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
