nice: cannot set niceness: Permission denied
Precompiling packages...
   1937.5 ms  ✓ LazyArtifacts
   2821.7 ms  ✓ Statistics
   2809.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
   9580.1 ms  ✓ SpecialFunctions
   1214.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2301.0 ms  ✓ NLSolversBase
   1916.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2690.4 ms  ✓ StrideArraysCore
   1798.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2007.7 ms  ✓ DiffRules
   2228.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   4002.3 ms  ✓ SymbolicIndexingInterface
   2212.5 ms  ✓ LineSearches
   1407.5 ms  ✓ Polyester
   4798.1 ms  ✓ SciMLOperators
   4230.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1322.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1509.0 ms  ✓ FastBroadcast
   1515.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  20520.6 ms  ✓ StaticArrays
   2280.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2662.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2781.0 ms  ✓ Adapt → AdaptStaticArraysExt
   2985.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3082.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4680.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9897.7 ms  ✓ ForwardDiff
   3599.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4092.0 ms  ✓ Accessors → StaticArraysExt
   7486.5 ms  ✓ FastGaussQuadrature
  12299.9 ms  ✓ RecursiveArrayTools
   2798.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   5487.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3499.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3705.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  19320.2 ms  ✓ SparseMatrixColorings
   4204.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  23613.5 ms  ✓ Moshi
   1688.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1615.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1702.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    939.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  20584.2 ms  ✓ Krylov
    512.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7498.3 ms  ✓ SciMLBase
    859.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    904.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1094.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2446.2 ms  ✓ SciMLJacobianOperators
  33233.2 ms  ✓ ExponentialUtilities
   5611.2 ms  ✓ LineSearch
    894.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1037.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   6981.6 ms  ✓ NonlinearSolveBase
  10816.2 ms  ✓ LinearSolve
   1454.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1280.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1328.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1346.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1523.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2724.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3492.9 ms  ✓ BracketingNonlinearSolve
   1280.1 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1160.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2151.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1246.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1396.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2654.6 ms  ✓ DiffEqBase
   6270.3 ms  ✓ NonlinearSolveSpectralMethods
   1814.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1673.7 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1759.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1816.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3832.9 ms  ✓ OrdinaryDiffEqCore
   2225.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  10808.5 ms  ✓ SimpleNonlinearSolve
   9232.9 ms  ✓ OrdinaryDiffEqFunctionMap
  11019.2 ms  ✓ OrdinaryDiffEqLinear
  11794.5 ms  ✓ OrdinaryDiffEqPRK
  12194.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  11204.5 ms  ✓ OrdinaryDiffEqQPRK
  12775.1 ms  ✓ OrdinaryDiffEqFeagin
  13031.4 ms  ✓ OrdinaryDiffEqHighOrderRK
  14201.3 ms  ✓ OrdinaryDiffEqRKN
  14717.7 ms  ✓ OrdinaryDiffEqStabilizedRK
  14929.3 ms  ✓ OrdinaryDiffEqExplicitRK
  15830.8 ms  ✓ OrdinaryDiffEqSSPRK
  16644.1 ms  ✓ OrdinaryDiffEqLowOrderRK
  25817.3 ms  ✓ NonlinearSolveQuasiNewton
   5409.5 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   9685.0 ms  ✓ OrdinaryDiffEqLowStorageRK
   2138.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   8505.7 ms  ✓ OrdinaryDiffEqDifferentiation
   3568.7 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  21201.5 ms  ✓ OrdinaryDiffEqTsit5
   2589.8 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1809.9 ms  ✓ OrdinaryDiffEqNordsieck
   4812.6 ms  ✓ OrdinaryDiffEqExponentialRK
   6997.0 ms  ✓ OrdinaryDiffEqExtrapolation
  39677.7 ms  ✓ NonlinearSolveFirstOrder
   8852.9 ms  ✓ NonlinearSolve
   9984.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
  20205.1 ms  ✓ OrdinaryDiffEqStabilizedIRK
  21704.0 ms  ✓ OrdinaryDiffEqPDIRK
  21822.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
  23003.6 ms  ✓ OrdinaryDiffEqSDIRK
  51848.2 ms  ✓ OrdinaryDiffEqRosenbrock
  75689.3 ms  ✓ OrdinaryDiffEqVerner
  10895.9 ms  ✓ OrdinaryDiffEqBDF
  34292.9 ms  ✓ OrdinaryDiffEqFIRK
  18283.2 ms  ✓ OrdinaryDiffEqDefault
   2789.2 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 180 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 660.33
	System time (seconds): 49.55
	Percent of CPU this job got: 392%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:00.80
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1486384
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 761
	Minor (reclaiming a frame) page faults: 11960865
	Voluntary context switches: 266337
	Involuntary context switches: 143879
	Swaps: 0
	File system inputs: 0
	File system outputs: 1445688
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
