nice: cannot set niceness: Permission denied
Precompiling packages...
    402.8 ms  ✓ CommonSolve
    702.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    604.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    747.3 ms  ✓ DiffRules
   1946.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1691.7 ms  ✓ FastGaussQuadrature
    571.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    795.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    898.3 ms  ✓ NLSolversBase
    855.4 ms  ✓ LineSearches
  25988.6 ms  ✓ Static
    567.2 ms  ✓ BitTwiddlingConvenienceFunctions
   5126.9 ms  ✓ RecursiveArrayTools
   1152.9 ms  ✓ CPUSummary
   4015.4 ms  ✓ ForwardDiff
    787.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    554.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    666.2 ms  ✓ PolyesterWeave
    701.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    518.7 ms  ✓ FastPower → FastPowerForwardDiffExt
    653.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    592.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1254.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   9363.1 ms  ✓ SciMLBase
  12536.4 ms  ✓ StaticArrayInterface
   1164.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1216.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1619.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    654.6 ms  ✓ CloseOpenIntervals
    863.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    799.9 ms  ✓ LayoutPointers
    821.8 ms  ✓ StrideArraysCore
    697.2 ms  ✓ Polyester
    746.5 ms  ✓ FastBroadcast
   2685.3 ms  ✓ SciMLJacobianOperators
    800.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  27714.7 ms  ✓ ExponentialUtilities
   1718.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3936.6 ms  ✓ LineSearch
    699.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5378.3 ms  ✓ NonlinearSolveBase
    892.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    929.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1393.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1407.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1365.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10474.6 ms  ✓ LinearSolve
   1647.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3939.0 ms  ✓ BracketingNonlinearSolve
   2962.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1069.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
    953.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2674.5 ms  ✓ DiffEqBase
   5033.7 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1297.1 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1361.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1348.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1781.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   4271.0 ms  ✓ OrdinaryDiffEqCore
   1783.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1489.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  15539.3 ms  ✓ NonlinearSolveSpectralMethods
   2063.7 ms  ✓ OrdinaryDiffEqFunctionMap
   3227.0 ms  ✓ OrdinaryDiffEqStabilizedRK
  16162.1 ms  ✓ SimpleNonlinearSolve
   2500.9 ms  ✓ OrdinaryDiffEqQPRK
   2227.5 ms  ✓ OrdinaryDiffEqSymplecticRK
   3446.3 ms  ✓ OrdinaryDiffEqLowOrderRK
   2399.1 ms  ✓ OrdinaryDiffEqFeagin
   3161.6 ms  ✓ OrdinaryDiffEqSSPRK
   3173.7 ms  ✓ OrdinaryDiffEqRKN
   3053.1 ms  ✓ OrdinaryDiffEqHighOrderRK
   2789.5 ms  ✓ OrdinaryDiffEqExplicitRK
  24342.4 ms  ✓ NonlinearSolveQuasiNewton
   2283.3 ms  ✓ OrdinaryDiffEqPRK
   3103.9 ms  ✓ OrdinaryDiffEqLowStorageRK
   3108.1 ms  ✓ OrdinaryDiffEqLinear
   1474.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1427.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   5059.3 ms  ✓ OrdinaryDiffEqDifferentiation
   2821.1 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   3494.8 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2914.4 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  15437.3 ms  ✓ OrdinaryDiffEqTsit5
  37642.7 ms  ✓ NonlinearSolveFirstOrder
   1999.1 ms  ✓ OrdinaryDiffEqNordsieck
   5380.7 ms  ✓ OrdinaryDiffEqExponentialRK
   5683.7 ms  ✓ OrdinaryDiffEqExtrapolation
  39788.2 ms  ✓ OrdinaryDiffEqVerner
  12955.6 ms  ✓ NonlinearSolve
   3455.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4169.6 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4232.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4870.6 ms  ✓ OrdinaryDiffEqPDIRK
   5596.5 ms  ✓ OrdinaryDiffEqSDIRK
  27349.8 ms  ✓ OrdinaryDiffEqRosenbrock
  16310.4 ms  ✓ OrdinaryDiffEqBDF
  17869.3 ms  ✓ OrdinaryDiffEqFIRK
  26693.4 ms  ✓ OrdinaryDiffEqDefault
   3794.2 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 182 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 755.69
	System time (seconds): 47.28
	Percent of CPU this job got: 290%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:36.20
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2754236
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1120
	Minor (reclaiming a frame) page faults: 17450162
	Voluntary context switches: 39147
	Involuntary context switches: 20235
	Swaps: 0
	File system inputs: 0
	File system outputs: 1589912
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
