nice: cannot set niceness: Permission denied
Precompiling packages...
   1882.0 ms  ✓ CommonSolve
   2991.8 ms  ✓ MKL_jll
   3908.7 ms  ✓ PreallocationTools
   5508.4 ms  ✓ ReTestItems
   1979.7 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1516.3 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1919.1 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   1816.0 ms  ✓ FiniteDiff
   3395.5 ms  ✓ CPUSummary
  14155.6 ms  ✓ SparseArrays
   1494.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   7701.1 ms  ✓ Accessors
   4197.4 ms  ✓ StaticArrayInterface
   2285.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2310.0 ms  ✓ PolyesterWeave
   2321.8 ms  ✓ Adapt → AdaptSparseArraysExt
   4884.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2649.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2708.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2822.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2824.5 ms  ✓ Statistics
   2097.0 ms  ✓ Accessors → LinearAlgebraExt
   1989.6 ms  ✓ CloseOpenIntervals
   1994.5 ms  ✓ LayoutPointers
   1489.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2398.9 ms  ✓ NLSolversBase
   1988.1 ms  ✓ FillArrays → FillArraysStatisticsExt
   2089.8 ms  ✓ Accessors → TestExt
   9698.8 ms  ✓ SpecialFunctions
   1785.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2008.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2793.1 ms  ✓ StrideArraysCore
   1904.2 ms  ✓ LineSearches
   3489.6 ms  ✓ SymbolicIndexingInterface
   1556.5 ms  ✓ DiffRules
   1499.1 ms  ✓ Polyester
   4705.7 ms  ✓ SciMLOperators
   3194.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1418.5 ms  ✓ FastBroadcast
   1282.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1489.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  21600.8 ms  ✓ StaticArrays
   3581.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3687.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4020.5 ms  ✓ Adapt → AdaptStaticArraysExt
   4490.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9907.7 ms  ✓ RecursiveArrayTools
   4523.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   9355.9 ms  ✓ ForwardDiff
  17602.5 ms  ✓ SparseMatrixColorings
   2885.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3415.5 ms  ✓ Accessors → StaticArraysExt
   2607.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2733.5 ms  ✓ FastPower → FastPowerForwardDiffExt
  19385.4 ms  ✓ Krylov
   2815.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3412.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2818.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3098.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3692.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3769.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   8449.0 ms  ✓ FastGaussQuadrature
   2717.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  22634.7 ms  ✓ Moshi
    705.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7485.0 ms  ✓ SciMLBase
    839.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    890.8 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1072.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2335.9 ms  ✓ SciMLJacobianOperators
   5101.0 ms  ✓ LineSearch
  33307.2 ms  ✓ ExponentialUtilities
    917.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1057.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   7404.0 ms  ✓ NonlinearSolveBase
  10763.5 ms  ✓ LinearSolve
   1304.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1245.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1327.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1330.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1491.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2666.4 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3440.8 ms  ✓ BracketingNonlinearSolve
   1210.9 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1990.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1128.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1195.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1375.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2572.0 ms  ✓ DiffEqBase
   1730.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   6539.7 ms  ✓ NonlinearSolveSpectralMethods
   1798.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1867.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1906.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3412.4 ms  ✓ OrdinaryDiffEqCore
   1262.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  15537.5 ms  ✓ SimpleNonlinearSolve
  11398.3 ms  ✓ OrdinaryDiffEqFunctionMap
  12084.9 ms  ✓ OrdinaryDiffEqExplicitRK
  12638.3 ms  ✓ OrdinaryDiffEqLinear
  12894.9 ms  ✓ OrdinaryDiffEqSymplecticRK
  13301.5 ms  ✓ OrdinaryDiffEqPRK
  14131.9 ms  ✓ OrdinaryDiffEqFeagin
  14493.2 ms  ✓ OrdinaryDiffEqHighOrderRK
  14789.3 ms  ✓ OrdinaryDiffEqRKN
  15593.5 ms  ✓ OrdinaryDiffEqStabilizedRK
  15686.6 ms  ✓ OrdinaryDiffEqSSPRK
  17593.8 ms  ✓ OrdinaryDiffEqLowOrderRK
  10220.9 ms  ✓ OrdinaryDiffEqQPRK
   5866.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  26796.7 ms  ✓ NonlinearSolveQuasiNewton
  10448.8 ms  ✓ OrdinaryDiffEqLowStorageRK
  22000.4 ms  ✓ OrdinaryDiffEqTsit5
   4526.1 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  10156.8 ms  ✓ OrdinaryDiffEqDifferentiation
   3084.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   1536.0 ms  ✓ OrdinaryDiffEqNordsieck
   1589.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   3653.1 ms  ✓ OrdinaryDiffEqExponentialRK
   5928.3 ms  ✓ OrdinaryDiffEqExtrapolation
  39938.0 ms  ✓ NonlinearSolveFirstOrder
  14357.3 ms  ✓ NonlinearSolve
  52843.3 ms  ✓ OrdinaryDiffEqVerner
   6998.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
  30787.1 ms  ✓ OrdinaryDiffEqRosenbrock
   2993.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   2992.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3302.5 ms  ✓ OrdinaryDiffEqPDIRK
   4130.3 ms  ✓ OrdinaryDiffEqSDIRK
  13996.8 ms  ✓ OrdinaryDiffEqFIRK
  10184.2 ms  ✓ OrdinaryDiffEqBDF
  19515.3 ms  ✓ OrdinaryDiffEqDefault
   2775.9 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 165 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 588.96
	System time (seconds): 48.06
	Percent of CPU this job got: 383%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:45.92
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1451000
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 744
	Minor (reclaiming a frame) page faults: 11966007
	Voluntary context switches: 253365
	Involuntary context switches: 111192
	Swaps: 0
	File system inputs: 0
	File system outputs: 1372488
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
