nice: cannot set niceness: Permission denied
Precompiling packages...
    406.8 ms  ✓ CommonSolve
   1063.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1067.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1489.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1530.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  10832.5 ms  ✓ LinearSolve
   1379.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1669.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3919.8 ms  ✓ BracketingNonlinearSolve
   2856.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1029.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1075.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   5057.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2735.8 ms  ✓ DiffEqBase
   1727.4 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1067.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    818.4 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1047.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  13491.9 ms  ✓ NonlinearSolveSpectralMethods
   3440.7 ms  ✓ OrdinaryDiffEqCore
    985.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1220.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1409.7 ms  ✓ OrdinaryDiffEqFunctionMap
   2205.9 ms  ✓ OrdinaryDiffEqStabilizedRK
  12228.6 ms  ✓ SimpleNonlinearSolve
   1922.7 ms  ✓ OrdinaryDiffEqQPRK
   2128.7 ms  ✓ OrdinaryDiffEqSymplecticRK
   2352.5 ms  ✓ OrdinaryDiffEqFeagin
   3450.8 ms  ✓ OrdinaryDiffEqLowOrderRK
   2510.1 ms  ✓ OrdinaryDiffEqRKN
   4025.9 ms  ✓ OrdinaryDiffEqSSPRK
   2491.1 ms  ✓ OrdinaryDiffEqHighOrderRK
   2372.8 ms  ✓ OrdinaryDiffEqExplicitRK
   2183.2 ms  ✓ OrdinaryDiffEqPRK
   5566.2 ms  ✓ OrdinaryDiffEqLowStorageRK
  31605.1 ms  ✓ NonlinearSolveQuasiNewton
   3416.6 ms  ✓ OrdinaryDiffEqLinear
   1461.0 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   4880.4 ms  ✓ OrdinaryDiffEqDifferentiation
   2918.9 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  16132.4 ms  ✓ OrdinaryDiffEqTsit5
   2002.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   1675.7 ms  ✓ OrdinaryDiffEqNordsieck
   2303.7 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   6391.9 ms  ✓ OrdinaryDiffEqExponentialRK
   6714.7 ms  ✓ OrdinaryDiffEqExtrapolation
  40421.0 ms  ✓ OrdinaryDiffEqVerner
  51531.2 ms  ✓ NonlinearSolveFirstOrder
  12504.3 ms  ✓ NonlinearSolve
  28188.6 ms  ✓ OrdinaryDiffEqRosenbrock
   3660.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3874.4 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3902.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4177.9 ms  ✓ OrdinaryDiffEqPDIRK
   5116.5 ms  ✓ OrdinaryDiffEqSDIRK
  18230.5 ms  ✓ OrdinaryDiffEqFIRK
  17226.7 ms  ✓ OrdinaryDiffEqBDF
  25659.4 ms  ✓ OrdinaryDiffEqDefault
   3930.4 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 190 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 760.91
	System time (seconds): 48.25
	Percent of CPU this job got: 284%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:44.07
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2778576
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1083
	Minor (reclaiming a frame) page faults: 17338959
	Voluntary context switches: 40685
	Involuntary context switches: 19319
	Swaps: 0
	File system inputs: 6696
	File system outputs: 1628648
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
