nice: cannot set niceness: Permission denied
Precompiling packages...
    432.3 ms  ✓ CommonSolve
   1427.7 ms  ✓ SymbolicIndexingInterface
   2245.0 ms  ✓ SciMLOperators
    740.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    786.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    704.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    793.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
    725.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    723.0 ms  ✓ Adapt → AdaptStaticArraysExt
    752.8 ms  ✓ Accessors → StaticArraysExt
    706.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    708.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    624.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    734.3 ms  ✓ DiffRules
   1964.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1677.3 ms  ✓ FastGaussQuadrature
    921.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    572.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    753.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    878.1 ms  ✓ NLSolversBase
    895.1 ms  ✓ LineSearches
  25705.4 ms  ✓ Static
    501.3 ms  ✓ BitTwiddlingConvenienceFunctions
   1133.1 ms  ✓ CPUSummary
   4868.8 ms  ✓ RecursiveArrayTools
   4077.1 ms  ✓ ForwardDiff
    770.3 ms  ✓ PolyesterWeave
    534.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    736.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    700.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    539.7 ms  ✓ FastPower → FastPowerForwardDiffExt
    672.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    593.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1140.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   9528.0 ms  ✓ SciMLBase
  12985.1 ms  ✓ StaticArrayInterface
   1178.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1210.1 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1621.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    646.3 ms  ✓ CloseOpenIntervals
    839.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    755.3 ms  ✓ LayoutPointers
    838.0 ms  ✓ StrideArraysCore
    699.3 ms  ✓ Polyester
    718.3 ms  ✓ FastBroadcast
   2682.8 ms  ✓ SciMLJacobianOperators
    784.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  28051.4 ms  ✓ ExponentialUtilities
   1716.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3894.4 ms  ✓ LineSearch
    707.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5209.3 ms  ✓ NonlinearSolveBase
    985.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1003.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1445.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1464.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1344.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10178.7 ms  ✓ LinearSolve
   1659.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3938.4 ms  ✓ BracketingNonlinearSolve
   2939.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1017.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1007.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   4976.7 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2680.4 ms  ✓ DiffEqBase
   1699.5 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1042.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1001.2 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1055.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  13379.3 ms  ✓ NonlinearSolveSpectralMethods
   3308.9 ms  ✓ OrdinaryDiffEqCore
   1001.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1219.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2146.5 ms  ✓ OrdinaryDiffEqStabilizedRK
  12243.3 ms  ✓ SimpleNonlinearSolve
   1424.3 ms  ✓ OrdinaryDiffEqFunctionMap
   1743.4 ms  ✓ OrdinaryDiffEqQPRK
   2135.2 ms  ✓ OrdinaryDiffEqSymplecticRK
   2330.9 ms  ✓ OrdinaryDiffEqFeagin
   3382.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   2778.4 ms  ✓ OrdinaryDiffEqSSPRK
   2520.0 ms  ✓ OrdinaryDiffEqRKN
   2438.5 ms  ✓ OrdinaryDiffEqHighOrderRK
   2369.4 ms  ✓ OrdinaryDiffEqExplicitRK
   2095.7 ms  ✓ OrdinaryDiffEqPRK
   3596.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   3586.6 ms  ✓ OrdinaryDiffEqLinear
  31485.6 ms  ✓ NonlinearSolveQuasiNewton
   1391.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  14842.1 ms  ✓ OrdinaryDiffEqTsit5
   5265.5 ms  ✓ OrdinaryDiffEqDifferentiation
   3034.4 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2210.1 ms  ✓ OrdinaryDiffEqNordsieck
   2351.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2789.0 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   6493.4 ms  ✓ OrdinaryDiffEqExponentialRK
   6927.4 ms  ✓ OrdinaryDiffEqExtrapolation
  46190.2 ms  ✓ NonlinearSolveFirstOrder
  38937.8 ms  ✓ OrdinaryDiffEqVerner
  12300.2 ms  ✓ NonlinearSolve
   3468.8 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4178.5 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4294.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
  27991.2 ms  ✓ OrdinaryDiffEqRosenbrock
   4812.8 ms  ✓ OrdinaryDiffEqPDIRK
   5725.9 ms  ✓ OrdinaryDiffEqSDIRK
  15790.0 ms  ✓ OrdinaryDiffEqBDF
  17348.2 ms  ✓ OrdinaryDiffEqFIRK
  24245.8 ms  ✓ OrdinaryDiffEqDefault
   3805.6 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 182 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 741.10
	System time (seconds): 48.30
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:34.84
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2778024
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 957
	Minor (reclaiming a frame) page faults: 17120847
	Voluntary context switches: 39826
	Involuntary context switches: 17921
	Swaps: 0
	File system inputs: 1056
	File system outputs: 1591184
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
