nice: cannot set niceness: Permission denied
Precompiling packages...
   1955.4 ms  ✓ IteratorInterfaceExtensions
   2321.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1666.4 ms  ✓ NLSolversBase
    715.3 ms  ✓ LineSearches
   6839.9 ms  ✓ SciMLBase
  16682.4 ms  ✓ ArrayLayouts
   1030.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1164.5 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1384.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1084.6 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   2034.0 ms  ✓ DiffEqBase
    798.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1934.6 ms  ✓ SciMLJacobianOperators
   2352.7 ms  ✓ LazyArrays
   1503.5 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1576.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1207.0 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   4868.6 ms  ✓ OrdinaryDiffEqCore
   4861.5 ms  ✓ LineSearch
   2441.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3009.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
  16075.2 ms  ✓ NonlinearSolveBase
  10296.8 ms  ✓ OrdinaryDiffEqPRK
  10577.3 ms  ✓ OrdinaryDiffEqFunctionMap
  11701.0 ms  ✓ OrdinaryDiffEqFeagin
  11898.2 ms  ✓ OrdinaryDiffEqHighOrderRK
  12196.9 ms  ✓ OrdinaryDiffEqExplicitRK
  12200.4 ms  ✓ OrdinaryDiffEqStabilizedRK
  13386.7 ms  ✓ OrdinaryDiffEqSSPRK
  13458.0 ms  ✓ OrdinaryDiffEqSymplecticRK
  46025.3 ms  ✓ ExponentialUtilities
  12806.8 ms  ✓ OrdinaryDiffEqQPRK
   3807.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  14361.6 ms  ✓ OrdinaryDiffEqRKN
  14894.9 ms  ✓ OrdinaryDiffEqLowOrderRK
   3472.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   4288.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3711.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3724.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3793.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   9896.2 ms  ✓ OrdinaryDiffEqLowStorageRK
   5365.6 ms  ✓ OrdinaryDiffEqLinear
   5619.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  20578.6 ms  ✓ OrdinaryDiffEqTsit5
   9792.0 ms  ✓ BracketingNonlinearSolve
  29250.7 ms  ✓ LinearSolve
   3892.6 ms  ✓ OrdinaryDiffEqNordsieck
    977.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1100.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   3906.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
  10286.4 ms  ✓ NonlinearSolveSpectralMethods
   1003.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1636.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2369.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1514.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   8890.5 ms  ✓ SimpleNonlinearSolve
   1183.5 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   4678.1 ms  ✓ OrdinaryDiffEqDifferentiation
   4249.5 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  11377.7 ms  ✓ OrdinaryDiffEqExponentialRK
  12811.4 ms  ✓ OrdinaryDiffEqExtrapolation
  53757.6 ms  ✓ OrdinaryDiffEqVerner
  24517.0 ms  ✓ NonlinearSolveQuasiNewton
   1599.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  34116.1 ms  ✓ NonlinearSolveFirstOrder
  30357.9 ms  ✓ OrdinaryDiffEqRosenbrock
   9009.7 ms  ✓ NonlinearSolve
   2636.8 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2982.7 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3001.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3341.9 ms  ✓ OrdinaryDiffEqPDIRK
   4093.9 ms  ✓ OrdinaryDiffEqSDIRK
  10202.7 ms  ✓ OrdinaryDiffEqBDF
  14540.1 ms  ✓ OrdinaryDiffEqFIRK
  19656.0 ms  ✓ OrdinaryDiffEqDefault
   3013.1 ms  ✓ OrdinaryDiffEq
  214 dependencies successfully precompiled in 173 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 608.86
	System time (seconds): 49.48
	Percent of CPU this job got: 379%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:53.56
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1435532
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 817
	Minor (reclaiming a frame) page faults: 12236142
	Voluntary context switches: 275490
	Involuntary context switches: 125149
	Swaps: 0
	File system inputs: 4944
	File system outputs: 1390280
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
