nice: cannot set niceness: Permission denied
Precompiling packages...
   1939.0 ms  ✓ CommonSolve
   2896.0 ms  ✓ OpenSpecFun_jll
   1991.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3821.6 ms  ✓ LogExpFunctions
   1974.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   8607.4 ms  ✓ TimerOutputs
   3703.3 ms  ✓ Static
   1982.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   5797.0 ms  ✓ ChainRulesCore
   2900.1 ms  ✓ SciMLStructures
   2200.3 ms  ✓ CommonSubexpressions
   2399.0 ms  ✓ TruncatedStacktraces
   7196.2 ms  ✓ Jieko
   7296.7 ms  ✓ DataStructures
   6105.9 ms  ✓ RecipesBase
   2305.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2686.0 ms  ✓ MKL_jll
   3308.1 ms  ✓ MaybeInplace
   2285.9 ms  ✓ BitTwiddlingConvenienceFunctions
   4793.8 ms  ✓ PreallocationTools
   4761.4 ms  ✓ Setfield
   1808.9 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1688.9 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1697.4 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   3404.4 ms  ✓ CPUSummary
   1525.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 1333747] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x27393e60->0x75db4bfd14e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  13611.3 ms  ✓ SparseArrays
   1733.7 ms  ✓ FiniteDiff
   5197.4 ms  ✓ StaticArrayInterface
   2157.0 ms  ✓ PolyesterWeave
   8026.5 ms  ✓ Accessors
   2591.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   4609.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2790.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2787.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2897.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2900.7 ms  ✓ Statistics
   2590.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2314.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2151.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1402.5 ms  ✓ CloseOpenIntervals
   1890.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1591.5 ms  ✓ Accessors → LinearAlgebraExt
   1597.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   8417.0 ms  ✓ SpecialFunctions
   1813.2 ms  ✓ LayoutPointers
   1402.3 ms  ✓ DiffRules
   1880.9 ms  ✓ StrideArraysCore
   2396.3 ms  ✓ SymbolicIndexingInterface
   3081.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3311.5 ms  ✓ SciMLOperators
   1299.5 ms  ✓ Polyester
   1206.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1206.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1312.4 ms  ✓ FastBroadcast
  22091.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  19889.9 ms  ✓ StaticArrays
   3700.1 ms  ✓ NLSolversBase
   3190.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3207.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3591.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3699.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3792.5 ms  ✓ Adapt → AdaptStaticArraysExt
   3901.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3988.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4168.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9865.8 ms  ✓ ForwardDiff
   3108.6 ms  ✓ LineSearches
  11314.3 ms  ✓ RecursiveArrayTools
   2990.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   4000.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4644.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  20593.9 ms  ✓ SparseMatrixColorings
   4811.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2716.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  22726.2 ms  ✓ Moshi
   2828.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2863.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   6790.8 ms  ✓ FastGaussQuadrature
  21117.2 ms  ✓ Krylov
    765.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
StaticArraysExt Waiting for background task / IO / timer.
[pid 1335398] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2726ae80->0x7aa46a871e10
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 1335671] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x27f5d0f0->0x7fbe1996dcc0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22675.3 ms  ✓ Accessors → StaticArraysExt
  31786.0 ms  ✓ ExponentialUtilities
    955.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  22750.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7135.3 ms  ✓ SciMLBase
    871.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    947.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1082.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1829.9 ms  ✓ SciMLJacobianOperators
   3036.9 ms  ✓ LineSearch
    873.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4262.0 ms  ✓ NonlinearSolveBase
   2906.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   9620.4 ms  ✓ LinearSolve
   2971.9 ms  ✓ BracketingNonlinearSolve
   2311.8 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1091.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1963.5 ms  ✓ DiffEqBase
    947.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2838.3 ms  ✓ OrdinaryDiffEqCore
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 1336169] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x35ca1930->0x72dd81458130
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 1336170] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2b77dd0->0x74a387e3b550
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 1336174] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x133f6f10->0x78b6138dbd30
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1048.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 1336176] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x221a2850->0x70e1968461a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2626.6 ms  ✓ OrdinaryDiffEqFunctionMap
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 1336231] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x28cf7140->0x7f27d431fca0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3530.7 ms  ✓ OrdinaryDiffEqSymplecticRK
   3645.3 ms  ✓ OrdinaryDiffEqHighOrderRK
   3842.5 ms  ✓ OrdinaryDiffEqExplicitRK
   4170.3 ms  ✓ OrdinaryDiffEqStabilizedRK
   4571.3 ms  ✓ OrdinaryDiffEqSSPRK
   5327.4 ms  ✓ OrdinaryDiffEqLowOrderRK
   3108.5 ms  ✓ OrdinaryDiffEqLinear
   3114.2 ms  ✓ OrdinaryDiffEqPRK
   3696.7 ms  ✓ OrdinaryDiffEqRKN
   3485.7 ms  ✓ OrdinaryDiffEqFeagin
   2905.8 ms  ✓ OrdinaryDiffEqQPRK
   2512.9 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3778.6 ms  ✓ OrdinaryDiffEqLowStorageRK
  22954.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  22968.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  23083.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   6915.3 ms  ✓ OrdinaryDiffEqTsit5
  23167.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 1336234] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3d457390->0x7a0dae82ef80
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  21056.3 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1634.4 ms  ✓ OrdinaryDiffEqNordsieck
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 1336269] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x123f4a20->0x74f61594e080
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   5072.6 ms  ✓ NonlinearSolveSpectralMethods
DiffEqBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 1336334] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3ca5220->0x72c5dadf6170
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1037.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  31528.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  31630.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  31687.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   2815.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 1336335] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1a4e2020->0x7b3d28ebd000
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  29433.7 ms  ✓ OrdinaryDiffEqVerner
  10243.9 ms  ✓ SimpleNonlinearSolve
   2165.5 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  42970.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  15712.2 ms  ✓ NonlinearSolveQuasiNewton
   1232.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2646.0 ms  ✓ OrdinaryDiffEqDifferentiation
   1538.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   4629.1 ms  ✓ OrdinaryDiffEqExponentialRK
   6871.1 ms  ✓ OrdinaryDiffEqExtrapolation
  27337.8 ms  ✓ NonlinearSolveFirstOrder
   7542.1 ms  ✓ NonlinearSolve
   5197.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
  22927.9 ms  ✓ OrdinaryDiffEqRosenbrock
   3773.7 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3813.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4131.0 ms  ✓ OrdinaryDiffEqPDIRK
   4930.1 ms  ✓ OrdinaryDiffEqSDIRK
  14942.1 ms  ✓ OrdinaryDiffEqFIRK
  10384.4 ms  ✓ OrdinaryDiffEqBDF
  18572.2 ms  ✓ OrdinaryDiffEqDefault
   2853.5 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 187 seconds
  12 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 1336169] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x35ca1930->0x72dd81458130
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 1336335] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1a4e2020->0x7b3d28ebd000
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 1336174] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x133f6f10->0x78b6138dbd30
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 1333747] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x27393e60->0x75db4bfd14e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
│  [pid 1336176] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x221a2850->0x70e1968461a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 1335398] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2726ae80->0x7aa46a871e10
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 1336234] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3d457390->0x7a0dae82ef80
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 1336231] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x28cf7140->0x7f27d431fca0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 1335671] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x27f5d0f0->0x7fbe1996dcc0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 1336269] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x123f4a20->0x74f61594e080
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 1336170] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2b77dd0->0x74a387e3b550
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseChainRulesCoreExt
│  [pid 1336334] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3ca5220->0x72c5dadf6170
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 547.81
	System time (seconds): 45.70
	Percent of CPU this job got: 315%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:08.29
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1407892
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1083
	Minor (reclaiming a frame) page faults: 11974378
	Voluntary context switches: 261632
	Involuntary context switches: 89028
	Swaps: 0
	File system inputs: 29456
	File system outputs: 1392664
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
