nice: cannot set niceness: Permission denied
Precompiling packages...
   1953.8 ms  ✓ CommonSolve
   3303.6 ms  ✓ OrdinaryDiffEqPDIRK
   4145.1 ms  ✓ OrdinaryDiffEqSDIRK
  10248.0 ms  ✓ OrdinaryDiffEqBDF
  14658.2 ms  ✓ OrdinaryDiffEqFIRK
  19507.8 ms  ✓ OrdinaryDiffEqDefault
   2994.0 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 170 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 597.35
	System time (seconds): 48.30
	Percent of CPU this job got: 379%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:50.32
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1431948
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 724
	Minor (reclaiming a frame) page faults: 12031064
	Voluntary context switches: 271504
	Involuntary context switches: 113530
	Swaps: 0
	File system inputs: 0
	File system outputs: 1367056
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
