nice: cannot set niceness: Permission denied
Precompiling packages...
    401.6 ms  ✓ CommonSolve
    568.3 ms  ✓ JLLWrappers
   1583.4 ms  ✓ Setfield
    613.4 ms  ✓ SciMLLogging
    591.0 ms  ✓ TruncatedStacktraces
    439.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    578.4 ms  ✓ ArrayInterface
    574.9 ms  ✓ GPUArraysCore
   4594.8 ms  ✓ SparseArrays
    481.9 ms  ✓ EnzymeCore → AdaptExt
   2646.8 ms  ✓ Accessors
   1452.8 ms  ✓ ChainRulesCore
    696.8 ms  ✓ OpenSpecFun_jll
   2003.9 ms  ✓ RecipesBase
   1107.1 ms  ✓ IntelOpenMP_jll
   1162.4 ms  ✓ oneTBB_jll
    417.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    735.0 ms  ✓ MaybeInplace
    647.3 ms  ✓ SciMLStructures
    413.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    423.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1205.9 ms  ✓ PreallocationTools
    572.0 ms  ✓ Statistics → SparseArraysExt
    679.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
    708.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    703.0 ms  ✓ Adapt → AdaptSparseArraysExt
  10547.4 ms  ✓ Moshi
    646.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    531.8 ms  ✓ Accessors → LinearAlgebraExt
    671.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    530.8 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    519.7 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    547.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   7806.4 ms  ✓ Krylov
    557.7 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1455.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  15480.0 ms  ✓ StaticArrays
   1827.3 ms  ✓ MKL_jll
   1018.1 ms  ✓ FiniteDiff
    816.6 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3575.1 ms  ✓ SpecialFunctions
   1458.0 ms  ✓ SymbolicIndexingInterface
  10691.8 ms  ✓ SparseMatrixColorings
   2225.0 ms  ✓ SciMLOperators
    748.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    783.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    718.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    801.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
    714.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    703.6 ms  ✓ Adapt → AdaptStaticArraysExt
    729.5 ms  ✓ Accessors → StaticArraysExt
    700.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    700.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    614.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    776.0 ms  ✓ DiffRules
   1897.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1703.0 ms  ✓ FastGaussQuadrature
    568.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    942.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    780.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    899.0 ms  ✓ NLSolversBase
    857.0 ms  ✓ LineSearches
  25783.8 ms  ✓ Static
    536.2 ms  ✓ BitTwiddlingConvenienceFunctions
   5077.4 ms  ✓ RecursiveArrayTools
   1168.4 ms  ✓ CPUSummary
    703.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    548.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   3989.9 ms  ✓ ForwardDiff
    707.8 ms  ✓ PolyesterWeave
    711.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    506.9 ms  ✓ FastPower → FastPowerForwardDiffExt
    632.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    578.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1183.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   9816.3 ms  ✓ SciMLBase
   1091.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1182.5 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1583.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  12963.3 ms  ✓ StaticArrayInterface
    633.6 ms  ✓ CloseOpenIntervals
    797.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    651.9 ms  ✓ LayoutPointers
    840.2 ms  ✓ StrideArraysCore
   3040.7 ms  ✓ SciMLJacobianOperators
    868.5 ms  ✓ Polyester
    890.5 ms  ✓ FastBroadcast
    813.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  28743.3 ms  ✓ ExponentialUtilities
   4444.3 ms  ✓ LineSearch
   1723.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    749.5 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5846.3 ms  ✓ NonlinearSolveBase
    964.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    995.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1452.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1465.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1361.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  11457.7 ms  ✓ LinearSolve
   1717.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3901.9 ms  ✓ BracketingNonlinearSolve
   2910.6 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1111.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
    943.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2672.5 ms  ✓ DiffEqBase
   5122.8 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1231.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1321.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1290.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1735.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3805.6 ms  ✓ OrdinaryDiffEqCore
   1387.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  14538.9 ms  ✓ NonlinearSolveSpectralMethods
   2619.9 ms  ✓ OrdinaryDiffEqStabilizedRK
   1627.0 ms  ✓ OrdinaryDiffEqFunctionMap
   1944.8 ms  ✓ OrdinaryDiffEqQPRK
  13638.2 ms  ✓ SimpleNonlinearSolve
   2133.6 ms  ✓ OrdinaryDiffEqSymplecticRK
   3354.6 ms  ✓ OrdinaryDiffEqLowOrderRK
   2384.5 ms  ✓ OrdinaryDiffEqFeagin
   2772.1 ms  ✓ OrdinaryDiffEqSSPRK
   2521.3 ms  ✓ OrdinaryDiffEqRKN
   2440.5 ms  ✓ OrdinaryDiffEqHighOrderRK
   2368.3 ms  ✓ OrdinaryDiffEqExplicitRK
   2179.2 ms  ✓ OrdinaryDiffEqPRK
   3297.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   3618.4 ms  ✓ OrdinaryDiffEqLinear
  32930.0 ms  ✓ NonlinearSolveQuasiNewton
  15334.4 ms  ✓ OrdinaryDiffEqTsit5
   1675.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6074.7 ms  ✓ OrdinaryDiffEqDifferentiation
   1499.0 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   2701.2 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   3302.7 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2438.7 ms  ✓ OrdinaryDiffEqNordsieck
   2525.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  42566.8 ms  ✓ NonlinearSolveFirstOrder
   6027.3 ms  ✓ OrdinaryDiffEqExponentialRK
   6356.7 ms  ✓ OrdinaryDiffEqExtrapolation
  40552.0 ms  ✓ OrdinaryDiffEqVerner
  12985.1 ms  ✓ NonlinearSolve
   3668.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4422.2 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4697.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   5142.8 ms  ✓ OrdinaryDiffEqPDIRK
   6130.2 ms  ✓ OrdinaryDiffEqSDIRK
  27766.7 ms  ✓ OrdinaryDiffEqRosenbrock
  16046.0 ms  ✓ OrdinaryDiffEqBDF
  17833.8 ms  ✓ OrdinaryDiffEqFIRK
  25050.5 ms  ✓ OrdinaryDiffEqDefault
   3929.6 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 183 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 758.12
	System time (seconds): 47.43
	Percent of CPU this job got: 290%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:37.18
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2784956
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1056
	Minor (reclaiming a frame) page faults: 17240278
	Voluntary context switches: 39463
	Involuntary context switches: 20388
	Swaps: 0
	File system inputs: 0
	File system outputs: 1618480
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
