nice: cannot set niceness: Permission denied
Precompiling packages...
   1921.0 ms  ✓ CommonSolve
   1251.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1261.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1953.3 ms  ✓ BracketingNonlinearSolve
   6254.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10266.6 ms  ✓ LinearSolve
   3606.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   5012.7 ms  ✓ DiffEqBase
   1571.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   8514.7 ms  ✓ NonlinearSolveSpectralMethods
   4107.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1638.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5507.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1443.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   6413.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5239.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4111.0 ms  ✓ OrdinaryDiffEqCore
   2038.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9732.3 ms  ✓ SimpleNonlinearSolve
   3217.7 ms  ✓ OrdinaryDiffEqDifferentiation
   1447.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   6047.5 ms  ✓ OrdinaryDiffEqTsit5
  12901.9 ms  ✓ NonlinearSolveQuasiNewton
   1263.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  31225.0 ms  ✓ OrdinaryDiffEqRosenbrock
  36423.3 ms  ✓ OrdinaryDiffEqVerner
  39191.0 ms  ✓ NonlinearSolveFirstOrder
  28166.1 ms  ✓ NonlinearSolve
   2471.9 ms  ✓ OrdinaryDiffEqNonlinearSolve
  34101.4 ms  ✓ OrdinaryDiffEqSDIRK
   6501.3 ms  ✓ OrdinaryDiffEqBDF
  19631.5 ms  ✓ OrdinaryDiffEqDefault
   2477.7 ms  ✓ OrdinaryDiffEq
  140 dependencies successfully precompiled in 197 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 608.45
	System time (seconds): 33.65
	Percent of CPU this job got: 323%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:18.20
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2222096
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 617
	Minor (reclaiming a frame) page faults: 9232971
	Voluntary context switches: 189001
	Involuntary context switches: 74608
	Swaps: 0
	File system inputs: 792
	File system outputs: 1446552
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
