nice: cannot set niceness: Permission denied
Precompiling packages...
    399.2 ms  ✓ CommonSolve
   1461.7 ms  ✓ ChainRulesCore
   2040.4 ms  ✓ RecipesBase
    705.8 ms  ✓ OpenSpecFun_jll
   1098.5 ms  ✓ IntelOpenMP_jll
   1174.1 ms  ✓ oneTBB_jll
    572.4 ms  ✓ Statistics → SparseArraysExt
    646.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    612.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    565.5 ms  ✓ Adapt → AdaptSparseArraysExt
  10158.1 ms  ✓ Moshi
    490.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    872.5 ms  ✓ MaybeInplace
   7252.5 ms  ✓ Krylov
    677.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    545.2 ms  ✓ SciMLStructures
    490.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    498.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1114.5 ms  ✓ PreallocationTools
    727.9 ms  ✓ Accessors → LinearAlgebraExt
    876.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    624.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    652.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    679.6 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  14876.7 ms  ✓ StaticArrays
   1883.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  10447.7 ms  ✓ SparseMatrixColorings
    934.2 ms  ✓ FiniteDiff
   1622.0 ms  ✓ MKL_jll
    705.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3295.1 ms  ✓ SpecialFunctions
   1240.3 ms  ✓ SymbolicIndexingInterface
    713.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2084.1 ms  ✓ SciMLOperators
    761.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    725.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    688.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    697.5 ms  ✓ Adapt → AdaptStaticArraysExt
    708.1 ms  ✓ Accessors → StaticArraysExt
    904.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    739.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    696.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    653.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1935.0 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1798.4 ms  ✓ FastGaussQuadrature
    740.9 ms  ✓ DiffRules
    563.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    818.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2119.4 ms  ✓ RecursiveArrayTools
  25583.7 ms  ✓ Static
    730.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    459.1 ms  ✓ BitTwiddlingConvenienceFunctions
    968.2 ms  ✓ CPUSummary
   3698.4 ms  ✓ ForwardDiff
    631.1 ms  ✓ PolyesterWeave
    751.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  11907.1 ms  ✓ ArrayLayouts
    559.3 ms  ✓ FastPower → FastPowerForwardDiffExt
    709.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    599.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    629.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    879.5 ms  ✓ NLSolversBase
   1172.9 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1103.2 ms  ✓ LineSearches
   8058.0 ms  ✓ SciMLBase
    787.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1179.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2644.1 ms  ✓ LazyArrays
    756.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1275.7 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2562.9 ms  ✓ SciMLJacobianOperators
  14414.2 ms  ✓ StaticArrayInterface
   4241.1 ms  ✓ LineSearch
    807.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    666.2 ms  ✓ CloseOpenIntervals
    775.6 ms  ✓ LayoutPointers
   1014.5 ms  ✓ LineSearch → LineSearchLineSearchesExt
  28227.3 ms  ✓ ExponentialUtilities
    804.6 ms  ✓ StrideArraysCore
   6779.3 ms  ✓ NonlinearSolveBase
    680.2 ms  ✓ Polyester
   1461.8 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1027.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
    837.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1223.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
    801.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    740.7 ms  ✓ FastBroadcast
   1305.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
    681.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  12290.7 ms  ✓ LinearSolve
   1992.2 ms  ✓ DiffEqBase
   4013.9 ms  ✓ BracketingNonlinearSolve
   2371.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2318.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1054.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3598.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    977.8 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1266.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1014.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   6028.6 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1050.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   3508.4 ms  ✓ OrdinaryDiffEqCore
   1194.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2862.4 ms  ✓ OrdinaryDiffEqStabilizedRK
  14968.2 ms  ✓ NonlinearSolveSpectralMethods
   1702.1 ms  ✓ OrdinaryDiffEqFunctionMap
   1822.3 ms  ✓ OrdinaryDiffEqQPRK
   2478.1 ms  ✓ OrdinaryDiffEqSymplecticRK
  15287.1 ms  ✓ SimpleNonlinearSolve
   3813.5 ms  ✓ OrdinaryDiffEqLowOrderRK
   2234.2 ms  ✓ OrdinaryDiffEqFeagin
   2902.9 ms  ✓ OrdinaryDiffEqSSPRK
   2852.1 ms  ✓ OrdinaryDiffEqRKN
   2730.6 ms  ✓ OrdinaryDiffEqHighOrderRK
   2555.8 ms  ✓ OrdinaryDiffEqExplicitRK
  23179.1 ms  ✓ NonlinearSolveQuasiNewton
   2345.8 ms  ✓ OrdinaryDiffEqLinear
   1941.1 ms  ✓ OrdinaryDiffEqPRK
   3488.1 ms  ✓ OrdinaryDiffEqLowStorageRK
   1409.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5361.0 ms  ✓ OrdinaryDiffEqDifferentiation
   1520.6 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   3140.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3638.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  14757.5 ms  ✓ OrdinaryDiffEqTsit5
   3218.9 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  36551.7 ms  ✓ NonlinearSolveFirstOrder
   1946.4 ms  ✓ OrdinaryDiffEqNordsieck
   5276.5 ms  ✓ OrdinaryDiffEqExponentialRK
   6106.3 ms  ✓ OrdinaryDiffEqExtrapolation
  40496.6 ms  ✓ OrdinaryDiffEqVerner
  13071.9 ms  ✓ NonlinearSolve
   3569.2 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4648.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4688.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   5115.5 ms  ✓ OrdinaryDiffEqPDIRK
   6019.2 ms  ✓ OrdinaryDiffEqSDIRK
  26777.7 ms  ✓ OrdinaryDiffEqRosenbrock
  15563.4 ms  ✓ OrdinaryDiffEqBDF
  17213.2 ms  ✓ OrdinaryDiffEqFIRK
  26766.7 ms  ✓ OrdinaryDiffEqDefault
   3651.2 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 176 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 740.80
	System time (seconds): 48.80
	Percent of CPU this job got: 298%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:24.95
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2641996
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 928
	Minor (reclaiming a frame) page faults: 17168469
	Voluntary context switches: 38293
	Involuntary context switches: 22506
	Swaps: 0
	File system inputs: 0
	File system outputs: 1591232
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
