nice: cannot set niceness: Permission denied
Precompiling packages...
    420.2 ms  ✓ CommonSolve
    585.4 ms  ✓ LayoutPointers
   6521.9 ms  ✓ NonlinearSolveBase
  28496.1 ms  ✓ ExponentialUtilities
    854.9 ms  ✓ StrideArraysCore
   1033.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
    865.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1183.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
    814.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1255.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
    711.8 ms  ✓ Polyester
   1604.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    776.9 ms  ✓ FastBroadcast
    646.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  12211.6 ms  ✓ LinearSolve
   4084.0 ms  ✓ BracketingNonlinearSolve
   2026.7 ms  ✓ DiffEqBase
   2306.4 ms  ✓ LinearSolve → LinearSolveEnzymeExt
    929.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2284.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3555.6 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1062.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1011.5 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1002.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   1334.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   6146.8 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3514.3 ms  ✓ OrdinaryDiffEqCore
   1187.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2856.0 ms  ✓ OrdinaryDiffEqStabilizedRK
  15317.2 ms  ✓ NonlinearSolveSpectralMethods
   1857.3 ms  ✓ OrdinaryDiffEqFunctionMap
   1876.5 ms  ✓ OrdinaryDiffEqQPRK
   2517.6 ms  ✓ OrdinaryDiffEqSymplecticRK
  15377.4 ms  ✓ SimpleNonlinearSolve
   3881.2 ms  ✓ OrdinaryDiffEqLowOrderRK
   2309.9 ms  ✓ OrdinaryDiffEqFeagin
   3009.6 ms  ✓ OrdinaryDiffEqSSPRK
   2899.9 ms  ✓ OrdinaryDiffEqRKN
   2784.6 ms  ✓ OrdinaryDiffEqHighOrderRK
   2551.3 ms  ✓ OrdinaryDiffEqExplicitRK
  23347.5 ms  ✓ NonlinearSolveQuasiNewton
   2393.2 ms  ✓ OrdinaryDiffEqLinear
   2015.3 ms  ✓ OrdinaryDiffEqPRK
   3483.4 ms  ✓ OrdinaryDiffEqLowStorageRK
   1409.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5377.8 ms  ✓ OrdinaryDiffEqDifferentiation
   1548.1 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   3215.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3761.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  14835.1 ms  ✓ OrdinaryDiffEqTsit5
  36949.5 ms  ✓ NonlinearSolveFirstOrder
   3186.0 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1909.5 ms  ✓ OrdinaryDiffEqNordsieck
   6339.2 ms  ✓ OrdinaryDiffEqExtrapolation
   5319.4 ms  ✓ OrdinaryDiffEqExponentialRK
  40663.3 ms  ✓ OrdinaryDiffEqVerner
  14119.2 ms  ✓ NonlinearSolve
   3574.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4715.1 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4811.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   5152.9 ms  ✓ OrdinaryDiffEqPDIRK
   6087.4 ms  ✓ OrdinaryDiffEqSDIRK
  27573.9 ms  ✓ OrdinaryDiffEqRosenbrock
  15710.9 ms  ✓ OrdinaryDiffEqBDF
  17141.3 ms  ✓ OrdinaryDiffEqFIRK
  26652.9 ms  ✓ OrdinaryDiffEqDefault
   3634.1 ms  ✓ OrdinaryDiffEq
  214 dependencies successfully precompiled in 176 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 745.27
	System time (seconds): 49.95
	Percent of CPU this job got: 299%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:25.58
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2595108
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1107
	Minor (reclaiming a frame) page faults: 17159106
	Voluntary context switches: 38315
	Involuntary context switches: 21937
	Swaps: 0
	File system inputs: 27712
	File system outputs: 1592064
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
