nice: cannot set niceness: Permission denied
Precompiling packages...
   1845.1 ms  ✓ IteratorInterfaceExtensions
   6972.1 ms  ✓ OrdinaryDiffEqBDF
  19754.3 ms  ✓ OrdinaryDiffEqDefault
   3234.8 ms  ✓ OrdinaryDiffEq
  197 dependencies successfully precompiled in 206 seconds
  12 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 2388119] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xedc5e50->0x7e8302e86170
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 2388273] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x19255030->0x73d39fbf0790
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 2388124] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xe8b3a30->0x7755001c20b0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 2385866] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3d5f0f00->0x70b207bd56f0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 2387310] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x63f15b0->0x7a8bf1a75ed0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 2388152] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x298db1d0->0x7ab3ee791180
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 2386791] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3c2c9610->0x72db97828580
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 2388149] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x31890fd0->0x7d2976af0820
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 2387559] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x154bd5f0->0x7bec2df71f00
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ FiniteDiff → FiniteDiffSparseArraysExt
│  [pid 2386832] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x22aeaa10->0x7545fcb79930
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 2388229] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xf44fa40->0x7aea7c1983a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 2388120] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x25b8c430->0x7afd3404f100
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 595.92
	System time (seconds): 44.14
	Percent of CPU this job got: 308%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:27.20
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1644628
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 752
	Minor (reclaiming a frame) page faults: 11883400
	Voluntary context switches: 254844
	Involuntary context switches: 92917
	Swaps: 0
	File system inputs: 32
	File system outputs: 1609696
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
