nice: cannot set niceness: Permission denied
Precompiling packages...
    403.2 ms  ✓ CommonSolve
   2339.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1090.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1029.6 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   3824.5 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1300.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1032.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   5897.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
    915.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   3545.2 ms  ✓ OrdinaryDiffEqCore
   1201.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2867.7 ms  ✓ OrdinaryDiffEqStabilizedRK
  14995.2 ms  ✓ NonlinearSolveSpectralMethods
   1654.5 ms  ✓ OrdinaryDiffEqFunctionMap
   1797.5 ms  ✓ OrdinaryDiffEqQPRK
   2556.9 ms  ✓ OrdinaryDiffEqSymplecticRK
  15437.6 ms  ✓ SimpleNonlinearSolve
   3941.8 ms  ✓ OrdinaryDiffEqLowOrderRK
   2458.1 ms  ✓ OrdinaryDiffEqFeagin
   3068.7 ms  ✓ OrdinaryDiffEqSSPRK
   2872.0 ms  ✓ OrdinaryDiffEqRKN
   2816.2 ms  ✓ OrdinaryDiffEqHighOrderRK
   2522.1 ms  ✓ OrdinaryDiffEqExplicitRK
  23342.9 ms  ✓ NonlinearSolveQuasiNewton
   1993.0 ms  ✓ OrdinaryDiffEqPRK
   2349.6 ms  ✓ OrdinaryDiffEqLinear
   3518.8 ms  ✓ OrdinaryDiffEqLowStorageRK
   1413.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5336.6 ms  ✓ OrdinaryDiffEqDifferentiation
   1561.5 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   3130.8 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3733.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  14735.6 ms  ✓ OrdinaryDiffEqTsit5
  36772.0 ms  ✓ NonlinearSolveFirstOrder
   3619.4 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2019.9 ms  ✓ OrdinaryDiffEqNordsieck
   6354.0 ms  ✓ OrdinaryDiffEqExtrapolation
   5306.4 ms  ✓ OrdinaryDiffEqExponentialRK
  41146.1 ms  ✓ OrdinaryDiffEqVerner
  12964.0 ms  ✓ NonlinearSolve
   3518.8 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4340.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4377.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4841.2 ms  ✓ OrdinaryDiffEqPDIRK
   5695.1 ms  ✓ OrdinaryDiffEqSDIRK
  26938.6 ms  ✓ OrdinaryDiffEqRosenbrock
  17301.8 ms  ✓ OrdinaryDiffEqFIRK
  15944.2 ms  ✓ OrdinaryDiffEqBDF
  26840.2 ms  ✓ OrdinaryDiffEqDefault
   3620.7 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 176 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 743.71
	System time (seconds): 49.50
	Percent of CPU this job got: 300%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:24.21
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2586252
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1111
	Minor (reclaiming a frame) page faults: 17116269
	Voluntary context switches: 38355
	Involuntary context switches: 21196
	Swaps: 0
	File system inputs: 256
	File system outputs: 1589856
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
