nice: cannot set niceness: Permission denied
Precompiling packages...
    398.3 ms  ✓ CommonSolve
    626.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  12349.7 ms  ✓ LinearSolve
   4059.0 ms  ✓ BracketingNonlinearSolve
   2041.8 ms  ✓ DiffEqBase
   2309.0 ms  ✓ LinearSolve → LinearSolveEnzymeExt
    962.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2339.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3599.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1050.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1016.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1283.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
    990.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   6051.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3563.5 ms  ✓ OrdinaryDiffEqCore
   1212.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2834.2 ms  ✓ OrdinaryDiffEqStabilizedRK
  15193.7 ms  ✓ NonlinearSolveSpectralMethods
   1732.0 ms  ✓ OrdinaryDiffEqFunctionMap
   1935.9 ms  ✓ OrdinaryDiffEqQPRK
   2539.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  15270.2 ms  ✓ SimpleNonlinearSolve
   3868.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   2326.9 ms  ✓ OrdinaryDiffEqFeagin
   3126.5 ms  ✓ OrdinaryDiffEqSSPRK
   2883.3 ms  ✓ OrdinaryDiffEqRKN
   2808.2 ms  ✓ OrdinaryDiffEqHighOrderRK
   2535.5 ms  ✓ OrdinaryDiffEqExplicitRK
  23133.0 ms  ✓ NonlinearSolveQuasiNewton
   2413.4 ms  ✓ OrdinaryDiffEqLinear
   2039.7 ms  ✓ OrdinaryDiffEqPRK
   3535.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   1412.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5310.9 ms  ✓ OrdinaryDiffEqDifferentiation
   1429.0 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   3114.4 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3704.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  14868.3 ms  ✓ OrdinaryDiffEqTsit5
  36934.4 ms  ✓ NonlinearSolveFirstOrder
   3442.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2015.2 ms  ✓ OrdinaryDiffEqNordsieck
   6255.6 ms  ✓ OrdinaryDiffEqExtrapolation
   5219.2 ms  ✓ OrdinaryDiffEqExponentialRK
  40416.7 ms  ✓ OrdinaryDiffEqVerner
  13277.9 ms  ✓ NonlinearSolve
   3572.9 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4376.2 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4383.0 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4846.6 ms  ✓ OrdinaryDiffEqPDIRK
   5795.5 ms  ✓ OrdinaryDiffEqSDIRK
  27418.0 ms  ✓ OrdinaryDiffEqRosenbrock
  15821.9 ms  ✓ OrdinaryDiffEqBDF
  17397.1 ms  ✓ OrdinaryDiffEqFIRK
  26766.5 ms  ✓ OrdinaryDiffEqDefault
   3603.2 ms  ✓ OrdinaryDiffEq
  214 dependencies successfully precompiled in 175 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 743.62
	System time (seconds): 49.74
	Percent of CPU this job got: 299%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:24.50
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2601612
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1014
	Minor (reclaiming a frame) page faults: 17204653
	Voluntary context switches: 38152
	Involuntary context switches: 23835
	Swaps: 0
	File system inputs: 0
	File system outputs: 1590648
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
