nice: cannot set niceness: Permission denied
Precompiling packages...
   1448.9 ms  ✓ nghttp2_jll
   3309.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9024.4 ms  ✓ RecipesBase
   2497.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2309.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3011.7 ms  ✓ MaybeInplace
   1788.9 ms  ✓ FiniteDiff
   3913.5 ms  ✓ MKL_jll
   4786.2 ms  ✓ PreallocationTools
   1194.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  24786.1 ms  ✓ SparseArrays
   6308.8 ms  ✓ SciMLStructures
  11640.4 ms  ✓ ChainRulesCore
   9907.1 ms  ✓ SpecialFunctions
  14009.0 ms  ✓ Accessors
   3199.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3393.0 ms  ✓ Adapt → AdaptSparseArraysExt
   3389.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3492.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3601.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3618.9 ms  ✓ Statistics → SparseArraysExt
   3703.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3192.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2813.3 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   2398.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2305.0 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2457.5 ms  ✓ Accessors → LinearAlgebraExt
   2895.7 ms  ✓ DiffRules
   8719.3 ms  ✓ NLSolversBase
   8205.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   6196.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   7209.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  24633.2 ms  ✓ Static
   1265.4 ms  ✓ BitTwiddlingConvenienceFunctions
   7308.5 ms  ✓ SymbolicIndexingInterface
   3362.5 ms  ✓ CPUSummary
   6580.8 ms  ✓ LineSearches
   8546.1 ms  ✓ SciMLOperators
   1490.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2006.4 ms  ✓ PolyesterWeave
   2079.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  30611.7 ms  ✓ StaticArrays
  16199.3 ms  ✓ ForwardDiff
   4882.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4800.8 ms  ✓ Accessors → StaticArraysExt
   4895.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   5299.3 ms  ✓ Adapt → AdaptStaticArraysExt
  25087.8 ms  ✓ SparseMatrixColorings
   5618.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   5788.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   5784.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3299.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1818.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   3380.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   9266.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  28777.0 ms  ✓ Krylov
   9302.8 ms  ✓ FastGaussQuadrature
   7085.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  10015.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  21359.8 ms  ✓ RecursiveArrayTools
  39890.6 ms  ✓ Moshi
  24207.4 ms  ✓ StaticArrayInterface
    756.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    831.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1002.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    656.1 ms  ✓ CloseOpenIntervals
    763.5 ms  ✓ LayoutPointers
    770.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    705.7 ms  ✓ StrideArraysCore
    616.4 ms  ✓ Polyester
    626.5 ms  ✓ FastBroadcast
    583.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  42798.4 ms  ✓ ExponentialUtilities
  12003.6 ms  ✓ SciMLBase
    901.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1028.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1816.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1809.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3250.3 ms  ✓ SciMLJacobianOperators
   3926.5 ms  ✓ LineSearch
   8486.7 ms  ✓ LinearSolve
   1693.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   7239.3 ms  ✓ NonlinearSolveBase
   2686.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2684.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   2818.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2863.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   4776.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   5975.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   4886.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   6185.4 ms  ✓ BracketingNonlinearSolve
   2243.5 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   7843.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2110.6 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1417.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   4124.5 ms  ✓ DiffEqBase
   2567.5 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   2963.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
  11335.6 ms  ✓ NonlinearSolveSpectralMethods
   1516.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6930.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   7347.3 ms  ✓ OrdinaryDiffEqCore
   8623.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  11507.0 ms  ✓ OrdinaryDiffEqFunctionMap
  21897.3 ms  ✓ SimpleNonlinearSolve
  14625.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  15020.3 ms  ✓ OrdinaryDiffEqExplicitRK
  15090.7 ms  ✓ OrdinaryDiffEqFeagin
  15627.3 ms  ✓ OrdinaryDiffEqHighOrderRK
  15833.4 ms  ✓ OrdinaryDiffEqStabilizedRK
  17792.8 ms  ✓ OrdinaryDiffEqPRK
  18673.4 ms  ✓ OrdinaryDiffEqRKN
  19113.8 ms  ✓ OrdinaryDiffEqLowOrderRK
  19318.0 ms  ✓ OrdinaryDiffEqSSPRK
   4698.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  11691.8 ms  ✓ OrdinaryDiffEqQPRK
  10489.3 ms  ✓ OrdinaryDiffEqLinear
  12791.5 ms  ✓ OrdinaryDiffEqLowStorageRK
  37121.0 ms  ✓ NonlinearSolveQuasiNewton
  25805.4 ms  ✓ OrdinaryDiffEqTsit5
   7001.2 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  12264.2 ms  ✓ OrdinaryDiffEqDifferentiation
   3138.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2095.7 ms  ✓ OrdinaryDiffEqNordsieck
   2251.5 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   4571.8 ms  ✓ OrdinaryDiffEqExponentialRK
   5155.2 ms  ✓ OrdinaryDiffEqExtrapolation
  54455.3 ms  ✓ NonlinearSolveFirstOrder
  45931.3 ms  ✓ OrdinaryDiffEqVerner
  20239.7 ms  ✓ OrdinaryDiffEqRosenbrock
  12247.8 ms  ✓ NonlinearSolve
   3598.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3881.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3932.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4296.9 ms  ✓ OrdinaryDiffEqPDIRK
  12841.6 ms  ✓ OrdinaryDiffEqSDIRK
  18319.8 ms  ✓ OrdinaryDiffEqFIRK
   8921.8 ms  ✓ OrdinaryDiffEqBDF
  19462.4 ms  ✓ OrdinaryDiffEqDefault
   3806.9 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 217 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 871.17
	System time (seconds): 58.79
	Percent of CPU this job got: 332%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:39.40
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2171204
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1037
	Minor (reclaiming a frame) page faults: 15774722
	Voluntary context switches: 38495
	Involuntary context switches: 67897
	Swaps: 0
	File system inputs: 0
	File system outputs: 1624176
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
