nice: cannot set niceness: Permission denied
Precompiling packages...
   1564.5 ms  ✓ nghttp2_jll
   2581.9 ms  ✓ Compat → CompatLinearAlgebraExt
   3423.8 ms  ✓ GPUArraysCore
   3807.9 ms  ✓ LogExpFunctions
  13327.8 ms  ✓ DifferentiationInterface
   3219.2 ms  ✓ CommonSubexpressions
   4179.1 ms  ✓ OpenSpecFun_jll
   9808.2 ms  ✓ DataStructures
  18399.8 ms  ✓ Distributed
   3393.6 ms  ✓ TruncatedStacktraces
   9422.4 ms  ✓ ArrayInterface
  20278.1 ms  ✓ TimerOutputs
  10568.5 ms  ✓ Jieko
   2802.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8318.5 ms  ✓ IntelOpenMP_jll
   9795.5 ms  ✓ RecipesBase
   8376.8 ms  ✓ oneTBB_jll
   3399.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   8099.9 ms  ✓ Setfield
   2499.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2225.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3318.4 ms  ✓ MaybeInplace
   1892.8 ms  ✓ FiniteDiff
   4236.2 ms  ✓ PreallocationTools
   4032.0 ms  ✓ MKL_jll
   1433.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   9412.1 ms  ✓ ChainRulesCore
  12108.2 ms  ✓ Accessors
   6725.8 ms  ✓ SciMLStructures
  24705.5 ms  ✓ SparseArrays
   2569.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2534.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2531.1 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2988.1 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
  10033.0 ms  ✓ SpecialFunctions
   3263.9 ms  ✓ Accessors → LinearAlgebraExt
   3103.7 ms  ✓ Statistics → SparseArraysExt
   3392.7 ms  ✓ Adapt → AdaptSparseArraysExt
   3689.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3283.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3228.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3393.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3112.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2967.6 ms  ✓ DiffRules
   7085.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   8688.2 ms  ✓ NLSolversBase
  23707.2 ms  ✓ Static
   7593.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1892.6 ms  ✓ BitTwiddlingConvenienceFunctions
   7345.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3501.9 ms  ✓ CPUSummary
   8384.3 ms  ✓ SymbolicIndexingInterface
  10003.9 ms  ✓ SciMLOperators
   2193.7 ms  ✓ PolyesterWeave
   6957.8 ms  ✓ LineSearches
   1491.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2396.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  32605.4 ms  ✓ StaticArrays
   2681.5 ms  ✓ Adapt → AdaptStaticArraysExt
   3389.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3487.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3597.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3684.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3959.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4376.6 ms  ✓ Accessors → StaticArraysExt
  17239.9 ms  ✓ ForwardDiff
  24297.0 ms  ✓ SparseMatrixColorings
   7536.2 ms  ✓ FastGaussQuadrature
   8193.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2202.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   2587.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3400.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   4909.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  28406.1 ms  ✓ Krylov
  35066.9 ms  ✓ Moshi
   5559.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  17824.4 ms  ✓ RecursiveArrayTools
    531.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    615.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    716.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  31781.4 ms  ✓ StaticArrayInterface
    502.2 ms  ✓ CloseOpenIntervals
    583.9 ms  ✓ LayoutPointers
    608.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    731.5 ms  ✓ StrideArraysCore
   1487.3 ms  ✓ Polyester
   1796.3 ms  ✓ FastBroadcast
    768.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  15621.3 ms  ✓ SciMLBase
  40993.1 ms  ✓ ExponentialUtilities
    916.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
    914.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1467.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1920.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3128.8 ms  ✓ SciMLJacobianOperators
   3871.2 ms  ✓ LineSearch
   8076.6 ms  ✓ LinearSolve
   1479.5 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6722.2 ms  ✓ NonlinearSolveBase
   2336.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2338.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   4207.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2662.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3047.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3156.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   5676.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   4346.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5621.6 ms  ✓ BracketingNonlinearSolve
   1993.1 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1160.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1383.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   3183.5 ms  ✓ DiffEqBase
   3341.2 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   3461.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3503.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
  10005.0 ms  ✓ NonlinearSolveSpectralMethods
   1206.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6262.9 ms  ✓ OrdinaryDiffEqCore
   8865.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  21146.4 ms  ✓ SimpleNonlinearSolve
  13243.8 ms  ✓ OrdinaryDiffEqFunctionMap
  13956.7 ms  ✓ OrdinaryDiffEqExplicitRK
  14106.2 ms  ✓ OrdinaryDiffEqPRK
  14322.2 ms  ✓ OrdinaryDiffEqSymplecticRK
  15349.5 ms  ✓ OrdinaryDiffEqHighOrderRK
  15451.8 ms  ✓ OrdinaryDiffEqStabilizedRK
  16120.1 ms  ✓ OrdinaryDiffEqRKN
  16745.9 ms  ✓ OrdinaryDiffEqSSPRK
  17213.2 ms  ✓ OrdinaryDiffEqFeagin
   4498.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  18675.5 ms  ✓ OrdinaryDiffEqLowOrderRK
  10081.5 ms  ✓ OrdinaryDiffEqQPRK
  33183.2 ms  ✓ NonlinearSolveQuasiNewton
   9797.8 ms  ✓ OrdinaryDiffEqLinear
  11371.5 ms  ✓ OrdinaryDiffEqLowStorageRK
  24683.8 ms  ✓ OrdinaryDiffEqTsit5
   6803.1 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3581.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  12153.1 ms  ✓ OrdinaryDiffEqDifferentiation
   2040.5 ms  ✓ OrdinaryDiffEqNordsieck
   1959.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  45174.0 ms  ✓ NonlinearSolveFirstOrder
   7927.8 ms  ✓ OrdinaryDiffEqExponentialRK
   8339.5 ms  ✓ OrdinaryDiffEqExtrapolation
  47321.3 ms  ✓ OrdinaryDiffEqVerner
  13909.1 ms  ✓ NonlinearSolve
  24496.5 ms  ✓ OrdinaryDiffEqRosenbrock
   5109.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3468.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3468.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3935.9 ms  ✓ OrdinaryDiffEqPDIRK
   4768.7 ms  ✓ OrdinaryDiffEqSDIRK
  10030.8 ms  ✓ OrdinaryDiffEqBDF
  17428.6 ms  ✓ OrdinaryDiffEqFIRK
  19799.7 ms  ✓ OrdinaryDiffEqDefault
   3552.4 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 199 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.4 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 845.17
	System time (seconds): 57.96
	Percent of CPU this job got: 346%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:20.58
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2149700
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1066
	Minor (reclaiming a frame) page faults: 15423696
	Voluntary context switches: 37250
	Involuntary context switches: 66367
	Swaps: 0
	File system inputs: 0
	File system outputs: 1553640
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
