nice: cannot set niceness: Permission denied
Precompiling packages...
   1965.4 ms  ✓ CommonSolve
   2523.7 ms  ✓ oneTBB_jll
   1594.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1513.1 ms  ✓ TruncatedStacktraces
   1691.8 ms  ✓ CommonSubexpressions
   1882.9 ms  ✓ MaybeInplace
   1174.7 ms  ✓ MKL_jll
   3905.9 ms  ✓ PreallocationTools
   4035.7 ms  ✓ RecipesBase
   2524.1 ms  ✓ Setfield
   1115.8 ms  ✓ FunctionWrappersWrappers
    566.6 ms  ✓ FiniteDiff
   3130.9 ms  ✓ Accessors
   8451.0 ms  ✓ SparseArrays
    506.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    958.0 ms  ✓ Accessors → LinearAlgebraExt
   1930.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1997.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2027.5 ms  ✓ Adapt → AdaptSparseArraysExt
   4606.1 ms  ✓ SpecialFunctions
   2519.8 ms  ✓ Statistics
   2514.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2529.8 ms  ✓ AMD
   2593.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    998.2 ms  ✓ DiffRules
   2565.7 ms  ✓ SymbolicIndexingInterface
   3174.7 ms  ✓ SciMLOperators
    718.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    904.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   4302.8 ms  ✓ ForwardDiff
   6016.5 ms  ✓ RecursiveArrayTools
   3075.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   3095.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  11824.4 ms  ✓ SparseMatrixColorings
   4395.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3006.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3172.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3225.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4107.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2774.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  15030.9 ms  ✓ Krylov
  17265.1 ms  ✓ SparseColumnPivotedQR
    426.7 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
  10701.8 ms  ✓ SciMLBase
   2499.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2775.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   4219.7 ms  ✓ SciMLJacobianOperators
  32754.5 ms  ✓ PureKLU
   4059.8 ms  ✓ LineSearch
   5086.9 ms  ✓ NonlinearSolveBase
    965.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1209.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1226.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   5614.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   5164.3 ms  ✓ BracketingNonlinearSolve
  10110.7 ms  ✓ LinearSolve
   1282.6 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   8051.6 ms  ✓ NonlinearSolveSpectralMethods
   3562.5 ms  ✓ DiffEqBase
   3885.8 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1479.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1328.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   5105.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1326.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   5471.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   4612.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3781.8 ms  ✓ OrdinaryDiffEqCore
   2293.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9747.0 ms  ✓ SimpleNonlinearSolve
   2971.4 ms  ✓ OrdinaryDiffEqDifferentiation
   1492.9 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5940.4 ms  ✓ OrdinaryDiffEqTsit5
  13835.9 ms  ✓ NonlinearSolveQuasiNewton
   1305.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  36131.2 ms  ✓ OrdinaryDiffEqVerner
  41299.3 ms  ✓ NonlinearSolveFirstOrder
  31994.1 ms  ✓ OrdinaryDiffEqRosenbrock
  27687.5 ms  ✓ NonlinearSolve
   2746.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
  34777.5 ms  ✓ OrdinaryDiffEqSDIRK
   6597.6 ms  ✓ OrdinaryDiffEqBDF
  19675.8 ms  ✓ OrdinaryDiffEqDefault
   2519.6 ms  ✓ OrdinaryDiffEq
  140 dependencies successfully precompiled in 199 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 613.98
	System time (seconds): 32.88
	Percent of CPU this job got: 323%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:19.76
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2298120
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 558
	Minor (reclaiming a frame) page faults: 9332950
	Voluntary context switches: 182033
	Involuntary context switches: 74519
	Swaps: 0
	File system inputs: 0
	File system outputs: 1446712
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
