nice: cannot set niceness: Permission denied
Precompiling packages...
   1607.8 ms  ✓ nghttp2_jll
   2301.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2902.9 ms  ✓ MaybeInplace
   3692.7 ms  ✓ PreallocationTools
   2301.7 ms  ✓ FiniteDiff
   9315.7 ms  ✓ ChainRulesCore
   3803.4 ms  ✓ MKL_jll
   5614.7 ms  ✓ SciMLStructures
  23797.5 ms  ✓ SparseArrays
   1799.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1879.7 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1981.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2074.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
  10312.5 ms  ✓ SpecialFunctions
   3151.0 ms  ✓ Adapt → AdaptSparseArraysExt
  14648.2 ms  ✓ Accessors
   3381.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3400.6 ms  ✓ Statistics → SparseArraysExt
   3484.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3602.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3112.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3209.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   6080.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  19257.1 ms  ✓ Static
   2016.7 ms  ✓ Accessors → LinearAlgebraExt
   2742.2 ms  ✓ DiffRules
   1586.0 ms  ✓ BitTwiddlingConvenienceFunctions
   7307.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3402.1 ms  ✓ CPUSummary
   5900.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1679.6 ms  ✓ PolyesterWeave
   6160.3 ms  ✓ SymbolicIndexingInterface
   7034.1 ms  ✓ SciMLOperators
   1240.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1849.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  30599.1 ms  ✓ StaticArrays
   4998.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4995.0 ms  ✓ Accessors → StaticArraysExt
   5306.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   5402.2 ms  ✓ Adapt → AdaptStaticArraysExt
   5487.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   5637.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  21915.5 ms  ✓ SparseMatrixColorings
  16431.8 ms  ✓ ForwardDiff
  11400.2 ms  ✓ RecursiveArrayTools
   7896.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2355.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   8498.3 ms  ✓ FastGaussQuadrature
   2701.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3534.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   2882.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3570.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  25919.2 ms  ✓ Krylov
   3583.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  33293.0 ms  ✓ Moshi
   5745.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    865.9 ms  ✓ NLSolversBase
   1963.1 ms  ✓ LineSearches
  23252.6 ms  ✓ ArrayLayouts
  13074.2 ms  ✓ SciMLBase
  36074.6 ms  ✓ StaticArrayInterface
   2199.5 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   2571.1 ms  ✓ CloseOpenIntervals
   3189.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3195.9 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   2869.3 ms  ✓ LayoutPointers
   3206.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2802.6 ms  ✓ StrideArraysCore
   6732.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1112.1 ms  ✓ Polyester
   6741.8 ms  ✓ LazyArrays
    782.4 ms  ✓ FastBroadcast
  45394.6 ms  ✓ ExponentialUtilities
    592.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1152.6 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   5809.6 ms  ✓ SciMLJacobianOperators
   1469.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   2065.5 ms  ✓ DiffEqBase
   1804.4 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1882.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1899.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4027.6 ms  ✓ LineSearch
    897.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
   3858.9 ms  ✓ OrdinaryDiffEqCore
    955.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9037.6 ms  ✓ NonlinearSolveBase
  10357.8 ms  ✓ OrdinaryDiffEqFunctionMap
  11746.6 ms  ✓ OrdinaryDiffEqQPRK
  12655.2 ms  ✓ OrdinaryDiffEqSymplecticRK
  14859.1 ms  ✓ OrdinaryDiffEqHighOrderRK
  14963.4 ms  ✓ OrdinaryDiffEqLinear
  15259.9 ms  ✓ OrdinaryDiffEqRKN
  15757.6 ms  ✓ OrdinaryDiffEqStabilizedRK
  15806.4 ms  ✓ OrdinaryDiffEqFeagin
  16068.9 ms  ✓ OrdinaryDiffEqExplicitRK
  16111.7 ms  ✓ OrdinaryDiffEqPRK
  23398.4 ms  ✓ LinearSolve
  17056.6 ms  ✓ OrdinaryDiffEqSSPRK
   8599.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4402.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   4818.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   7992.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   7402.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  17499.6 ms  ✓ OrdinaryDiffEqLowStorageRK
  20763.2 ms  ✓ OrdinaryDiffEqLowOrderRK
   6598.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
  25555.0 ms  ✓ OrdinaryDiffEqTsit5
   9607.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   6220.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  11829.5 ms  ✓ BracketingNonlinearSolve
  10300.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   3074.3 ms  ✓ OrdinaryDiffEqNordsieck
   1567.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  11816.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1621.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  14844.8 ms  ✓ NonlinearSolveSpectralMethods
   7019.9 ms  ✓ OrdinaryDiffEqDifferentiation
   1494.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  10826.5 ms  ✓ SimpleNonlinearSolve
   3863.8 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1722.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6112.6 ms  ✓ OrdinaryDiffEqExponentialRK
   7803.9 ms  ✓ OrdinaryDiffEqExtrapolation
  24188.0 ms  ✓ NonlinearSolveQuasiNewton
  54593.3 ms  ✓ OrdinaryDiffEqVerner
   3330.2 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  32789.1 ms  ✓ NonlinearSolveFirstOrder
  26921.1 ms  ✓ OrdinaryDiffEqRosenbrock
  11679.1 ms  ✓ NonlinearSolve
   3579.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3880.2 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3933.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4363.3 ms  ✓ OrdinaryDiffEqPDIRK
   5124.1 ms  ✓ OrdinaryDiffEqSDIRK
  10928.1 ms  ✓ OrdinaryDiffEqBDF
  18385.5 ms  ✓ OrdinaryDiffEqFIRK
  21013.4 ms  ✓ OrdinaryDiffEqDefault
   3698.9 ms  ✓ OrdinaryDiffEq
  214 dependencies successfully precompiled in 210 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.2 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 878.40
	System time (seconds): 59.92
	Percent of CPU this job got: 345%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:31.57
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2169388
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 998
	Minor (reclaiming a frame) page faults: 15724715
	Voluntary context switches: 36799
	Involuntary context switches: 75520
	Swaps: 0
	File system inputs: 0
	File system outputs: 1562384
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
