nice: cannot set niceness: Permission denied
Precompiling packages...
   2009.6 ms  ✓ IteratorInterfaceExtensions
   2417.1 ms  ✓ Setfield
   1144.1 ms  ✓ FunctionWrappersWrappers
   5887.9 ms  ✓ FindFirstFunctions
   9248.9 ms  ✓ SparseArrays
    971.0 ms  ✓ FiniteDiff
   3607.1 ms  ✓ Accessors
   1878.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1912.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2180.9 ms  ✓ Adapt → AdaptSparseArraysExt
   1798.8 ms  ✓ Accessors → LinearAlgebraExt
   2378.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2395.8 ms  ✓ AMD
   2410.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   6211.6 ms  ✓ SpecialFunctions
   2593.1 ms  ✓ Statistics
   2674.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    799.6 ms  ✓ DiffRules
   1687.5 ms  ✓ SymbolicIndexingInterface
   2303.1 ms  ✓ SciMLOperators
    760.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    909.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3796.8 ms  ✓ ForwardDiff
   1980.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   2898.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   6995.3 ms  ✓ RecursiveArrayTools
   3697.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  11074.0 ms  ✓ SparseMatrixColorings
   2301.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2397.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2775.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3116.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   3502.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  14988.2 ms  ✓ Krylov
  17436.0 ms  ✓ SparseColumnPivotedQR
    413.4 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
  10408.4 ms  ✓ SciMLBase
   2302.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3395.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   4898.7 ms  ✓ SciMLJacobianOperators
  32677.3 ms  ✓ PureKLU
    533.6 ms  ✓ PureKLU → PureKLUForwardDiffExt
   3313.0 ms  ✓ LineSearch
   4648.5 ms  ✓ NonlinearSolveBase
   1006.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1245.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1262.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2812.2 ms  ✓ BracketingNonlinearSolve
   6150.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10244.2 ms  ✓ LinearSolve
   4019.6 ms  ✓ DiffEqBase
   7923.5 ms  ✓ NonlinearSolveSpectralMethods
   1492.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3504.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1215.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   4593.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1132.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   4869.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2758.3 ms  ✓ OrdinaryDiffEqCore
    943.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  12696.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   6173.6 ms  ✓ OrdinaryDiffEqTsit5
  13148.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2895.3 ms  ✓ OrdinaryDiffEqDifferentiation
   4819.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  14262.2 ms  ✓ SimpleNonlinearSolve
  20130.9 ms  ✓ NonlinearSolveQuasiNewton
   1269.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  37803.2 ms  ✓ NonlinearSolveFirstOrder
  38586.3 ms  ✓ OrdinaryDiffEqVerner
  29638.0 ms  ✓ OrdinaryDiffEqRosenbrock
  28911.5 ms  ✓ NonlinearSolve
   2526.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
  35091.9 ms  ✓ OrdinaryDiffEqSDIRK
   6481.8 ms  ✓ OrdinaryDiffEqBDF
  20559.1 ms  ✓ OrdinaryDiffEqDefault
   2626.4 ms  ✓ OrdinaryDiffEq
  141 dependencies successfully precompiled in 197 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 622.32
	System time (seconds): 33.77
	Percent of CPU this job got: 330%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:18.33
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2173732
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 620
	Minor (reclaiming a frame) page faults: 9390235
	Voluntary context switches: 188303
	Involuntary context switches: 71960
	Swaps: 0
	File system inputs: 48
	File system outputs: 1470568
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
