nice: cannot set niceness: Permission denied
Precompiling packages...
   1942.2 ms  ✓ LazyArtifacts
   1695.4 ms  ✓ BitTwiddlingConvenienceFunctions
   1414.6 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   4001.0 ms  ✓ PreallocationTools
   2006.8 ms  ✓ FunctionWrappersWrappers
   2486.5 ms  ✓ CPUSummary
   6293.8 ms  ✓ Accessors
   1679.4 ms  ✓ FiniteDiff
  12394.3 ms  ✓ SparseArrays
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 3291504] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x123f320->0x7c98411d5630
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4005.5 ms  ✓ StaticArrayInterface
   1927.3 ms  ✓ PolyesterWeave
   2086.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2119.4 ms  ✓ Accessors → LinearAlgebraExt
   2320.5 ms  ✓ Adapt → AdaptSparseArraysExt
   2408.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2518.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2600.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2833.0 ms  ✓ Statistics
   1996.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1590.0 ms  ✓ CloseOpenIntervals
   1628.4 ms  ✓ LayoutPointers
   7937.4 ms  ✓ SpecialFunctions
   1490.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2715.2 ms  ✓ SymbolicIndexingInterface
   1088.8 ms  ✓ DiffRules
   1505.0 ms  ✓ StrideArraysCore
   3476.5 ms  ✓ SciMLOperators
   1375.9 ms  ✓ Polyester
   1109.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1615.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    910.1 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
  17880.8 ms  ✓ StaticArrays
   2315.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2409.8 ms  ✓ Adapt → AdaptStaticArraysExt
   2422.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  22377.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2485.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2618.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2615.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 3292462] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2de2ff40->0x7a3beaa284c0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3110.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   7270.6 ms  ✓ ForwardDiff
   9560.8 ms  ✓ RecursiveArrayTools
   3301.4 ms  ✓ NLSolversBase
   2818.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   3519.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4233.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5111.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2974.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3736.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3588.9 ms  ✓ LineSearches
   7204.9 ms  ✓ FastGaussQuadrature
   4189.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  18811.9 ms  ✓ SparseMatrixColorings
  21030.6 ms  ✓ Moshi
  19205.8 ms  ✓ Krylov
    517.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
StaticArraysExt Waiting for background task / IO / timer.
[pid 3292949] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x111668f0->0x74d676871c60
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22061.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 3293198] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x543d090->0x7eb59c571e40
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22376.8 ms  ✓ Accessors → StaticArraysExt
  30320.8 ms  ✓ ExponentialUtilities
    981.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  23789.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7443.0 ms  ✓ SciMLBase
    871.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1125.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1892.6 ms  ✓ SciMLJacobianOperators
   3162.6 ms  ✓ LineSearch
   2078.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5592.9 ms  ✓ NonlinearSolveBase
   8983.5 ms  ✓ LinearSolve
   1384.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2711.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3017.6 ms  ✓ BracketingNonlinearSolve
   1131.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2056.2 ms  ✓ DiffEqBase
    912.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2932.3 ms  ✓ OrdinaryDiffEqCore
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 3293737] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xf6ac610->0x76d68c806f50
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 3293731] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x45730f0->0x7bc86e091780
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1101.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 3293764] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x10233b70->0x7806ca6760e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 3293761] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xb9925e0->0x7a09c9573d60
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   5024.6 ms  ✓ OrdinaryDiffEqFunctionMap
   5527.4 ms  ✓ OrdinaryDiffEqLinear
   5929.3 ms  ✓ OrdinaryDiffEqSymplecticRK
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 3293732] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x29c0d4f0->0x73f47f6d6260
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   6420.0 ms  ✓ OrdinaryDiffEqExplicitRK
   6419.1 ms  ✓ OrdinaryDiffEqHighOrderRK
   7602.9 ms  ✓ OrdinaryDiffEqStabilizedRK
   7698.6 ms  ✓ OrdinaryDiffEqSSPRK
   8317.3 ms  ✓ OrdinaryDiffEqLowOrderRK
   4169.8 ms  ✓ OrdinaryDiffEqPRK
   3697.6 ms  ✓ OrdinaryDiffEqQPRK
  21732.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  21934.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  21898.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
  22285.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   6064.2 ms  ✓ OrdinaryDiffEqRKN
   5585.6 ms  ✓ OrdinaryDiffEqFeagin
  12818.5 ms  ✓ OrdinaryDiffEqTsit5
  24389.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   5305.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 3293841] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x29477990->0x771914a92920
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   6592.4 ms  ✓ OrdinaryDiffEqLowStorageRK
   2241.3 ms  ✓ OrdinaryDiffEqNordsieck
   8268.4 ms  ✓ NonlinearSolveSpectralMethods
   1112.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  11840.5 ms  ✓ NonlinearSolveQuasiNewton
  31123.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1233.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 3293885] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2f2bec40->0x756fb2f81e70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  28834.1 ms  ✓ OrdinaryDiffEqVerner
  15485.2 ms  ✓ SimpleNonlinearSolve
  45751.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  28562.8 ms  ✓ NonlinearSolveFirstOrder
   2818.0 ms  ✓ OrdinaryDiffEqDifferentiation
   1517.8 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2792.7 ms  ✓ OrdinaryDiffEqExponentialRK
   3522.0 ms  ✓ OrdinaryDiffEqExtrapolation
  14624.6 ms  ✓ OrdinaryDiffEqRosenbrock
  29802.9 ms  ✓ NonlinearSolve
   2812.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3163.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3184.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3510.7 ms  ✓ OrdinaryDiffEqPDIRK
  10899.5 ms  ✓ OrdinaryDiffEqSDIRK
  14624.5 ms  ✓ OrdinaryDiffEqFIRK
   8137.4 ms  ✓ OrdinaryDiffEqBDF
  18136.0 ms  ✓ OrdinaryDiffEqDefault
   3179.2 ms  ✓ OrdinaryDiffEq
  196 dependencies successfully precompiled in 200 seconds
  11 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 3293731] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x45730f0->0x7bc86e091780
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 3293885] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2f2bec40->0x756fb2f81e70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 3293737] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xf6ac610->0x76d68c806f50
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 3291504] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x123f320->0x7c98411d5630
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 3292949] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x111668f0->0x74d676871c60
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 3293764] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x10233b70->0x7806ca6760e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 3292462] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2de2ff40->0x7a3beaa284c0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 3293761] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xb9925e0->0x7a09c9573d60
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 3293198] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x543d090->0x7eb59c571e40
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 3293841] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x29477990->0x771914a92920
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 3293732] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x29c0d4f0->0x73f47f6d6260
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 583.42
	System time (seconds): 43.79
	Percent of CPU this job got: 312%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:20.51
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1522320
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 903
	Minor (reclaiming a frame) page faults: 11792969
	Voluntary context switches: 254892
	Involuntary context switches: 99471
	Swaps: 0
	File system inputs: 0
	File system outputs: 1550440
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
