nice: cannot set niceness: Permission denied
Precompiling packages...
   1964.6 ms  ✓ LazyArtifacts
  14409.0 ms  ✓ OrdinaryDiffEqFIRK
  19422.6 ms  ✓ OrdinaryDiffEqDefault
   3053.9 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 168 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 587.62
	System time (seconds): 48.08
	Percent of CPU this job got: 377%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:48.44
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1419820
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 803
	Minor (reclaiming a frame) page faults: 12024772
	Voluntary context switches: 271942
	Involuntary context switches: 113054
	Swaps: 0
	File system inputs: 0
	File system outputs: 1366128
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
