nice: cannot set niceness: Permission denied
Precompiling packages...
   1941.6 ms  ✓ IteratorInterfaceExtensions
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2017885] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x5a1d190->0x7a4ce7971810
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   5247.8 ms  ✓ OrdinaryDiffEqFunctionMap
   5340.2 ms  ✓ OrdinaryDiffEqLinear
   5770.7 ms  ✓ OrdinaryDiffEqStabilizedRK
   6455.1 ms  ✓ OrdinaryDiffEqSymplecticRK
   6840.5 ms  ✓ OrdinaryDiffEqHighOrderRK
   6845.7 ms  ✓ OrdinaryDiffEqExplicitRK
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2017856] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x35c07f20->0x7955fcb6fcd0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   7960.6 ms  ✓ OrdinaryDiffEqSSPRK
   8674.5 ms  ✓ OrdinaryDiffEqLowOrderRK
   4418.2 ms  ✓ OrdinaryDiffEqPRK
   4020.2 ms  ✓ OrdinaryDiffEqQPRK
  21989.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   5278.7 ms  ✓ OrdinaryDiffEqRKN
  22095.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4783.8 ms  ✓ OrdinaryDiffEqFeagin
  21922.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  21959.3 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   5700.0 ms  ✓ OrdinaryDiffEqLowStorageRK
  23699.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   4945.4 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  13755.7 ms  ✓ OrdinaryDiffEqTsit5
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2017983] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1e7e92f0->0x774f39221c60
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1891.7 ms  ✓ OrdinaryDiffEqNordsieck
   7741.9 ms  ✓ NonlinearSolveSpectralMethods
   1142.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  11941.2 ms  ✓ NonlinearSolveQuasiNewton
  31035.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1239.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2018009] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x34728e80->0x71da8712b8e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  30287.4 ms  ✓ OrdinaryDiffEqVerner
  12234.6 ms  ✓ SimpleNonlinearSolve
  42096.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5031.7 ms  ✓ OrdinaryDiffEqDifferentiation
  30278.8 ms  ✓ NonlinearSolveFirstOrder
   1275.8 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2603.1 ms  ✓ OrdinaryDiffEqExponentialRK
   3331.2 ms  ✓ OrdinaryDiffEqExtrapolation
  15317.7 ms  ✓ OrdinaryDiffEqRosenbrock
  31193.9 ms  ✓ NonlinearSolve
   2785.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3107.2 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3153.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3414.9 ms  ✓ OrdinaryDiffEqPDIRK
  13834.1 ms  ✓ OrdinaryDiffEqSDIRK
  15484.4 ms  ✓ OrdinaryDiffEqFIRK
   6932.5 ms  ✓ OrdinaryDiffEqBDF
  19321.0 ms  ✓ OrdinaryDiffEqDefault
   3181.4 ms  ✓ OrdinaryDiffEq
  197 dependencies successfully precompiled in 205 seconds
  12 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 2017855] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x30591810->0x77b5af106260
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 2018009] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x34728e80->0x71da8712b8e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 2017860] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x35376000->0x77257634f430
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 2015592] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x39a9edb0->0x7cf7353d56f0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 2017039] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x11d82dc0->0x793c3ca75ea0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 2017887] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3540e740->0x78b79b35e860
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 2016524] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xedf52f0->0x76825d428580
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 2017885] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x5a1d190->0x7a4ce7971810
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 2017237] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xe8811c0->0x7ba369171f30
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ FiniteDiff → FiniteDiffSparseArraysExt
│  [pid 2016551] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2bc219e0->0x735a87d79930
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 2017983] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1e7e92f0->0x774f39221c60
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 2017856] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x35c07f20->0x7955fcb6fcd0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 592.98
	System time (seconds): 44.14
	Percent of CPU this job got: 310%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:25.49
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1600568
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 718
	Minor (reclaiming a frame) page faults: 11916306
	Voluntary context switches: 256364
	Involuntary context switches: 95471
	Swaps: 0
	File system inputs: 0
	File system outputs: 1609512
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
