nice: cannot set niceness: Permission denied
Precompiling packages...
    411.1 ms  ✓ CommonSolve
   4190.4 ms  ✓ ForwardDiff
    704.5 ms  ✓ PolyesterWeave
    572.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    745.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    577.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    527.3 ms  ✓ FastPower → FastPowerForwardDiffExt
    722.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    652.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    641.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1156.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4817.8 ms  ✓ StaticArrayInterface
    517.3 ms  ✓ CloseOpenIntervals
    600.3 ms  ✓ LayoutPointers
    633.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    732.9 ms  ✓ StrideArraysCore
    598.6 ms  ✓ Polyester
    503.9 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
    693.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
   9300.3 ms  ✓ SciMLBase
    804.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1153.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2315.9 ms  ✓ SciMLJacobianOperators
  26826.0 ms  ✓ ExponentialUtilities
   3970.4 ms  ✓ LineSearch
   1832.1 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    760.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5512.5 ms  ✓ NonlinearSolveBase
   1052.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1544.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1563.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  10408.0 ms  ✓ LinearSolve
   3113.5 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   4375.8 ms  ✓ BracketingNonlinearSolve
   6527.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1488.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2208.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5735.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1806.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3224.1 ms  ✓ DiffEqBase
   1104.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4356.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  15513.3 ms  ✓ NonlinearSolveSpectralMethods
   1154.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3478.7 ms  ✓ OrdinaryDiffEqCore
   1644.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  14100.7 ms  ✓ SimpleNonlinearSolve
   2767.7 ms  ✓ OrdinaryDiffEqStabilizedRK
   1727.4 ms  ✓ OrdinaryDiffEqFunctionMap
   1847.5 ms  ✓ OrdinaryDiffEqQPRK
   2194.0 ms  ✓ OrdinaryDiffEqSymplecticRK
   2357.6 ms  ✓ OrdinaryDiffEqFeagin
   3461.5 ms  ✓ OrdinaryDiffEqLowOrderRK
   2565.9 ms  ✓ OrdinaryDiffEqRKN
   3942.0 ms  ✓ OrdinaryDiffEqSSPRK
   2426.5 ms  ✓ OrdinaryDiffEqHighOrderRK
   2353.7 ms  ✓ OrdinaryDiffEqExplicitRK
   2934.4 ms  ✓ OrdinaryDiffEqPRK
  33801.4 ms  ✓ NonlinearSolveQuasiNewton
   5993.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   3542.6 ms  ✓ OrdinaryDiffEqLinear
   4976.5 ms  ✓ OrdinaryDiffEqDifferentiation
   3405.6 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  39324.2 ms  ✓ NonlinearSolveFirstOrder
   2476.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2082.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  19755.4 ms  ✓ OrdinaryDiffEqTsit5
   5117.6 ms  ✓ OrdinaryDiffEqExtrapolation
   4506.2 ms  ✓ OrdinaryDiffEqExponentialRK
   1852.2 ms  ✓ OrdinaryDiffEqNordsieck
  43719.4 ms  ✓ OrdinaryDiffEqVerner
  24100.0 ms  ✓ OrdinaryDiffEqRosenbrock
  47192.8 ms  ✓ NonlinearSolve
   3255.7 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3394.3 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3431.7 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3993.7 ms  ✓ OrdinaryDiffEqPDIRK
  19007.9 ms  ✓ OrdinaryDiffEqFIRK
  21466.4 ms  ✓ OrdinaryDiffEqSDIRK
   9825.6 ms  ✓ OrdinaryDiffEqBDF
  25010.6 ms  ✓ OrdinaryDiffEqDefault
   4042.2 ms  ✓ OrdinaryDiffEq
  200 dependencies successfully precompiled in 221 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 813.61
	System time (seconds): 48.40
	Percent of CPU this job got: 274%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:13.99
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2678140
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 939
	Minor (reclaiming a frame) page faults: 17177040
	Voluntary context switches: 40566
	Involuntary context switches: 19664
	Swaps: 0
	File system inputs: 0
	File system outputs: 1795912
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
