nice: cannot set niceness: Permission denied
Precompiling packages...
   1861.4 ms  ✓ CommonSolve
   2297.4 ms  ✓ LayoutPointers
   2320.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1358.7 ms  ✓ Accessors → LinearAlgebraExt
   1215.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   8211.8 ms  ✓ SpecialFunctions
   1303.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   2105.2 ms  ✓ StrideArraysCore
   1773.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1775.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1704.9 ms  ✓ DiffRules
   2990.1 ms  ✓ SymbolicIndexingInterface
   1301.2 ms  ✓ Polyester
   3977.4 ms  ✓ SciMLOperators
   3398.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1489.6 ms  ✓ FastBroadcast
   1097.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1303.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3303.3 ms  ✓ RecursiveArrayTools
  19844.3 ms  ✓ StaticArrays
   2419.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2713.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2860.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2913.5 ms  ✓ Adapt → AdaptStaticArraysExt
   3457.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9144.8 ms  ✓ ForwardDiff
   4516.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3385.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4396.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   5885.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3391.7 ms  ✓ FastPower → FastPowerForwardDiffExt
   7805.4 ms  ✓ FastGaussQuadrature
   3438.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5220.5 ms  ✓ Accessors → StaticArraysExt
   3618.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  18814.5 ms  ✓ SparseMatrixColorings
  21619.4 ms  ✓ Moshi
   3921.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3908.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  19511.7 ms  ✓ Krylov
    811.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    915.1 ms  ✓ NLSolversBase
    660.3 ms  ✓ LineSearches
   5972.9 ms  ✓ SciMLBase
   1005.3 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1029.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1283.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  16162.2 ms  ✓ ArrayLayouts
   1972.1 ms  ✓ DiffEqBase
    708.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    875.0 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   2001.8 ms  ✓ SciMLJacobianOperators
   1241.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1433.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2573.0 ms  ✓ LazyArrays
   3098.9 ms  ✓ OrdinaryDiffEqCore
   3021.6 ms  ✓ LineSearch
   1044.5 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   1529.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3359.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
  12381.0 ms  ✓ NonlinearSolveBase
  10552.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  11363.5 ms  ✓ OrdinaryDiffEqHighOrderRK
  12188.8 ms  ✓ OrdinaryDiffEqStabilizedRK
  12415.0 ms  ✓ OrdinaryDiffEqPRK
  12725.3 ms  ✓ OrdinaryDiffEqFeagin
  12861.4 ms  ✓ OrdinaryDiffEqRKN
  14196.1 ms  ✓ OrdinaryDiffEqExplicitRK
  12607.1 ms  ✓ OrdinaryDiffEqQPRK
  15035.5 ms  ✓ OrdinaryDiffEqLowOrderRK
  15308.8 ms  ✓ OrdinaryDiffEqFunctionMap
   4937.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  16089.1 ms  ✓ OrdinaryDiffEqSSPRK
   3801.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3990.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   4009.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4405.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  12418.8 ms  ✓ OrdinaryDiffEqLowStorageRK
  49285.7 ms  ✓ ExponentialUtilities
   5793.7 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2015.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   8299.7 ms  ✓ BracketingNonlinearSolve
  24423.0 ms  ✓ OrdinaryDiffEqTsit5
   3726.0 ms  ✓ OrdinaryDiffEqLinear
   1457.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2071.0 ms  ✓ OrdinaryDiffEqNordsieck
   1742.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  30142.8 ms  ✓ LinearSolve
  11135.1 ms  ✓ NonlinearSolveSpectralMethods
    864.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3485.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   9877.9 ms  ✓ SimpleNonlinearSolve
   2650.1 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3466.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    992.8 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   1360.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   6198.5 ms  ✓ OrdinaryDiffEqDifferentiation
   6102.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  53629.7 ms  ✓ OrdinaryDiffEqVerner
   5915.0 ms  ✓ OrdinaryDiffEqExponentialRK
   6752.3 ms  ✓ OrdinaryDiffEqExtrapolation
  20172.8 ms  ✓ NonlinearSolveQuasiNewton
   1542.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  29708.1 ms  ✓ NonlinearSolveFirstOrder
  23772.6 ms  ✓ OrdinaryDiffEqRosenbrock
   9508.9 ms  ✓ NonlinearSolve
   2662.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2930.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2960.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3249.7 ms  ✓ OrdinaryDiffEqPDIRK
   4109.7 ms  ✓ OrdinaryDiffEqSDIRK
  10385.2 ms  ✓ OrdinaryDiffEqBDF
  15167.0 ms  ✓ OrdinaryDiffEqFIRK
  19574.9 ms  ✓ OrdinaryDiffEqDefault
   3030.0 ms  ✓ OrdinaryDiffEq
  209 dependencies successfully precompiled in 168 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 589.85
	System time (seconds): 47.05
	Percent of CPU this job got: 377%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:48.73
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1417124
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 730
	Minor (reclaiming a frame) page faults: 11949103
	Voluntary context switches: 256108
	Involuntary context switches: 111829
	Swaps: 0
	File system inputs: 0
	File system outputs: 1365464
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
