nice: cannot set niceness: Permission denied
Precompiling packages...
    417.2 ms  ✓ CommonSolve
   1154.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   9305.2 ms  ✓ SciMLBase
  13054.0 ms  ✓ StaticArrayInterface
   1193.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1366.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1622.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    662.1 ms  ✓ CloseOpenIntervals
    815.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    749.3 ms  ✓ LayoutPointers
    825.1 ms  ✓ StrideArraysCore
    699.9 ms  ✓ Polyester
   2679.1 ms  ✓ SciMLJacobianOperators
    756.4 ms  ✓ FastBroadcast
    839.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  28619.9 ms  ✓ ExponentialUtilities
   1719.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3919.3 ms  ✓ LineSearch
    716.8 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5295.1 ms  ✓ NonlinearSolveBase
    912.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    916.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1377.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1385.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1351.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10592.7 ms  ✓ LinearSolve
   1834.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   4008.8 ms  ✓ BracketingNonlinearSolve
   3019.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1169.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
    961.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2671.8 ms  ✓ DiffEqBase
   5357.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1072.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1387.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1270.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1794.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3859.2 ms  ✓ OrdinaryDiffEqCore
   1400.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  14841.6 ms  ✓ NonlinearSolveSpectralMethods
   2628.2 ms  ✓ OrdinaryDiffEqStabilizedRK
   1649.5 ms  ✓ OrdinaryDiffEqFunctionMap
   2013.0 ms  ✓ OrdinaryDiffEqQPRK
  13831.1 ms  ✓ SimpleNonlinearSolve
   2103.1 ms  ✓ OrdinaryDiffEqSymplecticRK
   3304.4 ms  ✓ OrdinaryDiffEqLowOrderRK
   2360.3 ms  ✓ OrdinaryDiffEqFeagin
   2547.2 ms  ✓ OrdinaryDiffEqRKN
   4012.7 ms  ✓ OrdinaryDiffEqSSPRK
   2497.4 ms  ✓ OrdinaryDiffEqHighOrderRK
   2385.3 ms  ✓ OrdinaryDiffEqExplicitRK
   2182.0 ms  ✓ OrdinaryDiffEqPRK
   5760.9 ms  ✓ OrdinaryDiffEqLowStorageRK
   4236.8 ms  ✓ OrdinaryDiffEqLinear
  33835.5 ms  ✓ NonlinearSolveQuasiNewton
   1689.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1683.2 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6195.3 ms  ✓ OrdinaryDiffEqDifferentiation
  18709.6 ms  ✓ OrdinaryDiffEqTsit5
  38227.3 ms  ✓ NonlinearSolveFirstOrder
   3302.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2324.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2861.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1989.3 ms  ✓ OrdinaryDiffEqNordsieck
   5593.0 ms  ✓ OrdinaryDiffEqExponentialRK
   5928.1 ms  ✓ OrdinaryDiffEqExtrapolation
  42551.5 ms  ✓ OrdinaryDiffEqVerner
  14498.3 ms  ✓ NonlinearSolve
   3454.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4201.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4290.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4591.3 ms  ✓ OrdinaryDiffEqPDIRK
   5583.5 ms  ✓ OrdinaryDiffEqSDIRK
  28182.6 ms  ✓ OrdinaryDiffEqRosenbrock
  17956.4 ms  ✓ OrdinaryDiffEqFIRK
  17189.9 ms  ✓ OrdinaryDiffEqBDF
  25505.9 ms  ✓ OrdinaryDiffEqDefault
   3831.5 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 183 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 763.69
	System time (seconds): 48.74
	Percent of CPU this job got: 293%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:36.82
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2797024
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1101
	Minor (reclaiming a frame) page faults: 17338163
	Voluntary context switches: 41185
	Involuntary context switches: 20932
	Swaps: 0
	File system inputs: 216
	File system outputs: 1610128
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
