nice: cannot set niceness: Permission denied
Precompiling packages...
   2021.6 ms  ✓ IteratorInterfaceExtensions
   8507.9 ms  ✓ ForwardDiff
   3500.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4575.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2609.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   6660.5 ms  ✓ FastGaussQuadrature
  10891.4 ms  ✓ RecursiveArrayTools
   5987.6 ms  ✓ Accessors → StaticArraysExt
   4586.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4808.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  19009.5 ms  ✓ SparseMatrixColorings
   5314.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2817.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2756.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2804.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  22899.3 ms  ✓ Moshi
  19819.0 ms  ✓ Krylov
    808.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    544.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7472.0 ms  ✓ SciMLBase
    854.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    894.8 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1078.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2612.2 ms  ✓ SciMLJacobianOperators
  32715.0 ms  ✓ ExponentialUtilities
   5245.6 ms  ✓ LineSearch
    884.3 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1057.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   6477.4 ms  ✓ NonlinearSolveBase
   1671.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  11053.2 ms  ✓ LinearSolve
   1308.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1344.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1353.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1536.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2857.5 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3511.0 ms  ✓ BracketingNonlinearSolve
   1190.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1140.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2159.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1347.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1407.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2673.5 ms  ✓ DiffEqBase
   6323.9 ms  ✓ NonlinearSolveSpectralMethods
   1788.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1695.5 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1701.5 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1857.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3821.0 ms  ✓ OrdinaryDiffEqCore
   2306.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9787.9 ms  ✓ SimpleNonlinearSolve
   9424.9 ms  ✓ OrdinaryDiffEqFunctionMap
  11018.9 ms  ✓ OrdinaryDiffEqLinear
  10687.8 ms  ✓ OrdinaryDiffEqQPRK
  11211.2 ms  ✓ OrdinaryDiffEqPRK
  12027.1 ms  ✓ OrdinaryDiffEqSymplecticRK
  12718.4 ms  ✓ OrdinaryDiffEqHighOrderRK
  13096.9 ms  ✓ OrdinaryDiffEqFeagin
  14179.9 ms  ✓ OrdinaryDiffEqRKN
  14430.2 ms  ✓ OrdinaryDiffEqExplicitRK
  14632.6 ms  ✓ OrdinaryDiffEqStabilizedRK
  15618.3 ms  ✓ OrdinaryDiffEqSSPRK
  16529.8 ms  ✓ OrdinaryDiffEqLowOrderRK
   5609.6 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  25536.5 ms  ✓ NonlinearSolveQuasiNewton
  10323.6 ms  ✓ OrdinaryDiffEqLowStorageRK
  19934.1 ms  ✓ OrdinaryDiffEqTsit5
   2963.1 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   9195.1 ms  ✓ OrdinaryDiffEqDifferentiation
   3926.7 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   1633.0 ms  ✓ OrdinaryDiffEqNordsieck
   1625.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   3588.1 ms  ✓ OrdinaryDiffEqExponentialRK
   5796.8 ms  ✓ OrdinaryDiffEqExtrapolation
  38587.3 ms  ✓ NonlinearSolveFirstOrder
  14328.2 ms  ✓ NonlinearSolve
   6830.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
  52921.4 ms  ✓ OrdinaryDiffEqVerner
  32372.7 ms  ✓ OrdinaryDiffEqRosenbrock
   3964.2 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4095.2 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4297.8 ms  ✓ OrdinaryDiffEqPDIRK
   5180.3 ms  ✓ OrdinaryDiffEqSDIRK
  10230.9 ms  ✓ OrdinaryDiffEqBDF
  15410.8 ms  ✓ OrdinaryDiffEqFIRK
  18248.3 ms  ✓ OrdinaryDiffEqDefault
   2742.8 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 162 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 578.38
	System time (seconds): 47.97
	Percent of CPU this job got: 384%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:43.05
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1380884
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1133
	Minor (reclaiming a frame) page faults: 11803523
	Voluntary context switches: 264475
	Involuntary context switches: 113267
	Swaps: 0
	File system inputs: 40
	File system outputs: 1352520
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
