nice: cannot set niceness: Permission denied
Precompiling packages...
   1865.6 ms  ✓ CommonSolve
   3381.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   2696.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2481.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3896.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2989.8 ms  ✓ Accessors → StaticArraysExt
   3003.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   7323.2 ms  ✓ FastGaussQuadrature
  21012.4 ms  ✓ Krylov
  21707.9 ms  ✓ Moshi
   2635.3 ms  ✓ NLSolversBase
    748.2 ms  ✓ LineSearches
   5665.5 ms  ✓ SciMLBase
   1024.3 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1048.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1305.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  15181.1 ms  ✓ ArrayLayouts
   1982.2 ms  ✓ DiffEqBase
    775.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    902.4 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1873.9 ms  ✓ SciMLJacobianOperators
   1438.5 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1560.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2658.3 ms  ✓ LazyArrays
   3019.0 ms  ✓ LineSearch
   3239.0 ms  ✓ OrdinaryDiffEqCore
   2051.0 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2197.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   2629.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  11498.1 ms  ✓ NonlinearSolveBase
   8998.2 ms  ✓ OrdinaryDiffEqFunctionMap
  10591.9 ms  ✓ OrdinaryDiffEqQPRK
  11061.2 ms  ✓ OrdinaryDiffEqHighOrderRK
  11462.6 ms  ✓ OrdinaryDiffEqSymplecticRK
  13101.0 ms  ✓ OrdinaryDiffEqStabilizedRK
  13401.5 ms  ✓ OrdinaryDiffEqSSPRK
  14210.1 ms  ✓ OrdinaryDiffEqExplicitRK
  14306.8 ms  ✓ OrdinaryDiffEqPRK
   5499.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  15888.9 ms  ✓ OrdinaryDiffEqLowOrderRK
  15811.8 ms  ✓ OrdinaryDiffEqFeagin
  15851.1 ms  ✓ OrdinaryDiffEqRKN
   3498.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3685.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3699.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4193.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  13234.2 ms  ✓ OrdinaryDiffEqLowStorageRK
  50448.4 ms  ✓ ExponentialUtilities
   5496.2 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  21861.5 ms  ✓ OrdinaryDiffEqTsit5
   3346.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   4007.7 ms  ✓ OrdinaryDiffEqLinear
   9042.9 ms  ✓ BracketingNonlinearSolve
   2182.9 ms  ✓ OrdinaryDiffEqNordsieck
    945.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2642.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  28989.4 ms  ✓ LinearSolve
  11332.5 ms  ✓ NonlinearSolveSpectralMethods
    858.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3530.5 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2373.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   9865.4 ms  ✓ SimpleNonlinearSolve
   3454.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    966.6 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   1612.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   6221.2 ms  ✓ OrdinaryDiffEqDifferentiation
   5417.9 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5247.1 ms  ✓ OrdinaryDiffEqExponentialRK
   5920.9 ms  ✓ OrdinaryDiffEqExtrapolation
  54502.7 ms  ✓ OrdinaryDiffEqVerner
  19805.1 ms  ✓ NonlinearSolveQuasiNewton
   1557.1 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  29289.0 ms  ✓ NonlinearSolveFirstOrder
  24040.7 ms  ✓ OrdinaryDiffEqRosenbrock
   9986.9 ms  ✓ NonlinearSolve
   2678.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2965.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2997.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3253.9 ms  ✓ OrdinaryDiffEqPDIRK
   4047.2 ms  ✓ OrdinaryDiffEqSDIRK
   9967.1 ms  ✓ OrdinaryDiffEqBDF
  14326.6 ms  ✓ OrdinaryDiffEqFIRK
  19575.8 ms  ✓ OrdinaryDiffEqDefault
   3000.5 ms  ✓ OrdinaryDiffEq
  209 dependencies successfully precompiled in 168 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 589.83
	System time (seconds): 46.79
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:49.04
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1423504
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 763
	Minor (reclaiming a frame) page faults: 11938214
	Voluntary context switches: 263207
	Involuntary context switches: 113075
	Swaps: 0
	File system inputs: 0
	File system outputs: 1366920
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
