nice: cannot set niceness: Permission denied
Precompiling packages...
   1609.9 ms  ✓ UUIDs
   5921.0 ms  ✓ BinaryHeaps
  16799.7 ms  ✓ Distributed
  10279.3 ms  ✓ RecipesBase
   6509.4 ms  ✓ IntelOpenMP_jll
   4615.0 ms  ✓ LogExpFunctions
   3057.6 ms  ✓ CommonSubexpressions
  13608.8 ms  ✓ Tables
   3000.2 ms  ✓ TruncatedStacktraces
   8236.5 ms  ✓ oneTBB_jll
  13499.8 ms  ✓ ConcreteStructs
   2540.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3184.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2593.9 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2681.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   7091.8 ms  ✓ Setfield
   2311.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8409.5 ms  ✓ MaybeInplace
   7992.6 ms  ✓ FastBroadcast
  26119.2 ms  ✓ SparseArrays
  10298.7 ms  ✓ SciMLStructures
   4474.5 ms  ✓ FiniteDiff
  17991.9 ms  ✓ RuntimeGeneratedFunctions
  20616.7 ms  ✓ StringManipulation
   8517.6 ms  ✓ PreallocationTools
  20401.9 ms  ✓ FindFirstFunctions
   7811.3 ms  ✓ MKL_jll
   4791.5 ms  ✓ Statistics → SparseArraysExt
   5214.2 ms  ✓ AMD
   3096.2 ms  ✓ Adapt → AdaptSparseArraysExt
  13182.5 ms  ✓ DifferentiationInterface
   3678.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2205.0 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
  17078.1 ms  ✓ Accessors
   3294.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2895.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1930.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  13581.5 ms  ✓ FunctionWrappersWrappers
   2214.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2507.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1845.4 ms  ✓ Accessors → LinearAlgebraExt
  13725.5 ms  ✓ SpecialFunctions
   1696.1 ms  ✓ DiffRules
   4805.5 ms  ✓ RespecializeParams
   6105.9 ms  ✓ SymbolicIndexingInterface
  18793.5 ms  ✓ SparseMatrixColorings
  22997.1 ms  ✓ Krylov
  15955.2 ms  ✓ SciMLOperators
   4124.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  15053.6 ms  ✓ ForwardDiff
  24429.9 ms  ✓ SparseColumnPivotedQR
   2403.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    965.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   1093.1 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
   1947.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  14706.9 ms  ✓ RecursiveArrayTools
   3517.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   1133.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1189.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsTablesExt
   1212.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1284.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1419.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  57453.2 ms  ✓ LHLFactorization
  47934.5 ms  ✓ PureKLU
  20468.6 ms  ✓ SciMLBase
   1032.1 ms  ✓ PureKLU → PureKLUForwardDiffExt
    791.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1483.8 ms  ✓ LHLFactorization → LHLFactorizationSparseExt
   1994.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3890.0 ms  ✓ SciMLJacobianOperators
  77101.8 ms  ✓ REPL
  10510.3 ms  ✓ LineSearch
   4800.6 ms  ✓ Pkg → REPLExt
  24936.7 ms  ✓ LinearSolve
   1911.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2119.6 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
  20074.5 ms  ✓ PrettyTables
    671.9 ms  ✓ SymbolicIndexingInterface → SymbolicIndexingInterfacePrettyTablesExt
   4081.6 ms  ✓ TimerOutputs
   5825.4 ms  ✓ NonlinearSolveBase
   1390.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1709.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1728.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2195.7 ms  ✓ BracketingNonlinearSolve
   3226.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1276.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   5799.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   5724.8 ms  ✓ DiffEqBase
   2803.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
  10241.0 ms  ✓ NonlinearSolveSpectralMethods
   1665.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6874.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  10435.0 ms  ✓ SimpleNonlinearSolve
   8392.7 ms  ✓ OrdinaryDiffEqCore
   1397.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   4637.9 ms  ✓ OrdinaryDiffEqDifferentiation
   2435.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  18295.3 ms  ✓ OrdinaryDiffEqTsit5
  32059.7 ms  ✓ NonlinearSolveQuasiNewton
   2132.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  33595.1 ms  ✓ OrdinaryDiffEqVerner
  49662.2 ms  ✓ NonlinearSolveFirstOrder
  49390.3 ms  ✓ OrdinaryDiffEqRosenbrock
  52258.6 ms  ✓ NonlinearSolve
   4542.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
  30843.6 ms  ✓ OrdinaryDiffEqSDIRK
  24210.4 ms  ✓ OrdinaryDiffEqBDF
  65155.3 ms  ✓ OrdinaryDiffEqDefault
   3580.0 ms  ✓ OrdinaryDiffEq
  158 dependencies successfully precompiled in 365 seconds. 26 already precompiled.
  24 dependencies precompiled but different versions are currently loaded (ArgTools, Base64, Dates, Downloads, JuliaSyntaxHighlighting, LibCURL, LibCURL_jll, LibGit2, LibGit2_jll, LibSSH2_jll, Logging, Markdown, MozillaCACerts_jll, NetworkOptions, OpenSSL_jll, Pkg, Printf, StyledStrings, TOML, Tar, UUIDs, Zlib_jll, nghttp2_jll and p7zip_jll). Restart julia to access the new versions. Otherwise, 109 dependents of these packages may trigger further precompilation to work with the unexpected versions.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.7 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1215.51
	System time (seconds): 52.95
	Percent of CPU this job got: 295%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:09.49
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2993248
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 907
	Minor (reclaiming a frame) page faults: 15551718
	Voluntary context switches: 35914
	Involuntary context switches: 68989
	Swaps: 0
	File system inputs: 0
	File system outputs: 2321016
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
