nice: cannot set niceness: Permission denied
Precompiling packages...
   1955.8 ms  ✓ LazyArtifacts
   1102.5 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1932.1 ms  ✓ DiffEqBase
    883.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2850.3 ms  ✓ OrdinaryDiffEqCore
    998.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 913275] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xef86000->0x73f7a2d87e80
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 913270] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2aac1900->0x7a85c085c4f0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 913303] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x32a65490->0x7c7284fd0520
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 913300] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x80ff190->0x7631c3336380
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4951.3 ms  ✓ OrdinaryDiffEqFunctionMap
   5566.1 ms  ✓ OrdinaryDiffEqLinear
   6172.8 ms  ✓ OrdinaryDiffEqSymplecticRK
   6472.3 ms  ✓ OrdinaryDiffEqExplicitRK
   6575.7 ms  ✓ OrdinaryDiffEqHighOrderRK
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 913271] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1620bbd0->0x7e2a01b66260
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   6756.8 ms  ✓ OrdinaryDiffEqStabilizedRK
   7477.0 ms  ✓ OrdinaryDiffEqSSPRK
   8479.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   4569.4 ms  ✓ OrdinaryDiffEqPRK
   3577.2 ms  ✓ OrdinaryDiffEqQPRK
   4366.4 ms  ✓ OrdinaryDiffEqFeagin
  21894.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  21891.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   5175.2 ms  ✓ OrdinaryDiffEqRKN
  21675.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
  21953.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   6177.1 ms  ✓ OrdinaryDiffEqLowStorageRK
  13131.0 ms  ✓ OrdinaryDiffEqTsit5
  24230.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   4856.1 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 913380] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x6777af0->0x7bd375d3c1f0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1920.8 ms  ✓ OrdinaryDiffEqNordsieck
   7642.5 ms  ✓ NonlinearSolveSpectralMethods
   1118.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  11688.1 ms  ✓ NonlinearSolveQuasiNewton
  31048.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1267.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 913424] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x6a8e350->0x79d674e44880
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  28208.9 ms  ✓ OrdinaryDiffEqVerner
  12786.7 ms  ✓ SimpleNonlinearSolve
  44320.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  28299.2 ms  ✓ NonlinearSolveFirstOrder
   3387.3 ms  ✓ OrdinaryDiffEqDifferentiation
   1264.9 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2612.9 ms  ✓ OrdinaryDiffEqExponentialRK
   3302.8 ms  ✓ OrdinaryDiffEqExtrapolation
  14281.4 ms  ✓ OrdinaryDiffEqRosenbrock
  29987.6 ms  ✓ NonlinearSolve
   2631.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2883.2 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2984.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3307.1 ms  ✓ OrdinaryDiffEqPDIRK
  10746.6 ms  ✓ OrdinaryDiffEqSDIRK
  14406.2 ms  ✓ OrdinaryDiffEqFIRK
   7665.1 ms  ✓ OrdinaryDiffEqBDF
  18166.8 ms  ✓ OrdinaryDiffEqDefault
   3124.3 ms  ✓ OrdinaryDiffEq
  197 dependencies successfully precompiled in 198 seconds
  11 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 913270] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2aac1900->0x7a85c085c4f0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 913424] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x6a8e350->0x79d674e44880
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 913275] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xef86000->0x73f7a2d87e80
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 910987] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xc0faa70->0x71ed427d56c0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 912500] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2ea96740->0x7926c8e71ed0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 913303] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x32a65490->0x7c7284fd0520
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 911934] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x37587d40->0x7f5fd8624550
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 913300] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x80ff190->0x7631c3336380
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 912728] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1d514370->0x73106a571f00
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 913380] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x6777af0->0x7bd375d3c1f0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 913271] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1620bbd0->0x7e2a01b66260
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 577.29
	System time (seconds): 43.38
	Percent of CPU this job got: 311%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:19.41
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1552856
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 705
	Minor (reclaiming a frame) page faults: 11711385
	Voluntary context switches: 251963
	Involuntary context switches: 94070
	Swaps: 0
	File system inputs: 0
	File system outputs: 1556544
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
