nice: cannot set niceness: Permission denied
Precompiling packages...
   1507.4 ms  ✓ nghttp2_jll
   2900.5 ms  ✓ Adapt
  16722.8 ms  ✓ ExproniconLite
   2402.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   9294.5 ms  ✓ NaNMath
   2893.1 ms  ✓ DiffResults
  10402.0 ms  ✓ Compat
  15108.2 ms  ✓ IrrationalConstants
   3167.6 ms  ✓ JLLWrappers
   2871.8 ms  ✓ PrecompileTools
   2709.2 ms  ✓ FunctionWrappersWrappers
   2204.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  20491.0 ms  ✓ MacroTools
   4090.9 ms  ✓ SciMLLogging
   3494.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  15012.7 ms  ✓ InteractiveUtils
  10367.5 ms  ✓ RuntimeGeneratedFunctions
   2834.1 ms  ✓ EnzymeCore → AdaptExt
   3516.7 ms  ✓ GPUArraysCore
  13108.0 ms  ✓ DifferentiationInterface
   2605.8 ms  ✓ Compat → CompatLinearAlgebraExt
   3505.8 ms  ✓ LogExpFunctions
  12090.6 ms  ✓ ThreadingUtilities
   3702.7 ms  ✓ OpenSpecFun_jll
   2989.6 ms  ✓ CommonSubexpressions
   3011.9 ms  ✓ TruncatedStacktraces
   9704.6 ms  ✓ DataStructures
   7202.4 ms  ✓ oneTBB_jll
   3486.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  20915.2 ms  ✓ TimerOutputs
   6299.6 ms  ✓ Setfield
   8678.6 ms  ✓ IntelOpenMP_jll
  18310.8 ms  ✓ Distributed
   2474.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  11301.0 ms  ✓ ArrayInterface
   8485.0 ms  ✓ RecipesBase
  10772.2 ms  ✓ Jieko
   1971.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2108.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2697.9 ms  ✓ MaybeInplace
   4431.1 ms  ✓ MKL_jll
   2394.8 ms  ✓ FiniteDiff
   4488.1 ms  ✓ PreallocationTools
  23724.4 ms  ✓ SparseArrays
   1226.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   6202.6 ms  ✓ SciMLStructures
  10585.6 ms  ✓ ChainRulesCore
  10402.1 ms  ✓ SpecialFunctions
   3183.0 ms  ✓ Adapt → AdaptSparseArraysExt
   3459.4 ms  ✓ Statistics → SparseArraysExt
   3428.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  14688.7 ms  ✓ Accessors
   3704.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3703.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   4110.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   4381.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2700.9 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2594.2 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   2393.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2486.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2205.3 ms  ✓ Accessors → LinearAlgebraExt
   3105.7 ms  ✓ DiffRules
   8486.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   8724.4 ms  ✓ NLSolversBase
   6669.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   6983.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  24024.5 ms  ✓ Static
   1690.8 ms  ✓ BitTwiddlingConvenienceFunctions
   2978.4 ms  ✓ CPUSummary
   8295.7 ms  ✓ SymbolicIndexingInterface
   5892.8 ms  ✓ LineSearches
   9062.4 ms  ✓ SciMLOperators
   2300.6 ms  ✓ PolyesterWeave
   1423.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1618.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  14289.6 ms  ✓ ForwardDiff
  22026.6 ms  ✓ SparseMatrixColorings
  35922.1 ms  ✓ StaticArrays
   2602.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   3493.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   3295.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3297.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4923.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3498.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3492.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3505.2 ms  ✓ Adapt → AdaptStaticArraysExt
   3673.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  29058.4 ms  ✓ Krylov
   3599.6 ms  ✓ Accessors → StaticArraysExt
   4906.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   7499.0 ms  ✓ FastGaussQuadrature
  10404.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   9317.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  36821.1 ms  ✓ Moshi
  23354.7 ms  ✓ StaticArrayInterface
  20038.3 ms  ✓ RecursiveArrayTools
    808.0 ms  ✓ CloseOpenIntervals
    942.9 ms  ✓ LayoutPointers
   1002.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    842.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    906.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    996.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    779.8 ms  ✓ StrideArraysCore
    614.3 ms  ✓ Polyester
    635.7 ms  ✓ FastBroadcast
    580.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  41790.8 ms  ✓ ExponentialUtilities
  11645.0 ms  ✓ SciMLBase
   1725.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    923.9 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
    929.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1842.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3241.6 ms  ✓ SciMLJacobianOperators
   4588.4 ms  ✓ LineSearch
   8355.2 ms  ✓ LinearSolve
   1177.8 ms  ✓ LineSearch → LineSearchLineSearchesExt
   7221.3 ms  ✓ NonlinearSolveBase
   4100.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2598.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   2599.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2711.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2846.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2941.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   5737.7 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   4311.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5539.5 ms  ✓ BracketingNonlinearSolve
   2169.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1230.6 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1440.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   3207.3 ms  ✓ DiffEqBase
   2524.8 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   2805.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2915.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   9808.2 ms  ✓ NonlinearSolveSpectralMethods
   1218.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6171.9 ms  ✓ OrdinaryDiffEqCore
   8740.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  11699.7 ms  ✓ OrdinaryDiffEqFunctionMap
  14525.6 ms  ✓ OrdinaryDiffEqSymplecticRK
  14728.8 ms  ✓ OrdinaryDiffEqExplicitRK
  23801.5 ms  ✓ SimpleNonlinearSolve
  15643.4 ms  ✓ OrdinaryDiffEqHighOrderRK
  15910.3 ms  ✓ OrdinaryDiffEqFeagin
  16191.4 ms  ✓ OrdinaryDiffEqRKN
  16213.1 ms  ✓ OrdinaryDiffEqPRK
  16246.7 ms  ✓ OrdinaryDiffEqStabilizedRK
  18041.1 ms  ✓ OrdinaryDiffEqSSPRK
  18442.7 ms  ✓ OrdinaryDiffEqLowOrderRK
  10411.6 ms  ✓ OrdinaryDiffEqQPRK
   3689.0 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   8725.7 ms  ✓ OrdinaryDiffEqLinear
  34261.9 ms  ✓ NonlinearSolveQuasiNewton
  12530.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   7102.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  25578.0 ms  ✓ OrdinaryDiffEqTsit5
  12163.8 ms  ✓ OrdinaryDiffEqDifferentiation
   3285.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   1978.2 ms  ✓ OrdinaryDiffEqNordsieck
   2222.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  46173.4 ms  ✓ NonlinearSolveFirstOrder
   7998.0 ms  ✓ OrdinaryDiffEqExponentialRK
   8438.7 ms  ✓ OrdinaryDiffEqExtrapolation
  47647.8 ms  ✓ OrdinaryDiffEqVerner
  14453.5 ms  ✓ NonlinearSolve
  24642.5 ms  ✓ OrdinaryDiffEqRosenbrock
   5383.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3729.1 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3775.1 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4165.0 ms  ✓ OrdinaryDiffEqPDIRK
   4907.1 ms  ✓ OrdinaryDiffEqSDIRK
   9543.0 ms  ✓ OrdinaryDiffEqBDF
  17698.0 ms  ✓ OrdinaryDiffEqFIRK
  20665.4 ms  ✓ OrdinaryDiffEqDefault
   3618.8 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 203 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 845.60
	System time (seconds): 59.89
	Percent of CPU this job got: 342%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:24.58
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2192936
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 983
	Minor (reclaiming a frame) page faults: 15493609
	Voluntary context switches: 37199
	Involuntary context switches: 69623
	Swaps: 0
	File system inputs: 0
	File system outputs: 1541896
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
