nice: cannot set niceness: Permission denied
Precompiling packages...
   1815.5 ms  ✓ CommonSolve
   1602.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   3254.1 ms  ✓ PreallocationTools
   2914.6 ms  ✓ CPUSummary
   1202.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   3301.4 ms  ✓ StaticArrayInterface
  13887.5 ms  ✓ SparseArrays
   3704.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1812.0 ms  ✓ FiniteDiff
   7062.4 ms  ✓ Accessors
   2093.9 ms  ✓ PolyesterWeave
   1813.7 ms  ✓ CloseOpenIntervals
   2095.7 ms  ✓ LayoutPointers
   2095.3 ms  ✓ Adapt → AdaptSparseArraysExt
   1997.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2293.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2037.3 ms  ✓ Accessors → LinearAlgebraExt
   2299.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2396.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2506.2 ms  ✓ Statistics
   9113.6 ms  ✓ SpecialFunctions
   1300.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2507.9 ms  ✓ StrideArraysCore
   1673.5 ms  ✓ DiffRules
   2002.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   1612.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1893.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3201.0 ms  ✓ SymbolicIndexingInterface
   1795.2 ms  ✓ Polyester
   3790.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4427.4 ms  ✓ SciMLOperators
   1204.6 ms  ✓ FastBroadcast
    979.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1204.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3600.7 ms  ✓ RecursiveArrayTools
  19897.4 ms  ✓ StaticArrays
   2105.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1804.9 ms  ✓ Adapt → AdaptStaticArraysExt
   2418.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2511.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2714.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3107.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9996.8 ms  ✓ ForwardDiff
   3104.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3678.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   6306.4 ms  ✓ FastGaussQuadrature
   3816.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3908.4 ms  ✓ Accessors → StaticArraysExt
   2027.4 ms  ✓ FastPower → FastPowerForwardDiffExt
  16417.6 ms  ✓ SparseMatrixColorings
   2171.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2787.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2822.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3005.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2143.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  21630.9 ms  ✓ Moshi
   1859.4 ms  ✓ NLSolversBase
  19151.2 ms  ✓ Krylov
    717.7 ms  ✓ LineSearches
   5774.8 ms  ✓ SciMLBase
   1020.4 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1037.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1344.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  16419.3 ms  ✓ ArrayLayouts
   1933.9 ms  ✓ DiffEqBase
    863.7 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    730.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1998.9 ms  ✓ SciMLJacobianOperators
   1190.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1425.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2522.5 ms  ✓ LazyArrays
   3101.3 ms  ✓ OrdinaryDiffEqCore
   1036.6 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   3085.0 ms  ✓ LineSearch
   2160.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   4005.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
  13590.0 ms  ✓ NonlinearSolveBase
  11763.5 ms  ✓ OrdinaryDiffEqPRK
  12062.8 ms  ✓ OrdinaryDiffEqHighOrderRK
  12396.3 ms  ✓ OrdinaryDiffEqExplicitRK
  12778.8 ms  ✓ OrdinaryDiffEqRKN
  11999.8 ms  ✓ OrdinaryDiffEqQPRK
  14262.6 ms  ✓ OrdinaryDiffEqSSPRK
  14607.4 ms  ✓ OrdinaryDiffEqSymplecticRK
  14887.1 ms  ✓ OrdinaryDiffEqFunctionMap
   3851.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  15839.2 ms  ✓ OrdinaryDiffEqFeagin
  16807.7 ms  ✓ OrdinaryDiffEqStabilizedRK
  17809.3 ms  ✓ OrdinaryDiffEqLowOrderRK
  47416.4 ms  ✓ ExponentialUtilities
   3142.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3150.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3682.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3694.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2879.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  12602.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   5409.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   4835.9 ms  ✓ OrdinaryDiffEqLinear
  23239.5 ms  ✓ OrdinaryDiffEqTsit5
   8623.9 ms  ✓ BracketingNonlinearSolve
   1696.6 ms  ✓ OrdinaryDiffEqNordsieck
    971.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3111.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  30772.8 ms  ✓ LinearSolve
  11336.2 ms  ✓ NonlinearSolveSpectralMethods
    850.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3516.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2045.0 ms  ✓ LinearSolve → LinearSolveEnzymeExt
  10038.5 ms  ✓ SimpleNonlinearSolve
   3358.6 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1922.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
    993.9 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6826.4 ms  ✓ OrdinaryDiffEqDifferentiation
   4890.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   6072.8 ms  ✓ OrdinaryDiffEqExponentialRK
  53354.1 ms  ✓ OrdinaryDiffEqVerner
   6779.8 ms  ✓ OrdinaryDiffEqExtrapolation
  20425.0 ms  ✓ NonlinearSolveQuasiNewton
   1629.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  30166.9 ms  ✓ NonlinearSolveFirstOrder
  23819.5 ms  ✓ OrdinaryDiffEqRosenbrock
   8948.8 ms  ✓ NonlinearSolve
   2699.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2912.8 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3009.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3296.5 ms  ✓ OrdinaryDiffEqPDIRK
   4095.1 ms  ✓ OrdinaryDiffEqSDIRK
  10058.4 ms  ✓ OrdinaryDiffEqBDF
  14554.6 ms  ✓ OrdinaryDiffEqFIRK
  19501.2 ms  ✓ OrdinaryDiffEqDefault
   2982.9 ms  ✓ OrdinaryDiffEq
  209 dependencies successfully precompiled in 168 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 589.16
	System time (seconds): 47.90
	Percent of CPU this job got: 377%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:48.81
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1455108
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 780
	Minor (reclaiming a frame) page faults: 12045199
	Voluntary context switches: 256582
	Involuntary context switches: 104334
	Swaps: 0
	File system inputs: 0
	File system outputs: 1366096
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
