nice: cannot set niceness: Permission denied
Precompiling packages...
    403.9 ms  ✓ CommonSolve
  212 dependencies successfully precompiled in 175 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 740.03
	System time (seconds): 48.93
	Percent of CPU this job got: 297%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:24.80
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2594840
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1131
	Minor (reclaiming a frame) page faults: 17094103
	Voluntary context switches: 37323
	Involuntary context switches: 21566
	Swaps: 0
	File system inputs: 0
	File system outputs: 1590768
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
