nice: cannot set niceness: Permission denied
Precompiling packages...
   1595.5 ms  ✓ nghttp2_jll
   3308.7 ms  ✓ FastBroadcast
   2396.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   7704.6 ms  ✓ oneTBB_jll
  18201.4 ms  ✓ Distributed
   2212.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   6467.0 ms  ✓ Setfield
   9184.4 ms  ✓ RecipesBase
   3610.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
  19683.8 ms  ✓ TimerOutputs
   1278.5 ms  ✓ FiniteDiff
   5393.7 ms  ✓ PreallocationTools
  20437.2 ms  ✓ SparseArrays
   1114.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2798.7 ms  ✓ MKL_jll
   6678.9 ms  ✓ SciMLStructures
   2557.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2867.4 ms  ✓ Adapt → AdaptSparseArraysExt
   2976.8 ms  ✓ Statistics → SparseArraysExt
   2904.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3020.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2901.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3368.6 ms  ✓ AMD
  12264.7 ms  ✓ Accessors
   7187.4 ms  ✓ FunctionWrappersWrappers
   8216.4 ms  ✓ SpecialFunctions
    645.9 ms  ✓ Accessors → LinearAlgebraExt
    906.1 ms  ✓ DiffRules
   3275.0 ms  ✓ SymbolicIndexingInterface
   4093.2 ms  ✓ SciMLOperators
    884.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1498.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  13469.7 ms  ✓ SparseMatrixColorings
  11018.6 ms  ✓ ForwardDiff
  15802.4 ms  ✓ SparseColumnPivotedQR
   2612.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    903.1 ms  ✓ FastPower → FastPowerForwardDiffExt
  16673.6 ms  ✓ Krylov
    988.7 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
   1421.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2014.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  10870.0 ms  ✓ RecursiveArrayTools
    555.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    559.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    591.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    712.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  12571.0 ms  ✓ SciMLBase
  31325.0 ms  ✓ PureKLU
    720.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    643.9 ms  ✓ PureKLU → PureKLUForwardDiffExt
   1869.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3230.9 ms  ✓ SciMLJacobianOperators
   5705.4 ms  ✓ LineSearch
   9612.9 ms  ✓ LinearSolve
   7527.8 ms  ✓ NonlinearSolveBase
   3688.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2157.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2235.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2403.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4150.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5886.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   4270.2 ms  ✓ BracketingNonlinearSolve
   1475.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   7136.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3045.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   4068.7 ms  ✓ DiffEqBase
   1798.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
  10865.7 ms  ✓ NonlinearSolveSpectralMethods
   6472.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2025.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   7281.0 ms  ✓ OrdinaryDiffEqCore
   2019.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  11631.0 ms  ✓ SimpleNonlinearSolve
   8601.0 ms  ✓ OrdinaryDiffEqTsit5
  21284.6 ms  ✓ NonlinearSolveQuasiNewton
   8012.9 ms  ✓ OrdinaryDiffEqDifferentiation
   1972.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   1909.0 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  30392.1 ms  ✓ NonlinearSolveFirstOrder
  27857.6 ms  ✓ OrdinaryDiffEqVerner
  19402.6 ms  ✓ OrdinaryDiffEqRosenbrock
  36960.2 ms  ✓ NonlinearSolve
   4198.9 ms  ✓ OrdinaryDiffEqNonlinearSolve
  28200.8 ms  ✓ OrdinaryDiffEqSDIRK
   7615.2 ms  ✓ OrdinaryDiffEqBDF
  21972.0 ms  ✓ OrdinaryDiffEqDefault
   2831.7 ms  ✓ OrdinaryDiffEq
  144 dependencies successfully precompiled in 210 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 742.65
	System time (seconds): 42.33
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:33.32
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2169992
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 843
	Minor (reclaiming a frame) page faults: 12187113
	Voluntary context switches: 30737
	Involuntary context switches: 43970
	Swaps: 0
	File system inputs: 0
	File system outputs: 1504248
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
