Precompiling Pkg...
   1016.2 ms  ✓ UUIDs
   2599.9 ms  ✓ GPUArraysCore
   2195.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2395.3 ms  ✓ CommonSubexpressions
   2490.3 ms  ✓ TruncatedStacktraces
   3797.1 ms  ✓ ArrayInterface
   2994.8 ms  ✓ oneTBB_jll
  10188.1 ms  ✓ Distributed
   2299.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  11697.4 ms  ✓ TimerOutputs
   4008.9 ms  ✓ OpenSpecFun_jll
   7713.8 ms  ✓ Jieko
   3310.6 ms  ✓ MaybeInplace
   1897.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   5413.1 ms  ✓ IntelOpenMP_jll
   5806.0 ms  ✓ Setfield
   6410.3 ms  ✓ ChainRulesCore
   2500.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4714.8 ms  ✓ Static
   2610.9 ms  ✓ SciMLStructures
   2111.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2194.9 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   8681.6 ms  ✓ DataStructures
   2296.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   4498.6 ms  ✓ PreallocationTools
   2501.3 ms  ✓ BitTwiddlingConvenienceFunctions
   7713.6 ms  ✓ RecipesBase
   9312.3 ms  ✓ Accessors
   2997.1 ms  ✓ FiniteDiff
   4788.0 ms  ✓ MKL_jll
   3703.5 ms  ✓ CPUSummary
   4501.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1123.7 ms  ✓ Accessors → LinearAlgebraExt
   1098.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  15502.7 ms  ✓ SparseArrays
   3815.3 ms  ✓ StaticArrayInterface
   2587.7 ms  ✓ PolyesterWeave
   2674.7 ms  ✓ Adapt → AdaptSparseArraysExt
   2691.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2685.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2778.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2780.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2787.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2881.9 ms  ✓ Statistics → SparseArraysExt
   9395.2 ms  ✓ SpecialFunctions
   2296.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1498.3 ms  ✓ CloseOpenIntervals
   4178.5 ms  ✓ SymbolicIndexingInterface
   1616.1 ms  ✓ LayoutPointers
   1498.7 ms  ✓ DiffRules
   5386.7 ms  ✓ SciMLOperators
   1977.0 ms  ✓ StrideArraysCore
   1509.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1878.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3691.7 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1322.2 ms  ✓ Polyester
   4393.8 ms  ✓ RecursiveArrayTools
   1117.0 ms  ✓ FastBroadcast
   2107.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1852.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  20296.1 ms  ✓ StaticArrays
   2792.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2790.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2908.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2914.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2987.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2993.6 ms  ✓ Adapt → AdaptStaticArraysExt
   3012.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3018.7 ms  ✓ Accessors → StaticArraysExt
   8734.9 ms  ✓ ForwardDiff
   2757.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3050.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3562.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3765.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   7678.7 ms  ✓ FastGaussQuadrature
   4958.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  24821.1 ms  ✓ Moshi
  19473.5 ms  ✓ SparseMatrixColorings
  19884.3 ms  ✓ Krylov
   1364.3 ms  ✓ NLSolversBase
    751.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1338.8 ms  ✓ LineSearches
   6051.2 ms  ✓ SciMLBase
    748.9 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
  16265.7 ms  ✓ ArrayLayouts
   1865.6 ms  ✓ DiffEqBase
   2242.3 ms  ✓ SciMLJacobianOperators
   1034.7 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1584.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1673.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1947.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2643.2 ms  ✓ LazyArrays
   3688.9 ms  ✓ OrdinaryDiffEqCore
   3673.2 ms  ✓ LineSearch
    963.0 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
    955.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2801.4 ms  ✓ LineSearch → LineSearchLineSearchesExt
  11681.5 ms  ✓ NonlinearSolveBase
   8189.5 ms  ✓ OrdinaryDiffEqFunctionMap
   9896.3 ms  ✓ OrdinaryDiffEqPRK
  10499.7 ms  ✓ OrdinaryDiffEqExplicitRK
  10894.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  11090.1 ms  ✓ OrdinaryDiffEqFeagin
  11212.2 ms  ✓ OrdinaryDiffEqHighOrderRK
   9195.8 ms  ✓ OrdinaryDiffEqQPRK
  11885.2 ms  ✓ OrdinaryDiffEqRKN
  12019.6 ms  ✓ OrdinaryDiffEqStabilizedRK
   4909.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  13606.7 ms  ✓ OrdinaryDiffEqSSPRK
   3032.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3102.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseDiffEqBaseExt
   4002.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   4720.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  14715.3 ms  ✓ OrdinaryDiffEqLowOrderRK
   9718.5 ms  ✓ OrdinaryDiffEqLowStorageRK
  19186.9 ms  ✓ OrdinaryDiffEqTsit5
   4713.4 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   8735.9 ms  ✓ BracketingNonlinearSolve
   1244.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2051.4 ms  ✓ OrdinaryDiffEqNordsieck
   1201.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  12036.2 ms  ✓ NonlinearSolveSpectralMethods
  26841.1 ms  ✓ LinearSolve
   1970.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3452.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3471.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   4632.6 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   5811.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
  16709.0 ms  ✓ SimpleNonlinearSolve
   4201.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   4220.8 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveDiffEqBaseExt
  11416.8 ms  ✓ OrdinaryDiffEqDifferentiation
  73442.3 ms  ✓ ExponentialUtilities
   1885.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   2955.4 ms  ✓ OrdinaryDiffEqLinear
  12138.1 ms  ✓ OrdinaryDiffEqExtrapolation
  11878.4 ms  ✓ OrdinaryDiffEqExponentialRK
  28932.8 ms  ✓ NonlinearSolveQuasiNewton
  62719.4 ms  ✓ OrdinaryDiffEqVerner
   2417.2 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  37539.0 ms  ✓ NonlinearSolveFirstOrder
  31196.1 ms  ✓ OrdinaryDiffEqRosenbrock
  10030.0 ms  ✓ NonlinearSolve
   3380.2 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3680.4 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3747.1 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4189.0 ms  ✓ OrdinaryDiffEqPDIRK
   5095.1 ms  ✓ OrdinaryDiffEqSDIRK
  10690.5 ms  ✓ OrdinaryDiffEqBDF
  16251.2 ms  ✓ OrdinaryDiffEqFIRK
  20346.1 ms  ✓ OrdinaryDiffEqDefault
   3612.9 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 178 seconds. 23 already precompiled.
	Command being timed: "julia +1.11.6 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 719.30
	System time (seconds): 50.88
	Percent of CPU this job got: 344%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:43.73
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2050704
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 863
	Minor (reclaiming a frame) page faults: 13219599
	Voluntary context switches: 281945
	Involuntary context switches: 124694
	Swaps: 0
	File system inputs: 0
	File system outputs: 2011392
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
