nice: cannot set niceness: Permission denied
Precompiling packages...
    414.7 ms  ✓ CommonSolve
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:27.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2596144
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1177
	Minor (reclaiming a frame) page faults: 17183535
	Voluntary context switches: 39852
	Involuntary context switches: 20107
	Swaps: 0
	File system inputs: 0
	File system outputs: 1596088
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
