nice: cannot set niceness: Permission denied
Precompiling packages...
    407.9 ms  ✓ CommonSolve
   1263.2 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2478.6 ms  ✓ SciMLJacobianOperators
  14661.4 ms  ✓ StaticArrayInterface
   4302.3 ms  ✓ LineSearch
    651.2 ms  ✓ CloseOpenIntervals
    808.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    743.2 ms  ✓ LayoutPointers
   1109.3 ms  ✓ LineSearch → LineSearchLineSearchesExt
    923.0 ms  ✓ StrideArraysCore
  28353.5 ms  ✓ ExponentialUtilities
   6954.6 ms  ✓ NonlinearSolveBase
    683.2 ms  ✓ Polyester
   1003.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
    831.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1195.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1588.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    797.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    719.8 ms  ✓ FastBroadcast
   1289.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
    649.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  12497.1 ms  ✓ LinearSolve
   2047.3 ms  ✓ DiffEqBase
   3982.2 ms  ✓ BracketingNonlinearSolve
    984.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    984.4 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   2316.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3660.3 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1251.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
    996.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1055.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   5975.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3379.0 ms  ✓ OrdinaryDiffEqCore
   2610.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1196.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  14707.2 ms  ✓ NonlinearSolveSpectralMethods
   2721.0 ms  ✓ OrdinaryDiffEqStabilizedRK
   1546.1 ms  ✓ OrdinaryDiffEqFunctionMap
   2113.6 ms  ✓ OrdinaryDiffEqQPRK
   2487.6 ms  ✓ OrdinaryDiffEqSymplecticRK
  15077.5 ms  ✓ SimpleNonlinearSolve
   2127.9 ms  ✓ OrdinaryDiffEqFeagin
   3609.3 ms  ✓ OrdinaryDiffEqLowOrderRK
   2660.5 ms  ✓ OrdinaryDiffEqRKN
   2915.7 ms  ✓ OrdinaryDiffEqSSPRK
   2457.2 ms  ✓ OrdinaryDiffEqExplicitRK
   2718.5 ms  ✓ OrdinaryDiffEqHighOrderRK
  23559.1 ms  ✓ NonlinearSolveQuasiNewton
   2684.5 ms  ✓ OrdinaryDiffEqLinear
   1914.0 ms  ✓ OrdinaryDiffEqPRK
   3176.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   1436.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1411.1 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   5371.3 ms  ✓ OrdinaryDiffEqDifferentiation
   3107.6 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3680.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  14778.2 ms  ✓ OrdinaryDiffEqTsit5
   3668.7 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  37139.1 ms  ✓ NonlinearSolveFirstOrder
   2119.4 ms  ✓ OrdinaryDiffEqNordsieck
   5311.7 ms  ✓ OrdinaryDiffEqExponentialRK
   6308.2 ms  ✓ OrdinaryDiffEqExtrapolation
  40529.4 ms  ✓ OrdinaryDiffEqVerner
  13007.7 ms  ✓ NonlinearSolve
   3563.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4637.2 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4651.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4997.9 ms  ✓ OrdinaryDiffEqPDIRK
   5932.5 ms  ✓ OrdinaryDiffEqSDIRK
  27313.4 ms  ✓ OrdinaryDiffEqRosenbrock
  15556.1 ms  ✓ OrdinaryDiffEqBDF
  17127.0 ms  ✓ OrdinaryDiffEqFIRK
  26572.9 ms  ✓ OrdinaryDiffEqDefault
   3605.2 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 175 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 739.76
	System time (seconds): 48.22
	Percent of CPU this job got: 298%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:24.26
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2605152
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 958
	Minor (reclaiming a frame) page faults: 17124422
	Voluntary context switches: 37668
	Involuntary context switches: 20542
	Swaps: 0
	File system inputs: 0
	File system outputs: 1590800
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
