nice: cannot set niceness: Permission denied
Precompiling packages...
   1964.9 ms  ✓ CommonSolve
   1896.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1899.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2794.9 ms  ✓ SciMLStructures
   6604.9 ms  ✓ ChainRulesCore
   1909.9 ms  ✓ BitTwiddlingConvenienceFunctions
   3395.0 ms  ✓ MaybeInplace
   6435.9 ms  ✓ RecipesBase
   7998.2 ms  ✓ Jieko
   5321.9 ms  ✓ Setfield
   1505.5 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1689.9 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1703.9 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   3618.3 ms  ✓ CPUSummary
   4310.4 ms  ✓ PreallocationTools
  13794.3 ms  ✓ SparseArrays
   4503.6 ms  ✓ StaticArrayInterface
   2375.7 ms  ✓ FiniteDiff
   1778.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   7592.0 ms  ✓ Accessors
   2479.9 ms  ✓ PolyesterWeave
   4992.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2591.9 ms  ✓ Adapt → AdaptSparseArraysExt
   2106.0 ms  ✓ CloseOpenIntervals
   2116.7 ms  ✓ LayoutPointers
   2687.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2715.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2808.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2814.4 ms  ✓ Statistics
   2134.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2112.9 ms  ✓ Accessors → LinearAlgebraExt
   9893.4 ms  ✓ SpecialFunctions
   1420.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1478.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   2097.2 ms  ✓ NLSolversBase
   2305.3 ms  ✓ StrideArraysCore
   1696.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2098.1 ms  ✓ DiffRules
   2012.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3582.0 ms  ✓ SymbolicIndexingInterface
   1773.1 ms  ✓ Polyester
   2018.3 ms  ✓ LineSearches
   4179.5 ms  ✓ SciMLOperators
   4116.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1123.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1519.3 ms  ✓ FastBroadcast
   1421.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  19814.8 ms  ✓ StaticArrays
   2691.3 ms  ✓ Adapt → AdaptStaticArraysExt
   2782.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2787.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2877.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2990.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3477.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8612.3 ms  ✓ ForwardDiff
   3800.2 ms  ✓ Accessors → StaticArraysExt
   3805.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3711.4 ms  ✓ FastPower → FastPowerForwardDiffExt
  12104.2 ms  ✓ RecursiveArrayTools
   7572.7 ms  ✓ FastGaussQuadrature
   3898.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   5162.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4989.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  19631.6 ms  ✓ SparseMatrixColorings
   5027.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  22094.4 ms  ✓ Moshi
  20207.0 ms  ✓ Krylov
   1547.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1725.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1737.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    793.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    505.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7501.4 ms  ✓ SciMLBase
    864.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    975.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1085.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2951.1 ms  ✓ SciMLJacobianOperators
  33057.4 ms  ✓ ExponentialUtilities
   5037.5 ms  ✓ LineSearch
   1056.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    896.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6866.4 ms  ✓ NonlinearSolveBase
  10762.6 ms  ✓ LinearSolve
   1228.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1296.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1324.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1332.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1517.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2869.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3546.0 ms  ✓ BracketingNonlinearSolve
   1260.5 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2027.6 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1221.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1217.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1332.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2665.6 ms  ✓ DiffEqBase
   6616.9 ms  ✓ NonlinearSolveSpectralMethods
   1769.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1852.7 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1783.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1901.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3931.6 ms  ✓ OrdinaryDiffEqCore
   9310.2 ms  ✓ SimpleNonlinearSolve
   2338.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   6410.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   9730.7 ms  ✓ OrdinaryDiffEqFunctionMap
  11935.2 ms  ✓ OrdinaryDiffEqLinear
  12223.7 ms  ✓ OrdinaryDiffEqSymplecticRK
  12235.3 ms  ✓ OrdinaryDiffEqPRK
  14030.1 ms  ✓ OrdinaryDiffEqHighOrderRK
  14031.3 ms  ✓ OrdinaryDiffEqExplicitRK
  14219.9 ms  ✓ OrdinaryDiffEqFeagin
  14396.6 ms  ✓ OrdinaryDiffEqRKN
  14525.7 ms  ✓ OrdinaryDiffEqStabilizedRK
  15534.2 ms  ✓ OrdinaryDiffEqSSPRK
  10605.1 ms  ✓ OrdinaryDiffEqQPRK
  16840.2 ms  ✓ OrdinaryDiffEqLowOrderRK
  26569.5 ms  ✓ NonlinearSolveQuasiNewton
  10515.9 ms  ✓ OrdinaryDiffEqLowStorageRK
  20253.6 ms  ✓ OrdinaryDiffEqTsit5
   2987.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   8754.3 ms  ✓ OrdinaryDiffEqDifferentiation
   3925.1 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   1684.3 ms  ✓ OrdinaryDiffEqNordsieck
   1605.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   3134.0 ms  ✓ OrdinaryDiffEqExponentialRK
   3814.8 ms  ✓ OrdinaryDiffEqExtrapolation
  42250.7 ms  ✓ NonlinearSolveFirstOrder
  17811.5 ms  ✓ NonlinearSolve
  30102.7 ms  ✓ OrdinaryDiffEqRosenbrock
   2844.7 ms  ✓ OrdinaryDiffEqNonlinearSolve
  54261.2 ms  ✓ OrdinaryDiffEqVerner
   2943.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2957.5 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3267.5 ms  ✓ OrdinaryDiffEqPDIRK
   4092.7 ms  ✓ OrdinaryDiffEqSDIRK
  10122.7 ms  ✓ OrdinaryDiffEqBDF
  14783.3 ms  ✓ OrdinaryDiffEqFIRK
  18550.8 ms  ✓ OrdinaryDiffEqDefault
   2807.4 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 165 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 586.45
	System time (seconds): 48.39
	Percent of CPU this job got: 383%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:45.58
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1368220
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 741
	Minor (reclaiming a frame) page faults: 11906983
	Voluntary context switches: 264533
	Involuntary context switches: 119531
	Swaps: 0
	File system inputs: 0
	File system outputs: 1365528
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
