nice: cannot set niceness: Permission denied
Precompiling packages...
   1962.5 ms  ✓ LazyArtifacts
   3061.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3288.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3784.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  12931.1 ms  ✓ OrdinaryDiffEqLowStorageRK
   3286.6 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   4327.2 ms  ✓ OrdinaryDiffEqLinear
   4704.9 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  21112.5 ms  ✓ OrdinaryDiffEqTsit5
   7883.3 ms  ✓ BracketingNonlinearSolve
   2875.7 ms  ✓ OrdinaryDiffEqNordsieck
   2404.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  28110.9 ms  ✓ LinearSolve
   1523.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  10608.1 ms  ✓ NonlinearSolveSpectralMethods
    884.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3669.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1408.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3110.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   8663.9 ms  ✓ SimpleNonlinearSolve
   2572.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1045.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   5371.9 ms  ✓ OrdinaryDiffEqDifferentiation
   5229.7 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   8387.5 ms  ✓ OrdinaryDiffEqExponentialRK
  51600.3 ms  ✓ OrdinaryDiffEqVerner
   8914.9 ms  ✓ OrdinaryDiffEqExtrapolation
  21173.4 ms  ✓ NonlinearSolveQuasiNewton
   1567.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  30211.4 ms  ✓ NonlinearSolveFirstOrder
  26833.3 ms  ✓ OrdinaryDiffEqRosenbrock
   9744.2 ms  ✓ NonlinearSolve
   2607.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2973.9 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2993.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3311.7 ms  ✓ OrdinaryDiffEqPDIRK
   4146.7 ms  ✓ OrdinaryDiffEqSDIRK
  10175.1 ms  ✓ OrdinaryDiffEqBDF
  14627.3 ms  ✓ OrdinaryDiffEqFIRK
  19461.1 ms  ✓ OrdinaryDiffEqDefault
   3052.9 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 168 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 589.01
	System time (seconds): 49.08
	Percent of CPU this job got: 378%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:48.74
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1437016
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 809
	Minor (reclaiming a frame) page faults: 12068759
	Voluntary context switches: 267885
	Involuntary context switches: 109796
	Swaps: 0
	File system inputs: 0
	File system outputs: 1366880
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
