nice: cannot set niceness: Permission denied
Precompiling packages...
   1911.7 ms  ✓ IteratorInterfaceExtensions
   2917.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   3710.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4028.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  17278.3 ms  ✓ SparseMatrixColorings
   4338.9 ms  ✓ Accessors → StaticArraysExt
   3427.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3480.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3485.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  19244.2 ms  ✓ Krylov
   2062.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  21871.4 ms  ✓ Moshi
   2012.3 ms  ✓ NLSolversBase
    720.6 ms  ✓ LineSearches
   6649.6 ms  ✓ SciMLBase
  16427.3 ms  ✓ ArrayLayouts
   1013.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1144.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1356.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1010.7 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   2007.0 ms  ✓ DiffEqBase
    805.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1862.5 ms  ✓ SciMLJacobianOperators
   2507.0 ms  ✓ LazyArrays
   1483.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1617.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1110.2 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   4240.1 ms  ✓ LineSearch
   4549.8 ms  ✓ OrdinaryDiffEqCore
   2901.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   3064.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  13423.5 ms  ✓ NonlinearSolveBase
   8510.9 ms  ✓ OrdinaryDiffEqFunctionMap
  10408.6 ms  ✓ OrdinaryDiffEqPRK
  11600.5 ms  ✓ OrdinaryDiffEqHighOrderRK
  11588.9 ms  ✓ OrdinaryDiffEqFeagin
  12410.5 ms  ✓ OrdinaryDiffEqRKN
  12730.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  12840.8 ms  ✓ OrdinaryDiffEqStabilizedRK
  13172.4 ms  ✓ OrdinaryDiffEqExplicitRK
  13143.2 ms  ✓ OrdinaryDiffEqSSPRK
  13084.4 ms  ✓ OrdinaryDiffEqQPRK
   4896.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  14426.1 ms  ✓ OrdinaryDiffEqLowOrderRK
  47848.1 ms  ✓ ExponentialUtilities
   3369.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3493.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3596.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3615.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  12002.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   3272.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   4907.5 ms  ✓ OrdinaryDiffEqLinear
  20079.5 ms  ✓ OrdinaryDiffEqTsit5
   5797.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   9922.2 ms  ✓ BracketingNonlinearSolve
   3650.9 ms  ✓ OrdinaryDiffEqNordsieck
  29253.4 ms  ✓ LinearSolve
   1149.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1049.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  10270.6 ms  ✓ NonlinearSolveSpectralMethods
   3721.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1155.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1587.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2306.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1694.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   8718.1 ms  ✓ SimpleNonlinearSolve
   1152.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   4700.8 ms  ✓ OrdinaryDiffEqDifferentiation
   4894.0 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  10799.2 ms  ✓ OrdinaryDiffEqExponentialRK
  11581.3 ms  ✓ OrdinaryDiffEqExtrapolation
  53011.5 ms  ✓ OrdinaryDiffEqVerner
  23213.4 ms  ✓ NonlinearSolveQuasiNewton
   1680.2 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  31975.4 ms  ✓ NonlinearSolveFirstOrder
  29232.7 ms  ✓ OrdinaryDiffEqRosenbrock
   9699.7 ms  ✓ NonlinearSolve
   2594.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2981.9 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3016.1 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3279.4 ms  ✓ OrdinaryDiffEqPDIRK
   4133.4 ms  ✓ OrdinaryDiffEqSDIRK
  10319.1 ms  ✓ OrdinaryDiffEqBDF
  14987.1 ms  ✓ OrdinaryDiffEqFIRK
  19720.3 ms  ✓ OrdinaryDiffEqDefault
   3056.8 ms  ✓ OrdinaryDiffEq
  214 dependencies successfully precompiled in 172 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 603.79
	System time (seconds): 50.10
	Percent of CPU this job got: 379%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:52.34
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1462788
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 873
	Minor (reclaiming a frame) page faults: 12263720
	Voluntary context switches: 269863
	Involuntary context switches: 108989
	Swaps: 0
	File system inputs: 0
	File system outputs: 1390936
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
