nice: cannot set niceness: Permission denied
Precompiling packages...
   2007.7 ms  ✓ LazyArtifacts
   2103.3 ms  ✓ TruncatedStacktraces
   7301.4 ms  ✓ DataStructures
   2363.5 ms  ✓ CommonSubexpressions
   3940.5 ms  ✓ Static
   1811.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2174.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2492.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1885.3 ms  ✓ BitTwiddlingConvenienceFunctions
   2991.1 ms  ✓ MaybeInplace
   2230.5 ms  ✓ MKL_jll
   2604.4 ms  ✓ SciMLStructures
   6301.4 ms  ✓ RecipesBase
   7604.5 ms  ✓ Jieko
   4712.8 ms  ✓ Setfield
   2690.9 ms  ✓ CPUSummary
   3403.5 ms  ✓ PreallocationTools
  12232.2 ms  ✓ SparseArrays
   5822.9 ms  ✓ Accessors
   1385.8 ms  ✓ FiniteDiff
   3326.1 ms  ✓ StaticArrayInterface
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 2930281] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x323d1020->0x78fb18dd5510
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1813.4 ms  ✓ PolyesterWeave
   2215.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2196.0 ms  ✓ Accessors → LinearAlgebraExt
   2325.7 ms  ✓ Adapt → AdaptSparseArraysExt
   2424.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2566.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2674.1 ms  ✓ Statistics
   1995.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1778.9 ms  ✓ CloseOpenIntervals
   1391.5 ms  ✓ LayoutPointers
   7796.4 ms  ✓ SpecialFunctions
   1480.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   1208.6 ms  ✓ DiffRules
   2601.2 ms  ✓ SymbolicIndexingInterface
   1599.6 ms  ✓ StrideArraysCore
   3487.2 ms  ✓ SciMLOperators
   1302.1 ms  ✓ Polyester
   1213.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1323.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1122.2 ms  ✓ FastBroadcast
  18126.4 ms  ✓ StaticArrays
   2367.8 ms  ✓ Adapt → AdaptStaticArraysExt
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 2931186] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x16618f0->0x7a7be7e283a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
FiniteDiffSparseArraysExt Waiting for background task / IO / timer.
[pid 2931217] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x343e3a0->0x734f12b75750
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2953.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2957.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2964.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3055.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  23093.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   8493.0 ms  ✓ ForwardDiff
   4759.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  10189.7 ms  ✓ RecursiveArrayTools
   4696.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3586.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   3513.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3802.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4883.7 ms  ✓ NLSolversBase
  17520.6 ms  ✓ SparseMatrixColorings
   3296.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   5124.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2496.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  20806.3 ms  ✓ Moshi
   2223.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   6836.4 ms  ✓ FastGaussQuadrature
   1826.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1843.9 ms  ✓ LineSearches
  19426.9 ms  ✓ Krylov
StaticArraysExt Waiting for background task / IO / timer.
[pid 2931680] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x9d35f30->0x7c07eb471d80
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  21852.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  22032.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 2931902] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x304eee30->0x7d080556dc00
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22055.0 ms  ✓ Accessors → StaticArraysExt
  30089.5 ms  ✓ ExponentialUtilities
    952.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  23667.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7121.7 ms  ✓ SciMLBase
    848.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1097.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1819.3 ms  ✓ SciMLJacobianOperators
   3056.9 ms  ✓ LineSearch
   1800.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5298.1 ms  ✓ NonlinearSolveBase
   8487.3 ms  ✓ LinearSolve
   1391.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2551.4 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1047.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2882.3 ms  ✓ BracketingNonlinearSolve
   1908.2 ms  ✓ DiffEqBase
    926.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2780.9 ms  ✓ OrdinaryDiffEqCore
    976.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 2932485] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3a675fc0->0x7102ad36a710
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 2932480] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x29b7b5b0->0x77fa59532290
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 2932513] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1338afe0->0x7e9e1b907580
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2932510] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x25773820->0x7f37dd1614e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4471.3 ms  ✓ OrdinaryDiffEqFunctionMap
   5853.2 ms  ✓ OrdinaryDiffEqSymplecticRK
   5962.0 ms  ✓ OrdinaryDiffEqHighOrderRK
   6234.1 ms  ✓ OrdinaryDiffEqLinear
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2932482] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x84700d0->0x7b6f3ffd4340
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   6863.0 ms  ✓ OrdinaryDiffEqStabilizedRK
   6965.8 ms  ✓ OrdinaryDiffEqExplicitRK
   7561.5 ms  ✓ OrdinaryDiffEqSSPRK
   8362.6 ms  ✓ OrdinaryDiffEqLowOrderRK
   4009.9 ms  ✓ OrdinaryDiffEqPRK
   3376.5 ms  ✓ OrdinaryDiffEqQPRK
   4134.6 ms  ✓ OrdinaryDiffEqFeagin
   4533.0 ms  ✓ OrdinaryDiffEqRKN
  21739.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  21809.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  22124.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  22620.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
  12677.9 ms  ✓ OrdinaryDiffEqTsit5
   5194.8 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  24430.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   6595.9 ms  ✓ OrdinaryDiffEqLowStorageRK
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2932608] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x19ca4120->0x71dae3cd14e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2375.3 ms  ✓ OrdinaryDiffEqNordsieck
   7927.2 ms  ✓ NonlinearSolveSpectralMethods
   1122.0 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  11583.9 ms  ✓ NonlinearSolveQuasiNewton
  31018.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1230.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2932634] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2812ffb0->0x76345b650700
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  29161.3 ms  ✓ OrdinaryDiffEqVerner
  11868.6 ms  ✓ SimpleNonlinearSolve
  42040.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4711.0 ms  ✓ OrdinaryDiffEqDifferentiation
  28845.1 ms  ✓ NonlinearSolveFirstOrder
   1488.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2682.5 ms  ✓ OrdinaryDiffEqExponentialRK
   3409.6 ms  ✓ OrdinaryDiffEqExtrapolation
   7729.9 ms  ✓ NonlinearSolve
   2693.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   7333.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   7754.6 ms  ✓ OrdinaryDiffEqIMEXMultistep
   8433.7 ms  ✓ OrdinaryDiffEqPDIRK
  18591.9 ms  ✓ OrdinaryDiffEqRosenbrock
  15853.2 ms  ✓ OrdinaryDiffEqSDIRK
  19105.6 ms  ✓ OrdinaryDiffEqFIRK
   7472.9 ms  ✓ OrdinaryDiffEqBDF
  18110.5 ms  ✓ OrdinaryDiffEqDefault
   2846.1 ms  ✓ OrdinaryDiffEq
  194 dependencies successfully precompiled in 181 seconds
  12 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 2932480] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x29b7b5b0->0x77fa59532290
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 2932634] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2812ffb0->0x76345b650700
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 2932485] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3a675fc0->0x7102ad36a710
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 2930281] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x323d1020->0x78fb18dd5510
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 2931680] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x9d35f30->0x7c07eb471d80
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 2932513] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1338afe0->0x7e9e1b907580
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 2931186] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x16618f0->0x7a7be7e283a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 2932510] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x25773820->0x7f37dd1614e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 2931902] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x304eee30->0x7d080556dc00
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ FiniteDiff → FiniteDiffSparseArraysExt
│  [pid 2931217] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x343e3a0->0x734f12b75750
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 2932608] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x19ca4120->0x71dae3cd14e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 2932482] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x84700d0->0x7b6f3ffd4340
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 538.32
	System time (seconds): 43.22
	Percent of CPU this job got: 319%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:02.29
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1392968
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 729
	Minor (reclaiming a frame) page faults: 11388253
	Voluntary context switches: 243940
	Involuntary context switches: 86693
	Swaps: 0
	File system inputs: 0
	File system outputs: 1415376
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
