nice: cannot set niceness: Permission denied
Precompiling packages...
    400.5 ms  ✓ CommonSolve
    600.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    596.9 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    656.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    584.6 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1719.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   9430.2 ms  ✓ SparseMatrixColorings
   1618.3 ms  ✓ MKL_jll
  15564.6 ms  ✓ StaticArrays
    707.2 ms  ✓ FiniteDiff
   3180.2 ms  ✓ SpecialFunctions
    591.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    832.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1195.8 ms  ✓ SymbolicIndexingInterface
   1862.3 ms  ✓ SciMLOperators
    708.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    737.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    719.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    782.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
    757.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    718.1 ms  ✓ Adapt → AdaptStaticArraysExt
    779.4 ms  ✓ Accessors → StaticArraysExt
    706.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    736.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    612.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    759.1 ms  ✓ DiffRules
   1923.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1646.7 ms  ✓ FastGaussQuadrature
    567.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    795.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    863.3 ms  ✓ NLSolversBase
    866.6 ms  ✓ LineSearches
  23493.9 ms  ✓ Static
    474.7 ms  ✓ BitTwiddlingConvenienceFunctions
   1052.4 ms  ✓ CPUSummary
   5025.5 ms  ✓ RecursiveArrayTools
    748.1 ms  ✓ PolyesterWeave
   4035.4 ms  ✓ ForwardDiff
    609.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    800.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    518.8 ms  ✓ FastPower → FastPowerForwardDiffExt
    683.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    649.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    600.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1102.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4692.1 ms  ✓ StaticArrayInterface
    491.8 ms  ✓ CloseOpenIntervals
    579.3 ms  ✓ LayoutPointers
    587.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    700.9 ms  ✓ StrideArraysCore
    590.7 ms  ✓ Polyester
    606.6 ms  ✓ FastBroadcast
    539.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   9208.7 ms  ✓ SciMLBase
    795.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    930.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1147.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2280.7 ms  ✓ SciMLJacobianOperators
  26015.9 ms  ✓ ExponentialUtilities
   3882.5 ms  ✓ LineSearch
   1763.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    744.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5283.9 ms  ✓ NonlinearSolveBase
    964.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1003.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1452.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1466.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  10085.3 ms  ✓ LinearSolve
   4025.0 ms  ✓ BracketingNonlinearSolve
   3122.5 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   6038.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2039.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1409.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   5630.7 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1125.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2812.4 ms  ✓ DiffEqBase
   1730.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1078.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    874.4 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   4341.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  15097.5 ms  ✓ NonlinearSolveSpectralMethods
   1113.7 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3592.2 ms  ✓ OrdinaryDiffEqCore
  13569.1 ms  ✓ SimpleNonlinearSolve
   1565.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1654.5 ms  ✓ OrdinaryDiffEqFunctionMap
   2702.7 ms  ✓ OrdinaryDiffEqStabilizedRK
   1991.5 ms  ✓ OrdinaryDiffEqQPRK
   2222.9 ms  ✓ OrdinaryDiffEqSymplecticRK
   2373.2 ms  ✓ OrdinaryDiffEqFeagin
   3453.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   2538.3 ms  ✓ OrdinaryDiffEqRKN
   4092.2 ms  ✓ OrdinaryDiffEqSSPRK
   2428.2 ms  ✓ OrdinaryDiffEqHighOrderRK
   2460.8 ms  ✓ OrdinaryDiffEqExplicitRK
   2645.9 ms  ✓ OrdinaryDiffEqPRK
  32202.9 ms  ✓ NonlinearSolveQuasiNewton
   1497.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6003.2 ms  ✓ OrdinaryDiffEqLowStorageRK
   3666.7 ms  ✓ OrdinaryDiffEqLinear
   5467.6 ms  ✓ OrdinaryDiffEqDifferentiation
   3491.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2933.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  18191.9 ms  ✓ OrdinaryDiffEqTsit5
  42292.9 ms  ✓ NonlinearSolveFirstOrder
   3227.9 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1960.7 ms  ✓ OrdinaryDiffEqNordsieck
   5975.7 ms  ✓ OrdinaryDiffEqExtrapolation
   5547.0 ms  ✓ OrdinaryDiffEqExponentialRK
  39334.0 ms  ✓ OrdinaryDiffEqVerner
  14576.3 ms  ✓ NonlinearSolve
   3664.2 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4736.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4872.1 ms  ✓ OrdinaryDiffEqStabilizedIRK
   5184.6 ms  ✓ OrdinaryDiffEqPDIRK
  23970.1 ms  ✓ OrdinaryDiffEqRosenbrock
  21228.4 ms  ✓ OrdinaryDiffEqSDIRK
  18153.9 ms  ✓ OrdinaryDiffEqFIRK
   9390.7 ms  ✓ OrdinaryDiffEqBDF
  24276.3 ms  ✓ OrdinaryDiffEqDefault
   3969.5 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 189 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 754.47
	System time (seconds): 48.35
	Percent of CPU this job got: 286%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:39.86
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2702932
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1037
	Minor (reclaiming a frame) page faults: 17310890
	Voluntary context switches: 40440
	Involuntary context switches: 19728
	Swaps: 0
	File system inputs: 0
	File system outputs: 1659664
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
